Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ontevreden (%),Neutraal (%),Tevreden (%)
 Knokke-Heist ,31043,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.06,0.91
 Koekelare ,32010,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.04,0.94
 Koekelare ,32010,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.07,0.91
 Koksijde ,38014,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.07,0.91
 Koksijde ,38014,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.11,0.87
 Kontich ,11024,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.07,0.91
 Kontich ,11024,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.06,0.94
 Kortemark ,32011,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.1,0.87
 Kortemark ,32011,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.07,0.89
 Kortenaken ,24054,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.06,0.13,0.81
 Kortenaken ,24054,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.06,0.12,0.82
 Kortenberg ,24055,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.06,0.16,0.78
 Kortenberg ,24055,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.11,0.86
 Kortessem ,73040,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.11,0.87
 Kortessem ,73040,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.11,0.84
 Kortrijk ,34022,ja,Tevredenheid over onderwijsvoorzieningen,2011,0.01,0.07,0.92
 Kortrijk ,34022,ja,Tevredenheid over onderwijsvoorzieningen,2014,0.02,0.1,0.88
 Kortrijk ,34022,ja,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.07,0.9
 Kortrijk ,34022,ja,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.06,0.92
 Kraainem ,23099,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.09,0.25,0.66
 Kraainem ,23099,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.09,0.21,0.7
 Kruibeke ,46013,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.08,0.91
 Kruibeke ,46013,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.13,0.85
 Kruisem ,45068,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.11,0.87
 Kruishoutem ,45017,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.05,0.91
 Kuurne ,34023,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.04,0.95
 Kuurne ,34023,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.04,0.95
 Laakdal ,13053,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.11,0.87
 Laakdal ,13053,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.12,0.86
 Laarne ,42010,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.08,0.91
 Laarne ,42010,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.1,0.88
 Lanaken ,73042,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.05,0.92
 Lanaken ,73042,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.12,0.87
 Landen ,24059,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.1,0.88
 Landen ,24059,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.07,0.1,0.83
 Langemark-Poelkapelle ,33040,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.08,0.91
 Langemark-Poelkapelle ,33040,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.09,0.88
 Lebbeke ,42011,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.11,0.86
 Lebbeke ,42011,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.12,0.85
 Lede ,41034,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.08,0.9
 Lede ,41034,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.05,0.93
 Ledegem ,36010,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.08,0.91
 Ledegem ,36010,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.09,0.88
 Lendelede ,34025,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.05,0.94
 Lendelede ,34025,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.06,0.92
 Lennik ,23104,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.07,0.91
 Lennik ,23104,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.08,0.88
 Leopoldsburg ,71034,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.11,0.87
 Leopoldsburg ,71034,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.07,0.89
 Leuven ,24062,ja,Tevredenheid over onderwijsvoorzieningen,2011,0.02,0.06,0.92
 Leuven ,24062,ja,Tevredenheid over onderwijsvoorzieningen,2014,0.03,0.07,0.9
 Leuven ,24062,ja,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.08,0.88
 Leuven ,24062,ja,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.05,0.93
 Lichtervelde ,36011,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.04,0.95
 Lichtervelde ,36011,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.07,0.91
 Liedekerke ,23044,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.06,0.15,0.79
 Liedekerke ,23044,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.08,0.16,0.76
 Lier ,12021,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.11,0.88
 Lier ,12021,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.06,0.92
 Lierde ,45063,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.12,0.84
 Lierde ,45063,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.13,0.82
 Lievegem ,44085,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.09,0.89
 Lille ,13019,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.05,0.09,0.86
 Lille ,13019,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.1,0.86
 Linkebeek ,23100,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.18,0.78
 Linkebeek ,23100,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.07,0.13,0.8
 Lint ,11025,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.07,0.92
 Lint ,11025,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.05,0.93
 Linter ,24133,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.07,0.14,0.79
 Linter ,24133,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.08,0.13,0.79
 Lochristi ,44034,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.06,0.93
 Lochristi ,44034,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.06,0.92
 Lokeren ,46014,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.13,0.84
 Lokeren ,46014,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.1,0.86
 Lommel ,72020,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.05,0.93
 Lommel ,72020,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.05,0.94
 Londerzeel ,23045,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.09,0.89
 Londerzeel ,23045,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.08,0.88
 Lo-Reninge ,32030,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.11,0.86
 Lo-Reninge ,32030,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.09,0.87
 Lovendegem ,44036,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.13,0.85
 Lubbeek ,24066,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.07,0.91
 Lubbeek ,24066,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.06,0.09,0.85
 Lummen ,71037,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.1,0.88
 Lummen ,71037,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.08,0.9
 Maarkedal ,45064,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.09,0.9
 Maarkedal ,45064,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.1,0.87
 Maaseik ,72021,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.07,0.91
 Maaseik ,72021,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.1,0.85
 Maasmechelen ,73107,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.08,0.87
 Maasmechelen ,73107,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.12,0.86
 Machelen ,23047,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.08,0.22,0.7
 Machelen ,23047,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.09,0.19,0.72
 Maldegem ,43010,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.07,0.92
 Maldegem ,43010,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.07,0.91
 Malle ,11057,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.05,0.94
 Malle ,11057,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.02,0.97
 Mechelen ,12025,ja,Tevredenheid over onderwijsvoorzieningen,2011,0.01,0.1,0.89
 Mechelen ,12025,ja,Tevredenheid over onderwijsvoorzieningen,2014,0.06,0.09,0.85
 Mechelen ,12025,ja,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.09,0.87
 Mechelen ,12025,ja,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.07,0.89
 Meerhout ,13021,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.12,0.85
 Meerhout ,13021,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.1,0.87
 Meeuwen-Gruitrode ,72040,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.08,0.89
 Meise ,23050,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.07,0.15,0.78
 Meise ,23050,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.07,0.16,0.78
 Melle ,44040,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.1,0.88
 Melle ,44040,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.11,0.88
 Menen ,34027,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.11,0.88
 Menen ,34027,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.07,0.89
 Merchtem ,23052,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.05,0.11,0.84
 Merchtem ,23052,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.07,0.91
 Merelbeke ,44043,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.06,0.09,0.86
 Merelbeke ,44043,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.05,0.93
 Merksplas ,13023,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.02,0.97
 Merksplas ,13023,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.03,0.96
 Mesen ,33016,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.1,0.19,0.71
 Mesen ,33016,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.11,0.15,0.74
 Meulebeke ,37007,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.08,0.91
 Meulebeke ,37007,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.04,0.93
 Middelkerke ,35011,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.13,0.84
 Middelkerke ,35011,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.12,0.83
 Moerbeke ,44045,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.1,0.88
 Moerbeke ,44045,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.12,0.86
 Mol ,13025,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.06,0.93
 Mol ,13025,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.06,0.92
 Moorslede ,36012,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.0,0.14,0.86
 Moorslede ,36012,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.08,0.91
 Mortsel ,11029,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.1,0.87
 Mortsel ,11029,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.05,0.91
 Nazareth ,44048,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.0,0.06,0.94
 Nazareth ,44048,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.07,0.91
 Neerpelt ,72025,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.05,0.93
 Nevele ,44049,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.07,0.89
 Niel ,11030,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.05,0.1,0.84
 Niel ,11030,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.06,0.17,0.78
 Nieuwerkerken ,71045,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.11,0.87
 Nieuwerkerken ,71045,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.13,0.84
 Nieuwpoort ,38016,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.07,0.91
 Nieuwpoort ,38016,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.1,0.86
 Nijlen ,12026,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.06,0.93
 Nijlen ,12026,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.05,0.93
 Ninove ,41048,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.05,0.09,0.86
 Ninove ,41048,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.15,0.82
 Olen ,13029,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.07,0.92
 Olen ,13029,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.07,0.92
 Oostende ,35013,ja,Tevredenheid over onderwijsvoorzieningen,2011,0.02,0.06,0.92
 Oostende ,35013,ja,Tevredenheid over onderwijsvoorzieningen,2014,0.02,0.12,0.87
 Oostende ,35013,ja,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.11,0.86
 Oostende ,35013,ja,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.09,0.88
 Oosterzele ,44052,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.06,0.92
 Oosterzele ,44052,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.08,0.88
 Oostkamp ,31022,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.1,0.88
 Oostkamp ,31022,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.07,0.92
 Oostrozebeke ,37010,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.06,0.93
 Oostrozebeke ,37010,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.07,0.92
 Opglabbeek ,71047,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.06,0.92
 Opwijk ,23060,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.06,0.91
 Opwijk ,23060,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.05,0.92
 Oudenaarde ,45035,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.07,0.9
 Oudenaarde ,45035,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.03,0.94
 Oudenburg ,35014,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.1,0.85
 Oudenburg ,35014,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.13,0.82
 Oud-Heverlee ,24086,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.08,0.89
 Oud-Heverlee ,24086,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.08,0.9
 Oudsbergen ,72042,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.06,0.1,0.83
 Oud-Turnhout ,13031,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.04,0.94
 Oud-Turnhout ,13031,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.05,0.93
 Overijse ,23062,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.12,0.84
 Overijse ,23062,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.14,0.82
 Overpelt ,72029,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.07,0.91
 Peer ,72030,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.09,0.87
 Peer ,72030,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.07,0.91
 Pelt ,72043,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.05,0.92
 Pepingen ,23064,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.12,0.85
 Pepingen ,23064,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.12,0.83
 Pittem ,37011,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.11,0.84
 Pittem ,37011,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.13,0.85
 Poperinge ,33021,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.06,0.91
 Poperinge ,33021,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.08,0.89
 Putte ,12029,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.08,0.9
 Putte ,12029,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.08,0.89
 Puurs ,12030,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.06,0.92
 Puurs-Sint-Amands ,12041,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.05,0.92
 Ranst ,11035,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.11,0.87
 Ranst ,11035,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.11,0.86
 Ravels ,13035,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.12,0.87
 Ravels ,13035,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.1,0.86
 Retie ,13036,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.08,0.91
 Retie ,13036,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.08,0.91
 Riemst ,73066,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.13,0.85
 Riemst ,73066,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.12,0.84
 Rijkevorsel ,13037,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.08,0.9
 Rijkevorsel ,13037,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.1,0.87
 Roeselare ,36015,ja,Tevredenheid over onderwijsvoorzieningen,2011,0.02,0.05,0.93
 Roeselare ,36015,ja,Tevredenheid over onderwijsvoorzieningen,2014,0.02,0.1,0.88
 Roeselare ,36015,ja,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.06,0.92
 Roeselare ,36015,ja,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.06,0.93
 Ronse ,45041,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.11,0.85
 Ronse ,45041,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.06,0.16,0.78
 Roosdaal ,23097,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.13,0.85
 Roosdaal ,23097,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.15,0.82
 Rotselaar ,24094,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.09,0.87
 Rotselaar ,24094,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.08,0.9
 Ruiselede ,37012,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.05,0.09,0.87
 Ruiselede ,37012,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.06,0.12,0.82
 Rumst ,11037,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.05,0.14,0.81
 Rumst ,11037,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.06,0.14,0.8
 Schelle ,11038,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.08,0.89
 Schelle ,11038,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.1,0.86
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.13,0.84
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.07,0.14,0.79
 Schilde ,11039,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.09,0.9
 Schilde ,11039,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.08,0.89
 Schoten ,11040,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.09,0.88
 Schoten ,11040,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.08,0.89
 Sint-Amands ,12034,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.11,0.88
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.13,0.83
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.12,0.85
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.11,0.87
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.13,0.84
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.07,0.91
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.09,0.9
 Sint-Laureins ,43014,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.07,0.15,0.78
 Sint-Laureins ,43014,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.14,0.83
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.11,0.88
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.1,0.85
 Sint-Martens-Latem ,44064,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.06,0.93
 Sint-Martens-Latem ,44064,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.06,0.92
 Sint-Niklaas ,46021,ja,Tevredenheid over onderwijsvoorzieningen,2011,0.03,0.08,0.9
 Sint-Niklaas ,46021,ja,Tevredenheid over onderwijsvoorzieningen,2014,0.02,0.11,0.88
 Sint-Niklaas ,46021,ja,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.06,0.92
 Sint-Niklaas ,46021,ja,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.07,0.91
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.09,0.21,0.7
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.19,0.76
 Sint-Truiden ,71053,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.06,0.92
 Sint-Truiden ,71053,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.08,0.91
 Spiere-Helkijn ,34043,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.06,0.91
 Spiere-Helkijn ,34043,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.06,0.1,0.84
 Stabroek ,11044,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.08,0.88
 Stabroek ,11044,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.1,0.88
 Staden ,36019,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.11,0.85
 Staden ,36019,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.07,0.12,0.82
 Steenokkerzeel ,23081,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.05,0.13,0.82
 Steenokkerzeel ,23081,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.09,0.87
 Stekene ,46024,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.07,0.9
 Stekene ,46024,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.06,0.91
 Temse ,46025,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.16,0.18,0.66
 Temse ,46025,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.16,0.17,0.67
 Ternat ,23086,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.05,0.93
 Ternat ,23086,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.06,0.92
 Tervuren ,24104,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.1,0.87
 Tervuren ,24104,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.09,0.89
 Tessenderlo ,71057,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.08,0.89
 Tessenderlo ,71057,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.05,0.9
 Tielt ,37015,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.06,0.92
 Tielt ,37015,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.04,0.93
 Tielt-Winge ,24135,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.11,0.87
 Tielt-Winge ,24135,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.15,0.81
 Tienen ,24107,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.03,0.1,0.86
 Tienen ,24107,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.12,0.84
 Tongeren ,73083,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.04,0.11,0.85
 Tongeren ,73083,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.04,0.1,0.86
 Torhout ,31033,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.05,0.93
 Torhout ,31033,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.02,0.02,0.96
 Tremelo ,24109,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.09,0.9
 Tremelo ,24109,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.01,0.12,0.88
 Turnhout ,13040,ja,Tevredenheid over onderwijsvoorzieningen,2011,0.02,0.07,0.91
 Turnhout ,13040,ja,Tevredenheid over onderwijsvoorzieningen,2014,0.02,0.1,0.88
 Turnhout ,13040,ja,Tevredenheid over onderwijsvoorzieningen,2017,0.02,0.08,0.9
 Turnhout ,13040,ja,Tevredenheid over onderwijsvoorzieningen,2020,0.03,0.07,0.9
 Veurne ,38025,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.01,0.07,0.92
 Veurne ,38025,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.05,0.05,0.9
 Vilvoorde ,23088,nee,Tevredenheid over onderwijsvoorzieningen,2017,0.07,0.23,0.7
 Vilvoorde ,23088,nee,Tevredenheid over onderwijsvoorzieningen,2020,0.07,0.18,0.75
