Date,MW
2015-07-08,216.45581005586595
2015-07-09,34.34874149659864
2015-07-10,41.60558912386707
2015-07-11,104.84489528795811
2015-07-12,132.920125
2015-07-13,150.29879166666666
2015-07-14,96.06045977011495
2015-07-15,37.71520710059171
2015-07-16,63.364108761329305
2015-07-17,191.55391044776118
2015-07-18,35.477056962025316
2015-07-19,86.64722044728435
2015-07-20,87.45877742946708
2015-07-21,105.38801801801802
2015-07-22,78.38319402985074
2015-07-23,13.198353510895885
2015-07-24,35.19511627906977
2015-07-25,168.98140672782873
2015-07-26,137.88820433436533
2015-07-27,270.9155864197531
2015-07-28,239.705667752443
2015-07-29,123.4419365079365
2015-07-30,22.727864077669903
2015-07-31,22.1071974522293
2015-08-01,13.0956
2015-08-02,24.338738170347003
2015-08-03,95.72179810725552
2015-08-04,110.69628482972136
