Date,Coal Pulverized,Liquid Fuel,Natural Gas,Nuclear,Other,Water,Wind
2022-02-27,0.0,0.6517738095238095,1206.179880952381,4822.1123869047615,581.6300297619048,177.5959449404762,1324.4330654761907
2022-02-28,0.0,0.1315714285714286,1120.89428125,4867.795425595238,552.1117991071429,184.24976339285715,1226.3369717261905
2022-03-01,0.0,0.09000000000000001,1376.8910788690478,4931.222574404762,511.8330714285715,187.90299553571427,1028.6296190476191
2022-03-02,0.0,0.20855803571428572,1727.151662202381,4939.0739657738095,473.2953586309524,187.4881130952381,867.9529985119049
2022-03-03,0.0,0.7858497023809523,1887.4976130952382,4939.192147321429,454.3232767857143,187.37198511904762,586.5451383928572
2022-03-04,0.0,1.3041473214285713,1874.0591339285716,4939.487477678572,437.757162202381,167.79212351190478,413.1107842261905
2022-03-05,0.0,1.4588080357142856,1856.0678392857142,4940.03728125,440.0826755952381,157.62506994047618,421.71946726190475
2022-03-06,0.0,1.4459508928571427,1853.4066428571427,4936.239441964286,448.1058645833333,151.66953422619048,507.2846547619048
2022-03-07,0.0,2.5659092261904766,1945.7817574404762,4936.115400297619,475.6169479166666,145.34797767857143,510.9820595238096
2022-03-08,0.0,3.607349702380952,1698.339136904762,4935.025480654762,517.6094181547619,164.0635967261905,625.3522663690476
2022-03-09,0.0,3.475934523809524,1346.0046622023808,4935.103302083334,562.3149538690476,159.82410714285714,691.3414464285714
2022-03-10,0.0,2.885785714285714,1220.661806547619,4934.470882440476,593.847369047619,158.45365773809525,735.1532142857143
2022-03-11,0.0,2.354630952380952,1119.1753020833335,4933.024049107144,620.5623407738095,185.18207291666664,962.5176845238095
2022-03-12,0.0,2.1871130952380953,1090.0067455357143,4869.017642857143,644.3944255952381,200.52275892857142,1100.5664419642858
2022-03-13,0.0,2.1871130952380953,1130.7320625,4810.2139226190475,661.2219389880953,199.9880178571428,1068.3852083333334
2022-03-14,0.0,1.054297619047619,1330.8738943452383,4798.950599702381,664.9141934523808,191.24223660714284,949.9315773809524
2022-03-15,0.0,0.0,1631.3710982142857,4796.830787202381,657.5002127976189,177.24811607142857,838.3590223214286
2022-03-16,0.0,0.0,1749.800325892857,4793.584909226191,647.3187425595237,176.6920342261905,835.3382202380952
2022-03-17,0.0,0.8307261904761906,1848.8264553571428,4793.029860119047,641.6248199404762,176.0267857142857,844.1080163690476
2022-03-18,0.0,0.8307261904761906,1876.808023809524,4792.63125595238,644.6499791666666,164.60531398809525,677.1347455357144
2022-03-19,0.0,0.8307261904761906,1868.8296473214286,4853.87049702381,643.4816145833332,163.8164494047619,725.6530267857144
2022-03-20,0.0,0.8307261904761906,1847.7246086309526,4914.899681547619,654.5780252976191,171.6660863095238,608.7694151785714
2022-03-21,0.0,1.0770684523809524,1608.9807247023807,4923.4031160714285,657.7563318452382,166.55242559523808,583.9852648809524
2022-03-22,0.0,1.0770684523809524,1415.0466532738096,4921.7291636904765,664.6933675595238,167.2016607142857,584.7566086309523
2022-03-23,0.0,1.0770684523809524,1517.7594270833335,4921.253614583334,667.5704925595238,171.88778869047619,496.37937648809526
2022-03-24,0.0,0.2463422619047619,1569.8515401785714,4918.211273809524,667.4545833333333,164.77033333333335,415.86473958333335
2022-03-25,0.0,0.2463422619047619,1649.6687544642857,4915.882547619048,666.40515625,162.39650595238095,375.8964910714286
2022-03-26,0.0,0.2463422619047619,1672.6352172619047,4904.799992559523,671.0431547619047,158.37040625,189.51043154761905
2022-03-27,0.0,0.34525595238095236,1698.909642857143,4902.708886904763,673.7391369047618,146.60773214285715,160.2116785714286
2022-03-28,0.0,0.3219315476190476,1827.149988095238,4899.533456845238,670.9588898809524,147.2700238095238,150.713818452381
2022-03-29,0.0,0.8115386904761905,1907.8616815476191,4889.468266369047,669.279693452381,149.58897321428572,163.70650892857142
2022-03-30,0.0,0.8115386904761905,1889.1108258928568,4879.06259672619,671.9414985119048,141.37744494047618,219.27134375
2022-03-31,0.0,0.8443571428571429,1733.4935238095238,4870.466973214286,673.1736443452381,140.20564136904764,471.7314211309523
2022-04-01,0.0,2.9205312500000002,1695.4008898809523,4843.058616071428,671.1664434523809,132.71522619047622,754.4740520833333
2022-04-02,0.0,2.92953125,1729.782061011905,4788.47984375,675.8421830357144,139.11066666666667,875.036369047619
2022-04-03,0.0,2.874779761904762,1747.3343839285712,4724.692,679.6085818452382,146.4627857142857,885.7937916666667
2022-04-04,0.0,2.70568005952381,1545.9880595238096,4681.769897321428,683.5135580357143,142.76229910714284,1211.4171711309523
2022-04-05,0.0,2.225072916666667,1349.234074404762,4709.129742559524,684.9893303571428,133.65455952380952,1436.2573973214287
2022-04-06,0.0,2.234072916666667,1071.6418541666667,4787.162492559524,688.5686116071429,141.99793898809523,1710.4194657738094
2022-04-07,0.0,2.2102544642857143,976.9802142857143,4874.971400297619,677.1459017857143,145.67182291666668,1731.483776785714
2022-04-08,0.0,0.3306934523809524,997.5594583333333,4986.422011904761,680.2492038690476,156.38436458333334,1506.3360699404761
2022-04-09,0.0,0.3306934523809524,950.2823482142858,5124.596651785714,651.7774657738095,160.08140178571426,1399.5240610119047
2022-04-10,0.0,0.29553124999999997,880.7422767857142,5271.727517857143,631.2789107142856,164.16401190476194,1360.1888229166666
2022-04-11,0.0,0.2506130952380953,934.3455446428571,5397.795528273809,629.505206845238,171.71742559523813,1152.7825580357144
2022-04-12,0.0,0.2506130952380953,894.4758288690476,5458.42071577381,628.4328630952381,171.44843749999998,970.7273973214285
2022-04-13,0.0,0.37250595238095235,1009.9612633928573,5468.432889880953,622.5682693452381,159.93232440476189,687.0901235119047
2022-04-14,0.0,0.3725059523809523,1171.6215044642856,5467.3076249999995,637.9777946428572,154.81458333333333,416.57028571428566
2022-04-15,0.0,0.18489285714285714,1102.4122261904763,5462.362938988095,637.1166592261904,148.4040520833333,343.5854345238095
