Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Ja (%),Nee (%)
 Gooik ,23024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2020,0.25,0.75
 Gooik ,23024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.09,0.91
 Gooik ,23024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.03,0.97
 Gooik ,23024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2017,0.14,0.86
 Gooik ,23024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2020,0.13,0.87
 Gooik ,23024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Trein,2020,0.16,0.84
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2017,0.69,0.31
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2020,0.72,0.28
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2017,0.14,0.86
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2020,0.11,0.89
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Bus, tram of metro",2020,0.24,0.76
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Elektrische fiets,2020,0.1,0.9
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2017,0.23,0.77
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2020,0.28,0.72
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Gewone fiets,2020,0.19,0.81
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2017,0.26,0.74
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2020,0.3,0.7
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.14,0.86
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.01,0.99
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2017,0.16,0.84
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2020,0.16,0.84
 Grimbergen ,23025,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Trein,2020,0.14,0.86
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2017,0.77,0.23
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2020,0.72,0.28
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2017,0.08,0.92
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2020,0.07,0.93
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Bus, tram of metro",2020,0.06,0.94
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Elektrische fiets,2020,0.09,0.91
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2017,0.24,0.76
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2020,0.34,0.66
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Gewone fiets,2020,0.25,0.75
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2017,0.15,0.85
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2020,0.17,0.83
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.08,0.92
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.03,0.97
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2017,0.07,0.93
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2020,0.08,0.92
 Grobbendonk ,13010,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Trein,2020,0.13,0.87
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2017,0.65,0.35
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2020,0.71,0.29
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2017,0.1,0.9
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2020,0.09,0.91
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Bus, tram of metro",2020,0.07,0.93
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Elektrische fiets,2020,0.14,0.86
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2017,0.35,0.65
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2020,0.41,0.59
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Gewone fiets,2020,0.3,0.7
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2017,0.27,0.73
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2020,0.21,0.79
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.1,0.9
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.03,0.97
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2017,0.15,0.85
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2020,0.13,0.87
 Haacht ,24033,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Trein,2020,0.18,0.82
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2017,0.79,0.21
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2020,0.76,0.24
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2017,0.15,0.85
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2020,0.1,0.9
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Bus, tram of metro",2020,0.09,0.91
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Elektrische fiets,2020,0.12,0.88
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2017,0.25,0.75
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2020,0.28,0.72
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Gewone fiets,2020,0.17,0.83
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2017,0.23,0.77
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2020,0.22,0.78
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.15,0.85
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.03,0.97
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2017,0.11,0.89
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2020,0.14,0.86
 Haaltert ,41024,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Trein,2020,0.19,0.81
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2017,0.78,0.22
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2020,0.87,0.13
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2017,0.1,0.9
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2020,0.05,0.95
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Bus, tram of metro",2020,0.06,0.94
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Elektrische fiets,2020,0.05,0.95
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2017,0.19,0.81
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2020,0.19,0.81
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Gewone fiets,2020,0.15,0.85
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2017,0.14,0.86
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2020,0.16,0.84
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.1,0.9
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.02,0.98
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2017,0.06,0.94
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2020,0.08,0.92
 Halen ,71020,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Trein,2020,0.15,0.85
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2017,0.59,0.41
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2020,0.58,0.42
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2017,0.1,0.9
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2020,0.11,0.89
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Bus, tram of metro",2020,0.17,0.83
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Elektrische fiets,2020,0.11,0.89
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2017,0.28,0.72
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2020,0.29,0.71
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Gewone fiets,2020,0.18,0.82
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2017,0.37,0.63
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2020,0.33,0.67
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.1,0.9
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.03,0.97
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2017,0.29,0.71
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2020,0.31,0.69
 Halle ,23027,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Trein,2020,0.29,0.71
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2017,0.82,0.18
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2020,0.82,0.18
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2017,0.07,0.93
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2020,0.09,0.91
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Bus, tram of metro",2020,0.1,0.9
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Elektrische fiets,2020,0.11,0.89
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2017,0.24,0.76
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2020,0.28,0.72
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Gewone fiets,2020,0.19,0.81
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2017,0.12,0.88
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2020,0.15,0.85
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.07,0.93
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.07,0.93
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2017,0.06,0.94
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2020,0.08,0.92
 Ham ,71069,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Trein,2020,0.08,0.92
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2017,0.69,0.31
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2020,0.74,0.26
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2017,0.13,0.87
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2020,0.1,0.9
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Bus, tram of metro",2020,0.08,0.92
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Elektrische fiets,2020,0.14,0.86
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2017,0.28,0.72
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2020,0.33,0.67
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Gewone fiets,2020,0.2,0.8
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2017,0.13,0.87
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2020,0.12,0.88
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.13,0.87
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.06,0.94
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2017,0.11,0.89
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2020,0.09,0.91
 Hamme ,42008,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Trein,2020,0.07,0.93
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2017,0.68,0.32
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2020,0.76,0.24
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2017,0.09,0.91
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2020,0.1,0.9
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Bus, tram of metro",2020,0.11,0.89
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Elektrische fiets,2020,0.15,0.85
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2017,0.3,0.7
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2020,0.35,0.65
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Gewone fiets,2020,0.22,0.78
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2017,0.13,0.87
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2020,0.14,0.86
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.09,0.91
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.03,0.97
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2017,0.06,0.94
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2020,0.06,0.94
 Hamont-Achel ,72037,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Trein,2020,0.05,0.95
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2017,0.66,0.34
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2020,0.68,0.32
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2017,0.11,0.89
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2020,0.1,0.9
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Bus, tram of metro",2020,0.08,0.92
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Elektrische fiets,2020,0.12,0.88
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2017,0.35,0.65
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2020,0.44,0.56
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Gewone fiets,2020,0.34,0.66
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2017,0.15,0.85
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2020,0.18,0.82
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.11,0.89
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.05,0.95
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2017,0.13,0.87
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2020,0.15,0.85
 Harelbeke ,34013,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Trein,2020,0.15,0.85
 Hasselt ,71022,ja,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2020,0.68,0.32
 Hasselt ,71022,ja,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2020,0.09,0.91
 Hasselt ,71022,ja,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Bus, tram of metro",2020,0.11,0.89
 Hasselt ,71022,ja,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Elektrische fiets,2020,0.09,0.91
 Hasselt ,71022,ja,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2020,0.38,0.62
 Hasselt ,71022,ja,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Gewone fiets,2020,0.31,0.69
 Hasselt ,71022,ja,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2020,0.18,0.82
 Hasselt ,71022,ja,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.03,0.97
 Hasselt ,71022,ja,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2020,0.15,0.85
 Hasselt ,71022,ja,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Trein,2020,0.1,0.9
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2017,0.7,0.3
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2020,0.85,0.15
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2017,0.09,0.91
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2020,0.11,0.89
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Bus, tram of metro",2020,0.07,0.93
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Elektrische fiets,2020,0.08,0.92
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2017,0.23,0.77
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2020,0.26,0.74
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Gewone fiets,2020,0.21,0.79
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2017,0.17,0.83
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2020,0.09,0.91
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2017,0.09,0.91
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Overig gemotoriseerd verkeer (motorrijder/-passagier, brom-/snorfiets)",2020,0.02,0.98
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2017,0.11,0.89
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Te voet,2020,0.07,0.93
 Hechtel-Eksel,72038,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Trein,2020,0.04,0.96
 Heers ,73022,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2017,0.82,0.18
 Heers ,73022,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als bestuurder,2020,0.82,0.18
 Heers ,73022,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2017,0.14,0.86
 Heers ,73022,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Auto als passagier,2020,0.15,0.85
 Heers ,73022,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Bus, tram of metro",2020,0.1,0.9
 Heers ,73022,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Elektrische fiets,2020,0.02,0.98
 Heers ,73022,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2017,0.12,0.88
 Heers ,73022,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Fiets - algemeen,2020,0.1,0.9
 Heers ,73022,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,Gewone fiets,2020,0.08,0.92
 Heers ,73022,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2017,0.12,0.88
 Heers ,73022,nee,Verplaatsingen woon-werk/woon-school: per vervoersmiddel,"Openbaar vervoer totaal (bus, tram of metro + trein)",2020,0.15,0.85
