Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Melle ,44040,nee,Veilig naar school,2017,0.54,0.24,0.22
 Melle ,44040,nee,Veilig naar school,2020,0.52,0.2,0.28
 Menen ,34027,nee,Veilig naar school,2017,0.46,0.26,0.28
 Menen ,34027,nee,Veilig naar school,2020,0.42,0.22,0.36
 Merchtem ,23052,nee,Veilig naar school,2017,0.48,0.23,0.29
 Merchtem ,23052,nee,Veilig naar school,2020,0.47,0.21,0.32
 Merelbeke ,44043,nee,Veilig naar school,2017,0.5,0.27,0.22
 Merelbeke ,44043,nee,Veilig naar school,2020,0.53,0.21,0.26
 Merksplas ,13023,nee,Veilig naar school,2017,0.18,0.24,0.58
 Merksplas ,13023,nee,Veilig naar school,2020,0.28,0.17,0.55
 Mesen ,33016,nee,Veilig naar school,2017,0.27,0.23,0.49
 Mesen ,33016,nee,Veilig naar school,2020,0.24,0.17,0.6
 Meulebeke ,37007,nee,Veilig naar school,2017,0.32,0.28,0.41
 Meulebeke ,37007,nee,Veilig naar school,2020,0.33,0.23,0.43
 Middelkerke ,35011,nee,Veilig naar school,2017,0.3,0.27,0.43
 Middelkerke ,35011,nee,Veilig naar school,2020,0.24,0.25,0.51
 Moerbeke ,44045,nee,Veilig naar school,2017,0.42,0.25,0.33
 Moerbeke ,44045,nee,Veilig naar school,2020,0.46,0.15,0.39
 Mol ,13025,nee,Veilig naar school,2017,0.38,0.26,0.36
 Mol ,13025,nee,Veilig naar school,2020,0.41,0.24,0.36
 Moorslede ,36012,nee,Veilig naar school,2017,0.46,0.3,0.24
 Moorslede ,36012,nee,Veilig naar school,2020,0.43,0.18,0.39
 Mortsel ,11029,nee,Veilig naar school,2017,0.41,0.29,0.3
 Mortsel ,11029,nee,Veilig naar school,2020,0.42,0.21,0.37
 Nazareth ,44048,nee,Veilig naar school,2017,0.35,0.3,0.35
 Nazareth ,44048,nee,Veilig naar school,2020,0.31,0.23,0.46
 Neerpelt ,72025,nee,Veilig naar school,2017,0.33,0.26,0.41
 Nevele ,44049,nee,Veilig naar school,2017,0.51,0.26,0.23
 Niel ,11030,nee,Veilig naar school,2017,0.46,0.24,0.3
 Niel ,11030,nee,Veilig naar school,2020,0.4,0.21,0.38
 Nieuwerkerken ,71045,nee,Veilig naar school,2017,0.33,0.25,0.42
 Nieuwerkerken ,71045,nee,Veilig naar school,2020,0.35,0.22,0.43
 Nieuwpoort ,38016,nee,Veilig naar school,2017,0.24,0.25,0.51
 Nieuwpoort ,38016,nee,Veilig naar school,2020,0.24,0.23,0.53
 Nijlen ,12026,nee,Veilig naar school,2017,0.46,0.28,0.26
 Nijlen ,12026,nee,Veilig naar school,2020,0.5,0.16,0.34
 Ninove ,41048,nee,Veilig naar school,2017,0.59,0.2,0.21
 Ninove ,41048,nee,Veilig naar school,2020,0.47,0.29,0.24
 Olen ,13029,nee,Veilig naar school,2017,0.29,0.26,0.44
 Olen ,13029,nee,Veilig naar school,2020,0.3,0.21,0.49
 Oostende ,35013,ja,Veilig naar school,2014,0.27,0.24,0.49
 Oostende ,35013,ja,Veilig naar school,2017,0.3,0.22,0.48
 Oostende ,35013,ja,Veilig naar school,2020,0.37,0.21,0.42
 Oosterzele ,44052,nee,Veilig naar school,2017,0.54,0.23,0.24
 Oosterzele ,44052,nee,Veilig naar school,2020,0.51,0.17,0.32
 Oostkamp ,31022,nee,Veilig naar school,2017,0.41,0.26,0.32
 Oostkamp ,31022,nee,Veilig naar school,2020,0.33,0.21,0.45
 Oostrozebeke ,37010,nee,Veilig naar school,2017,0.55,0.23,0.22
 Oostrozebeke ,37010,nee,Veilig naar school,2020,0.43,0.21,0.37
 Opglabbeek ,71047,nee,Veilig naar school,2017,0.24,0.27,0.49
 Opwijk ,23060,nee,Veilig naar school,2017,0.38,0.26,0.36
 Opwijk ,23060,nee,Veilig naar school,2020,0.32,0.2,0.48
 Oudenaarde ,45035,nee,Veilig naar school,2017,0.54,0.22,0.24
 Oudenaarde ,45035,nee,Veilig naar school,2020,0.47,0.21,0.32
 Oudenburg ,35014,nee,Veilig naar school,2017,0.31,0.34,0.35
 Oudenburg ,35014,nee,Veilig naar school,2020,0.34,0.24,0.43
 Oud-Heverlee ,24086,nee,Veilig naar school,2017,0.48,0.24,0.29
 Oud-Heverlee ,24086,nee,Veilig naar school,2020,0.36,0.21,0.43
 Oudsbergen ,72042,nee,Veilig naar school,2020,0.31,0.2,0.49
 Oud-Turnhout ,13031,nee,Veilig naar school,2017,0.26,0.27,0.47
 Oud-Turnhout ,13031,nee,Veilig naar school,2020,0.32,0.22,0.46
 Overijse ,23062,nee,Veilig naar school,2017,0.49,0.27,0.24
 Overijse ,23062,nee,Veilig naar school,2020,0.38,0.19,0.43
 Overpelt ,72029,nee,Veilig naar school,2017,0.26,0.32,0.43
 Peer ,72030,nee,Veilig naar school,2017,0.26,0.24,0.5
 Peer ,72030,nee,Veilig naar school,2020,0.21,0.2,0.59
 Pelt ,72043,nee,Veilig naar school,2020,0.33,0.25,0.42
 Pepingen ,23064,nee,Veilig naar school,2017,0.48,0.27,0.25
 Pepingen ,23064,nee,Veilig naar school,2020,0.47,0.25,0.28
 Pittem ,37011,nee,Veilig naar school,2017,0.34,0.29,0.37
 Pittem ,37011,nee,Veilig naar school,2020,0.29,0.23,0.48
 Poperinge ,33021,nee,Veilig naar school,2017,0.33,0.27,0.4
 Poperinge ,33021,nee,Veilig naar school,2020,0.29,0.24,0.47
 Putte ,12029,nee,Veilig naar school,2017,0.38,0.28,0.34
 Putte ,12029,nee,Veilig naar school,2020,0.4,0.18,0.42
 Puurs ,12030,nee,Veilig naar school,2017,0.32,0.31,0.37
 Puurs-Sint-Amands ,12041,nee,Veilig naar school,2020,0.34,0.23,0.43
 Ranst ,11035,nee,Veilig naar school,2017,0.47,0.2,0.33
 Ranst ,11035,nee,Veilig naar school,2020,0.42,0.2,0.38
 Ravels ,13035,nee,Veilig naar school,2017,0.31,0.25,0.44
 Ravels ,13035,nee,Veilig naar school,2020,0.22,0.24,0.54
 Retie ,13036,nee,Veilig naar school,2017,0.18,0.27,0.55
 Retie ,13036,nee,Veilig naar school,2020,0.27,0.17,0.56
 Riemst ,73066,nee,Veilig naar school,2017,0.4,0.24,0.36
 Riemst ,73066,nee,Veilig naar school,2020,0.38,0.2,0.42
 Rijkevorsel ,13037,nee,Veilig naar school,2017,0.38,0.27,0.35
 Rijkevorsel ,13037,nee,Veilig naar school,2020,0.41,0.21,0.38
 Roeselare ,36015,ja,Veilig naar school,2014,0.31,0.26,0.44
 Roeselare ,36015,ja,Veilig naar school,2017,0.36,0.21,0.43
 Roeselare ,36015,ja,Veilig naar school,2020,0.37,0.21,0.42
 Ronse ,45041,nee,Veilig naar school,2017,0.56,0.24,0.2
 Ronse ,45041,nee,Veilig naar school,2020,0.5,0.21,0.29
 Roosdaal ,23097,nee,Veilig naar school,2017,0.49,0.25,0.26
 Roosdaal ,23097,nee,Veilig naar school,2020,0.47,0.19,0.34
 Rotselaar ,24094,nee,Veilig naar school,2017,0.43,0.3,0.26
 Rotselaar ,24094,nee,Veilig naar school,2020,0.36,0.26,0.38
 Ruiselede ,37012,nee,Veilig naar school,2017,0.34,0.28,0.37
 Ruiselede ,37012,nee,Veilig naar school,2020,0.29,0.23,0.49
 Rumst ,11037,nee,Veilig naar school,2017,0.42,0.26,0.32
 Rumst ,11037,nee,Veilig naar school,2020,0.44,0.19,0.37
 Schelle ,11038,nee,Veilig naar school,2017,0.19,0.28,0.53
 Schelle ,11038,nee,Veilig naar school,2020,0.26,0.21,0.54
 Scherpenheuvel-Zichem ,24134,nee,Veilig naar school,2017,0.45,0.29,0.27
 Scherpenheuvel-Zichem ,24134,nee,Veilig naar school,2020,0.42,0.22,0.36
 Schilde ,11039,nee,Veilig naar school,2017,0.41,0.24,0.36
 Schilde ,11039,nee,Veilig naar school,2020,0.38,0.19,0.43
 Schoten ,11040,nee,Veilig naar school,2017,0.29,0.27,0.43
 Schoten ,11040,nee,Veilig naar school,2020,0.31,0.24,0.45
 Sint-Amands ,12034,nee,Veilig naar school,2017,0.37,0.25,0.39
 Sint-Genesius-Rode ,23101,nee,Veilig naar school,2017,0.51,0.21,0.27
 Sint-Genesius-Rode ,23101,nee,Veilig naar school,2020,0.37,0.18,0.45
 Sint-Gillis-Waas ,46020,nee,Veilig naar school,2017,0.37,0.31,0.32
 Sint-Gillis-Waas ,46020,nee,Veilig naar school,2020,0.39,0.23,0.38
 Sint-Katelijne-Waver ,12035,nee,Veilig naar school,2017,0.35,0.26,0.39
 Sint-Katelijne-Waver ,12035,nee,Veilig naar school,2020,0.34,0.22,0.44
 Sint-Laureins ,43014,nee,Veilig naar school,2017,0.36,0.34,0.3
 Sint-Laureins ,43014,nee,Veilig naar school,2020,0.36,0.18,0.46
 Sint-Lievens-Houtem ,41063,nee,Veilig naar school,2017,0.47,0.29,0.25
 Sint-Lievens-Houtem ,41063,nee,Veilig naar school,2020,0.42,0.2,0.38
 Sint-Martens-Latem ,44064,nee,Veilig naar school,2017,0.32,0.25,0.43
 Sint-Martens-Latem ,44064,nee,Veilig naar school,2020,0.35,0.21,0.44
 Sint-Niklaas ,46021,ja,Veilig naar school,2014,0.34,0.26,0.4
 Sint-Niklaas ,46021,ja,Veilig naar school,2017,0.45,0.22,0.33
 Sint-Niklaas ,46021,ja,Veilig naar school,2020,0.44,0.18,0.38
 Sint-Pieters-Leeuw ,23077,nee,Veilig naar school,2017,0.47,0.27,0.27
 Sint-Pieters-Leeuw ,23077,nee,Veilig naar school,2020,0.43,0.27,0.3
 Sint-Truiden ,71053,nee,Veilig naar school,2017,0.42,0.29,0.29
 Sint-Truiden ,71053,nee,Veilig naar school,2020,0.47,0.23,0.3
 Spiere-Helkijn ,34043,nee,Veilig naar school,2017,0.36,0.29,0.34
 Spiere-Helkijn ,34043,nee,Veilig naar school,2020,0.35,0.25,0.4
 Stabroek ,11044,nee,Veilig naar school,2017,0.44,0.27,0.29
 Stabroek ,11044,nee,Veilig naar school,2020,0.49,0.2,0.31
 Staden ,36019,nee,Veilig naar school,2017,0.32,0.3,0.39
 Staden ,36019,nee,Veilig naar school,2020,0.36,0.25,0.39
 Steenokkerzeel ,23081,nee,Veilig naar school,2017,0.39,0.26,0.36
 Steenokkerzeel ,23081,nee,Veilig naar school,2020,0.34,0.25,0.41
 Stekene ,46024,nee,Veilig naar school,2017,0.45,0.27,0.28
 Stekene ,46024,nee,Veilig naar school,2020,0.38,0.21,0.4
 Temse ,46025,nee,Veilig naar school,2017,0.55,0.28,0.18
 Temse ,46025,nee,Veilig naar school,2020,0.5,0.23,0.27
 Ternat ,23086,nee,Veilig naar school,2017,0.55,0.26,0.19
 Ternat ,23086,nee,Veilig naar school,2020,0.49,0.22,0.29
 Tervuren ,24104,nee,Veilig naar school,2017,0.38,0.26,0.36
 Tervuren ,24104,nee,Veilig naar school,2020,0.36,0.18,0.45
 Tessenderlo ,71057,nee,Veilig naar school,2017,0.33,0.27,0.4
 Tessenderlo ,71057,nee,Veilig naar school,2020,0.33,0.23,0.44
 Tielt ,37015,nee,Veilig naar school,2017,0.58,0.23,0.19
 Tielt ,37015,nee,Veilig naar school,2020,0.54,0.18,0.28
 Tielt-Winge ,24135,nee,Veilig naar school,2017,0.51,0.24,0.25
 Tielt-Winge ,24135,nee,Veilig naar school,2020,0.49,0.23,0.27
 Tienen ,24107,nee,Veilig naar school,2017,0.58,0.24,0.17
 Tienen ,24107,nee,Veilig naar school,2020,0.5,0.23,0.28
 Tongeren ,73083,nee,Veilig naar school,2017,0.59,0.2,0.21
 Tongeren ,73083,nee,Veilig naar school,2020,0.56,0.22,0.23
 Torhout ,31033,nee,Veilig naar school,2017,0.45,0.25,0.3
 Torhout ,31033,nee,Veilig naar school,2020,0.4,0.24,0.36
 Tremelo ,24109,nee,Veilig naar school,2017,0.39,0.3,0.31
 Tremelo ,24109,nee,Veilig naar school,2020,0.37,0.2,0.43
 Turnhout ,13040,ja,Veilig naar school,2014,0.35,0.24,0.41
 Turnhout ,13040,ja,Veilig naar school,2017,0.44,0.22,0.33
 Turnhout ,13040,ja,Veilig naar school,2020,0.47,0.19,0.35
 Veurne ,38025,nee,Veilig naar school,2017,0.38,0.29,0.32
 Veurne ,38025,nee,Veilig naar school,2020,0.4,0.22,0.38
 Vilvoorde ,23088,nee,Veilig naar school,2017,0.53,0.32,0.15
 Vilvoorde ,23088,nee,Veilig naar school,2020,0.44,0.22,0.33
 Vleteren ,33041,nee,Veilig naar school,2017,0.28,0.3,0.42
 Vleteren ,33041,nee,Veilig naar school,2020,0.28,0.19,0.53
 Voeren ,73109,nee,Veilig naar school,2017,0.48,0.27,0.24
 Voeren ,73109,nee,Veilig naar school,2020,0.49,0.23,0.27
 Vorselaar ,13044,nee,Veilig naar school,2017,0.23,0.19,0.57
 Vorselaar ,13044,nee,Veilig naar school,2020,0.23,0.18,0.59
 Vosselaar ,13046,nee,Veilig naar school,2017,0.37,0.26,0.37
 Vosselaar ,13046,nee,Veilig naar school,2020,0.34,0.23,0.43
 Waarschoot ,44072,nee,Veilig naar school,2017,0.45,0.28,0.28
 Waasmunster ,42023,nee,Veilig naar school,2017,0.47,0.24,0.29
 Waasmunster ,42023,nee,Veilig naar school,2020,0.45,0.19,0.35
 Wachtebeke ,44073,nee,Veilig naar school,2017,0.54,0.24,0.22
 Wachtebeke ,44073,nee,Veilig naar school,2020,0.54,0.22,0.25
 Waregem ,34040,nee,Veilig naar school,2017,0.47,0.26,0.27
 Waregem ,34040,nee,Veilig naar school,2020,0.42,0.21,0.37
 Wellen ,73098,nee,Veilig naar school,2017,0.56,0.19,0.25
 Wellen ,73098,nee,Veilig naar school,2020,0.42,0.23,0.36
 Wemmel ,23102,nee,Veilig naar school,2017,0.49,0.25,0.26
 Wemmel ,23102,nee,Veilig naar school,2020,0.47,0.24,0.28
 Wervik ,33029,nee,Veilig naar school,2017,0.42,0.33,0.24
 Wervik ,33029,nee,Veilig naar school,2020,0.37,0.29,0.35
 Westerlo ,13049,nee,Veilig naar school,2017,0.26,0.24,0.49
 Westerlo ,13049,nee,Veilig naar school,2020,0.29,0.22,0.49
 Wetteren ,42025,nee,Veilig naar school,2017,0.53,0.26,0.21
 Wetteren ,42025,nee,Veilig naar school,2020,0.46,0.28,0.26
 Wevelgem ,34041,nee,Veilig naar school,2017,0.43,0.26,0.31
 Wevelgem ,34041,nee,Veilig naar school,2020,0.44,0.19,0.38
 Wezembeek-Oppem ,23103,nee,Veilig naar school,2017,0.37,0.27,0.36
 Wezembeek-Oppem ,23103,nee,Veilig naar school,2020,0.35,0.25,0.4
 Wichelen ,42026,nee,Veilig naar school,2017,0.43,0.3,0.27
 Wichelen ,42026,nee,Veilig naar school,2020,0.54,0.17,0.3
 Wielsbeke ,37017,nee,Veilig naar school,2017,0.36,0.31,0.33
 Wielsbeke ,37017,nee,Veilig naar school,2020,0.37,0.23,0.4
 Wijnegem ,11050,nee,Veilig naar school,2017,0.29,0.25,0.46
 Wijnegem ,11050,nee,Veilig naar school,2020,0.24,0.23,0.54
 Willebroek ,12040,nee,Veilig naar school,2017,0.57,0.24,0.19
 Willebroek ,12040,nee,Veilig naar school,2020,0.45,0.26,0.29
 Wingene ,37018,nee,Veilig naar school,2017,0.4,0.28,0.31
 Wingene ,37018,nee,Veilig naar school,2020,0.42,0.22,0.37
 Wommelgem ,11052,nee,Veilig naar school,2017,0.35,0.29,0.36
 Wommelgem ,11052,nee,Veilig naar school,2020,0.35,0.21,0.45
 Wortegem-Petegem ,45061,nee,Veilig naar school,2017,0.45,0.25,0.3
 Wortegem-Petegem ,45061,nee,Veilig naar school,2020,0.42,0.18,0.39
 Wuustwezel ,11053,nee,Veilig naar school,2017,0.26,0.28,0.46
 Wuustwezel ,11053,nee,Veilig naar school,2020,0.23,0.26,0.51
 Zandhoven ,11054,nee,Veilig naar school,2017,0.32,0.29,0.4
 Zandhoven ,11054,nee,Veilig naar school,2020,0.26,0.21,0.53
 Zaventem ,23094,nee,Veilig naar school,2017,0.55,0.17,0.28
 Zaventem ,23094,nee,Veilig naar school,2020,0.39,0.26,0.35
 Zedelgem ,31040,nee,Veilig naar school,2017,0.46,0.22,0.32
 Zedelgem ,31040,nee,Veilig naar school,2020,0.44,0.18,0.38
 Zele ,42028,nee,Veilig naar school,2017,0.52,0.3,0.18
 Zele ,42028,nee,Veilig naar school,2020,0.56,0.21,0.24
 Zelzate ,43018,nee,Veilig naar school,2017,0.65,0.21,0.14
 Zelzate ,43018,nee,Veilig naar school,2020,0.56,0.23,0.22
 Zemst ,23096,nee,Veilig naar school,2017,0.35,0.28,0.37
 Zemst ,23096,nee,Veilig naar school,2020,0.31,0.25,0.45
 Zingem ,45057,nee,Veilig naar school,2017,0.47,0.25,0.28
 Zoersel ,11055,nee,Veilig naar school,2017,0.34,0.25,0.41
 Zoersel ,11055,nee,Veilig naar school,2020,0.36,0.19,0.44
 Zomergem ,44080,nee,Veilig naar school,2017,0.34,0.26,0.41
 Zonhoven ,71066,nee,Veilig naar school,2017,0.38,0.29,0.33
 Zonhoven ,71066,nee,Veilig naar school,2020,0.45,0.18,0.37
 Zonnebeke ,33037,nee,Veilig naar school,2017,0.48,0.23,0.29
 Zonnebeke ,33037,nee,Veilig naar school,2020,0.46,0.22,0.32
 Zottegem ,41081,nee,Veilig naar school,2017,0.6,0.22,0.17
 Zottegem ,41081,nee,Veilig naar school,2020,0.54,0.22,0.25
 Zoutleeuw ,24130,nee,Veilig naar school,2017,0.37,0.29,0.34
 Zoutleeuw ,24130,nee,Veilig naar school,2020,0.33,0.25,0.42
 Zuienkerke ,31042,nee,Veilig naar school,2017,0.21,0.23,0.56
 Zuienkerke ,31042,nee,Veilig naar school,2020,0.33,0.14,0.52
 Zulte ,44081,nee,Veilig naar school,2017,0.34,0.26,0.4
 Zulte ,44081,nee,Veilig naar school,2020,0.3,0.22,0.47
 Zutendaal ,71067,nee,Veilig naar school,2017,0.26,0.25,0.49
 Zutendaal ,71067,nee,Veilig naar school,2020,0.3,0.21,0.49
 Zwalm ,45065,nee,Veilig naar school,2017,0.54,0.25,0.2
 Zwalm ,45065,nee,Veilig naar school,2020,0.42,0.22,0.36
 Zwevegem ,34042,nee,Veilig naar school,2017,0.44,0.26,0.3
 Zwevegem ,34042,nee,Veilig naar school,2020,0.43,0.21,0.35
 Zwijndrecht ,11056,nee,Veilig naar school,2017,0.46,0.27,0.28
 Zwijndrecht ,11056,nee,Veilig naar school,2020,0.43,0.22,0.35
13 centrumsteden,/,/,Veilig naar school,2014,0.34,0.24,0.42
13 centrumsteden,/,/,Veilig naar school,2017,0.39,0.23,0.38
13 centrumsteden,/,/,Veilig naar school,2020,0.42,0.19,0.4
Gemeenten groter dan 50.000 inw.,/,/,Veilig naar school,2017,0.39,0.23,0.38
Gemeenten groter dan 50.000 inw.,/,/,Veilig naar school,2020,0.42,0.19,0.4
Gemeenten kleiner dan 10.000 inw.,/,/,Veilig naar school,2017,0.39,0.25,0.35
Gemeenten kleiner dan 10.000 inw.,/,/,Veilig naar school,2020,0.38,0.2,0.42
Gemeenten van 10.000 tot 20.000 inw.,/,/,Veilig naar school,2017,0.41,0.26,0.33
Gemeenten van 10.000 tot 20.000 inw.,/,/,Veilig naar school,2020,0.39,0.21,0.4
Gemeenten van 20.000 tot 30.000 inw.,/,/,Veilig naar school,2017,0.42,0.27,0.32
Gemeenten van 20.000 tot 30.000 inw.,/,/,Veilig naar school,2020,0.4,0.22,0.38
Gemeenten van 30.000 tot 50.000 inw.,/,/,Veilig naar school,2017,0.47,0.25,0.27
Gemeenten van 30.000 tot 50.000 inw.,/,/,Veilig naar school,2020,0.44,0.22,0.34
Vlaams Gewest,/,/,Veilig naar school,2017,0.42,0.25,0.33
Vlaams Gewest,/,/,Veilig naar school,2020,0.41,0.21,0.39
