Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Ja (%),Nee (%)
 Buggenhout ,42004,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Buggenhout ,42004,nee,Vervoersmiddelenbezit,Fiets,2017,0.95,0.05
 Buggenhout ,42004,nee,Vervoersmiddelenbezit,Fiets,2020,0.89,0.11
 Buggenhout ,42004,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Buggenhout ,42004,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Buggenhout ,42004,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Buggenhout ,42004,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.13,0.87
 Buggenhout ,42004,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.14,0.86
 Damme ,31006,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.28,0.72
 Damme ,31006,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.17,0.83
 Damme ,31006,nee,Vervoersmiddelenbezit,Auto,2017,0.96,0.04
 Damme ,31006,nee,Vervoersmiddelenbezit,Auto,2020,0.98,0.02
 Damme ,31006,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Damme ,31006,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.04,0.96
 Damme ,31006,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.27,0.73
 Damme ,31006,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.44,0.56
 Damme ,31006,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Damme ,31006,nee,Vervoersmiddelenbezit,Fiets,2017,0.94,0.06
 Damme ,31006,nee,Vervoersmiddelenbezit,Fiets,2020,0.9,0.1
 Damme ,31006,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Damme ,31006,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Damme ,31006,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Damme ,31006,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.16,0.84
 Damme ,31006,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.13,0.87
 De Haan ,35029,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.53,0.47
 De Haan ,35029,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.38,0.62
 De Haan ,35029,nee,Vervoersmiddelenbezit,Auto,2017,0.91,0.09
 De Haan ,35029,nee,Vervoersmiddelenbezit,Auto,2020,0.91,0.09
 De Haan ,35029,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 De Haan ,35029,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.01,0.99
 De Haan ,35029,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.18,0.82
 De Haan ,35029,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.35,0.65
 De Haan ,35029,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 De Haan ,35029,nee,Vervoersmiddelenbezit,Fiets,2017,0.87,0.13
 De Haan ,35029,nee,Vervoersmiddelenbezit,Fiets,2020,0.82,0.18
 De Haan ,35029,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 De Haan ,35029,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 De Haan ,35029,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 De Haan ,35029,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.12,0.88
 De Haan ,35029,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.1,0.9
 De Panne ,38008,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.46,0.54
 De Panne ,38008,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.38,0.62
 De Panne ,38008,nee,Vervoersmiddelenbezit,Auto,2017,0.86,0.14
 De Panne ,38008,nee,Vervoersmiddelenbezit,Auto,2020,0.89,0.11
 De Panne ,38008,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 De Panne ,38008,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 De Panne ,38008,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.15,0.85
 De Panne ,38008,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.28,0.72
 De Panne ,38008,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 De Panne ,38008,nee,Vervoersmiddelenbezit,Fiets,2017,0.85,0.15
 De Panne ,38008,nee,Vervoersmiddelenbezit,Fiets,2020,0.8,0.2
 De Panne ,38008,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 De Panne ,38008,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 De Panne ,38008,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 De Panne ,38008,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.08,0.92
 De Panne ,38008,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.12,0.88
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.49,0.51
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.33,0.67
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Auto,2017,0.97,0.03
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.05,0.95
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.06,0.94
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.17,0.83
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.39,0.61
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.04,0.96
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Fiets,2017,0.93,0.07
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Fiets,2020,0.92,0.08
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.03,0.97
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.02,0.98
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.12,0.88
 De Pinte ,44012,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.1,0.9
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.23,0.77
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.2,0.8
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Auto,2017,0.98,0.02
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.01,0.99
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.13,0.87
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.35,0.65
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Fiets,2017,0.93,0.07
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Fiets,2020,0.87,0.13
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.07,0.93
 Deerlijk ,34009,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.11,0.89
 Deinze ,44011,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.3,0.7
 Deinze ,44083,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.29,0.71
 Deinze ,44011,nee,Vervoersmiddelenbezit,Auto,2017,0.97,0.03
 Deinze ,44083,nee,Vervoersmiddelenbezit,Auto,2020,0.96,0.04
 Deinze ,44011,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 Deinze ,44083,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.05,0.95
 Deinze ,44011,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.22,0.78
 Deinze ,44083,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.36,0.64
 Deinze ,44083,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Deinze ,44011,nee,Vervoersmiddelenbezit,Fiets,2017,0.94,0.06
 Deinze ,44083,nee,Vervoersmiddelenbezit,Fiets,2020,0.87,0.13
 Deinze ,44011,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Deinze ,44083,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Deinze ,44083,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Deinze ,44011,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.13,0.87
 Deinze ,44083,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.1,0.9
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.48,0.52
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.43,0.57
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Auto,2017,0.94,0.06
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Auto,2020,0.92,0.08
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.0,1.0
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.11,0.89
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.24,0.76
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Fiets,2017,0.87,0.13
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Fiets,2020,0.8,0.2
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.11,0.89
 Denderleeuw ,41011,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.1,0.9
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.41,0.59
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.3,0.7
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Auto,2017,0.92,0.08
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Auto,2020,0.93,0.07
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.17,0.83
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.33,0.67
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Fiets,2017,0.96,0.04
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Fiets,2020,0.86,0.14
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.12,0.88
 Dendermonde ,42006,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.1,0.9
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.22,0.78
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.2,0.8
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Auto,2017,0.96,0.04
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Auto,2020,0.99,0.01
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.17,0.83
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.33,0.67
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Fiets,2017,0.92,0.08
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Fiets,2020,0.86,0.14
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.0,1.0
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.11,0.89
 Dentergem ,37002,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.11,0.89
 Dessel ,13006,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.2,0.8
 Dessel ,13006,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.16,0.84
 Dessel ,13006,nee,Vervoersmiddelenbezit,Auto,2017,0.96,0.04
 Dessel ,13006,nee,Vervoersmiddelenbezit,Auto,2020,0.96,0.04
 Dessel ,13006,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.06,0.94
 Dessel ,13006,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.04,0.96
 Dessel ,13006,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.35,0.65
 Dessel ,13006,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.6,0.4
 Dessel ,13006,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Dessel ,13006,nee,Vervoersmiddelenbezit,Fiets,2017,0.96,0.04
 Dessel ,13006,nee,Vervoersmiddelenbezit,Fiets,2020,0.94,0.06
 Dessel ,13006,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Dessel ,13006,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Dessel ,13006,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Dessel ,13006,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.14,0.86
 Dessel ,13006,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.1,0.9
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.34,0.66
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.28,0.72
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Auto,2017,0.94,0.06
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Auto,2020,0.98,0.02
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.04,0.96
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.05,0.95
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.19,0.81
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.33,0.67
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Fiets,2017,0.91,0.09
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Fiets,2020,0.91,0.09
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.13,0.87
 Destelbergen ,44013,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.09,0.91
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.29,0.71
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.24,0.76
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Auto,2017,0.98,0.02
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Auto,2020,0.98,0.02
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.01,0.99
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.22,0.78
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.41,0.59
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Fiets,2017,0.94,0.06
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Fiets,2020,0.88,0.12
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.17,0.83
 Diepenbeek ,71011,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.14,0.86
 Diest ,24020,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.34,0.66
 Diest ,24020,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.22,0.78
 Diest ,24020,nee,Vervoersmiddelenbezit,Auto,2017,0.95,0.05
 Diest ,24020,nee,Vervoersmiddelenbezit,Auto,2020,0.95,0.05
 Diest ,24020,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 Diest ,24020,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Diest ,24020,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.2,0.8
 Diest ,24020,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.35,0.65
 Diest ,24020,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Diest ,24020,nee,Vervoersmiddelenbezit,Fiets,2017,0.91,0.09
 Diest ,24020,nee,Vervoersmiddelenbezit,Fiets,2020,0.85,0.15
 Diest ,24020,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Diest ,24020,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Diest ,24020,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.01,0.99
 Diest ,24020,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.13,0.87
 Diest ,24020,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.12,0.88
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.35,0.65
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.19,0.81
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Auto,2017,0.94,0.06
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Auto,2020,0.97,0.03
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.03,0.97
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.19,0.81
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.39,0.61
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.03,0.97
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Fiets,2017,0.89,0.11
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Fiets,2020,0.86,0.14
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.02,0.98
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.13,0.87
 Diksmuide ,32003,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.1,0.9
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.51,0.49
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.38,0.62
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Auto,2017,0.94,0.06
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Auto,2020,0.95,0.05
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.02,0.98
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.03,0.97
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.11,0.89
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.25,0.75
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.02,0.98
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Fiets,2017,0.78,0.22
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Fiets,2020,0.7,0.3
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.01,0.99
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.12,0.88
 Dilbeek ,23016,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.12,0.88
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.26,0.74
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.16,0.84
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Auto,2017,0.94,0.06
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Auto,2020,0.96,0.04
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.01,0.99
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.2,0.8
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.36,0.64
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.05,0.95
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Fiets,2017,0.93,0.07
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Fiets,2020,0.86,0.14
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.03,0.97
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.0,1.0
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.15,0.85
 Dilsen-Stokkem ,72041,nee,Vervoersmiddelenbezit,Moto/bromfiets,2020,0.13,0.87
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2017,0.62,0.38
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Abonnement openbaar vervoer,2020,0.58,0.42
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Auto,2017,0.9,0.1
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Auto,2020,0.84,0.16
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2017,0.01,0.99
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Bakfiets/fietskar,2020,0.02,0.98
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Elektrische fiets,2017,0.07,0.93
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Elektrische fiets,2020,0.16,0.84
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Elektrische step/monowheel/hoverboard,2020,0.05,0.95
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Fiets,2017,0.69,0.31
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Fiets,2020,0.54,0.46
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2017,0.04,0.96
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Lidmaatschap autodelen,2020,0.01,0.99
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Lidmaatschap fietsdelen,2020,0.0,1.0
 Drogenbos ,23098,nee,Vervoersmiddelenbezit,Moto/bromfiets,2017,0.11,0.89
