Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ontevreden (%),Neutraal (%),Tevreden (%)
 Kinrooi ,72018,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.03,0.09,0.88
 Kluisbergen ,45060,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.04,0.91
 Kluisbergen ,45060,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.04,0.04,0.92
 Knesselare ,44029,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.07,0.88
 Knokke-Heist ,31043,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.11,0.84
 Knokke-Heist ,31043,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.11,0.84
 Koekelare ,32010,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.03,0.05,0.93
 Koekelare ,32010,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.04,0.07,0.89
 Koksijde ,38014,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.07,0.87
 Koksijde ,38014,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.09,0.85
 Kontich ,11024,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.27,0.21,0.52
 Kontich ,11024,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.2,0.18,0.62
 Kortemark ,32011,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.12,0.21,0.67
 Kortemark ,32011,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.11,0.14,0.75
 Kortenaken ,24054,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.07,0.12,0.81
 Kortenaken ,24054,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.11,0.81
 Kortenberg ,24055,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.12,0.82
 Kortenberg ,24055,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.07,0.86
 Kortessem ,73040,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.11,0.84
 Kortessem ,73040,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.04,0.14,0.81
 Kortrijk ,34022,ja,Tevredenheid over natuur en groenvoorzieningen,2011,0.08,0.15,0.78
 Kortrijk ,34022,ja,Tevredenheid over natuur en groenvoorzieningen,2014,0.13,0.16,0.72
 Kortrijk ,34022,ja,Tevredenheid over natuur en groenvoorzieningen,2017,0.11,0.15,0.73
 Kortrijk ,34022,ja,Tevredenheid over natuur en groenvoorzieningen,2020,0.13,0.17,0.71
 Kraainem ,23099,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.04,0.17,0.79
 Kraainem ,23099,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.14,0.79
 Kruibeke ,46013,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.1,0.82
 Kruibeke ,46013,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.09,0.08,0.83
 Kruisem ,45068,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.13,0.79
 Kruishoutem ,45017,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.12,0.83
 Kuurne ,34023,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.15,0.16,0.7
 Kuurne ,34023,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.12,0.14,0.74
 Laakdal ,13053,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.12,0.21,0.68
 Laakdal ,13053,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.14,0.78
 Laarne ,42010,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.1,0.85
 Laarne ,42010,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.07,0.88
 Lanaken ,73042,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.09,0.85
 Lanaken ,73042,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.08,0.86
 Landen ,24059,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.11,0.23,0.66
 Landen ,24059,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.13,0.18,0.69
 Langemark-Poelkapelle ,33040,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.19,0.25,0.56
 Langemark-Poelkapelle ,33040,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.17,0.24,0.6
 Lebbeke ,42011,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.2,0.23,0.57
 Lebbeke ,42011,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.14,0.18,0.68
 Lede ,41034,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.1,0.2,0.69
 Lede ,41034,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.11,0.14,0.75
 Ledegem ,36010,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.28,0.28,0.44
 Ledegem ,36010,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.27,0.25,0.48
 Lendelede ,34025,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.14,0.22,0.64
 Lendelede ,34025,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.14,0.15,0.72
 Lennik ,23104,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.12,0.83
 Lennik ,23104,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.11,0.83
 Leopoldsburg ,71034,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.04,0.15,0.81
 Leopoldsburg ,71034,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.1,0.13,0.77
 Leuven ,24062,ja,Tevredenheid over natuur en groenvoorzieningen,2011,0.07,0.12,0.82
 Leuven ,24062,ja,Tevredenheid over natuur en groenvoorzieningen,2014,0.11,0.15,0.75
 Leuven ,24062,ja,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.16,0.75
 Leuven ,24062,ja,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.11,0.81
 Lichtervelde ,36011,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.16,0.75
 Lichtervelde ,36011,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.1,0.15,0.75
 Liedekerke ,23044,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.12,0.79
 Liedekerke ,23044,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.09,0.1,0.81
 Lier ,12021,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.11,0.17,0.73
 Lier ,12021,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.13,0.79
 Lierde ,45063,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.17,0.76
 Lierde ,45063,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.11,0.84
 Lievegem ,44085,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.2,0.71
 Lille ,13019,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.07,0.08,0.85
 Lille ,13019,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.11,0.84
 Linkebeek ,23100,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.07,0.85
 Linkebeek ,23100,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.04,0.91
 Lint ,11025,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.12,0.17,0.71
 Lint ,11025,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.09,0.16,0.75
 Linter ,24133,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.11,0.16,0.73
 Linter ,24133,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.11,0.83
 Lochristi ,44034,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.18,0.18,0.63
 Lochristi ,44034,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.17,0.17,0.66
 Lokeren ,46014,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.1,0.81
 Lokeren ,46014,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.11,0.81
 Lommel ,72020,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.02,0.05,0.93
 Lommel ,72020,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.03,0.02,0.95
 Londerzeel ,23045,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.2,0.23,0.57
 Londerzeel ,23045,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.17,0.21,0.62
 Lo-Reninge ,32030,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.15,0.76
 Lo-Reninge ,32030,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.11,0.14,0.75
 Lovendegem ,44036,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.19,0.72
 Lubbeek ,24066,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.1,0.84
 Lubbeek ,24066,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.04,0.09,0.87
 Lummen ,71037,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.07,0.87
 Lummen ,71037,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.1,0.85
 Maarkedal ,45064,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.01,0.07,0.92
 Maarkedal ,45064,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.02,0.08,0.9
 Maaseik ,72021,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.1,0.84
 Maaseik ,72021,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.1,0.85
 Maasmechelen ,73107,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.11,0.83
 Maasmechelen ,73107,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.02,0.12,0.85
 Machelen ,23047,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.26,0.26,0.47
 Machelen ,23047,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.25,0.2,0.55
 Maldegem ,43010,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.07,0.1,0.83
 Maldegem ,43010,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.09,0.85
 Malle ,11057,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.04,0.06,0.89
 Malle ,11057,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.01,0.05,0.93
 Mechelen ,12025,ja,Tevredenheid over natuur en groenvoorzieningen,2011,0.08,0.17,0.75
 Mechelen ,12025,ja,Tevredenheid over natuur en groenvoorzieningen,2014,0.08,0.16,0.76
 Mechelen ,12025,ja,Tevredenheid over natuur en groenvoorzieningen,2017,0.07,0.12,0.81
 Mechelen ,12025,ja,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.1,0.82
 Meerhout ,13021,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.11,0.83
 Meerhout ,13021,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.03,0.1,0.87
 Meeuwen-Gruitrode ,72040,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.01,0.03,0.97
 Meise ,23050,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.08,0.84
 Meise ,23050,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.08,0.85
 Melle ,44040,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.2,0.19,0.61
 Melle ,44040,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.16,0.18,0.66
 Menen ,34027,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.26,0.23,0.51
 Menen ,34027,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.2,0.22,0.57
 Merchtem ,23052,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.16,0.2,0.64
 Merchtem ,23052,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.14,0.21,0.65
 Merelbeke ,44043,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.1,0.14,0.76
 Merelbeke ,44043,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.09,0.84
 Merksplas ,13023,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.02,0.02,0.96
 Merksplas ,13023,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.02,0.02,0.96
 Mesen ,33016,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.2,0.25,0.55
 Mesen ,33016,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.12,0.16,0.72
 Meulebeke ,37007,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.18,0.73
 Meulebeke ,37007,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.11,0.14,0.74
 Middelkerke ,35011,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.11,0.18,0.72
 Middelkerke ,35011,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.12,0.19,0.69
 Moerbeke ,44045,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.1,0.85
 Moerbeke ,44045,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.09,0.85
 Mol ,13025,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.03,0.1,0.87
 Mol ,13025,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.06,0.86
 Moorslede ,36012,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.15,0.27,0.58
 Moorslede ,36012,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.13,0.2,0.67
 Mortsel ,11029,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.18,0.17,0.65
 Mortsel ,11029,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.11,0.16,0.73
 Nazareth ,44048,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.13,0.16,0.71
 Nazareth ,44048,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.14,0.17,0.7
 Neerpelt ,72025,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.04,0.07,0.89
 Nevele ,44049,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.16,0.18,0.66
 Niel ,11030,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.16,0.75
 Niel ,11030,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.15,0.77
 Nieuwerkerken ,71045,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.07,0.12,0.81
 Nieuwerkerken ,71045,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.13,0.79
 Nieuwpoort ,38016,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.1,0.83
 Nieuwpoort ,38016,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.04,0.13,0.83
 Nijlen ,12026,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.11,0.81
 Nijlen ,12026,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.1,0.82
 Ninove ,41048,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.15,0.23,0.63
 Ninove ,41048,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.12,0.24,0.64
 Olen ,13029,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.15,0.76
 Olen ,13029,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.17,0.77
 Oostende ,35013,ja,Tevredenheid over natuur en groenvoorzieningen,2011,0.05,0.14,0.8
 Oostende ,35013,ja,Tevredenheid over natuur en groenvoorzieningen,2014,0.07,0.15,0.77
 Oostende ,35013,ja,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.14,0.78
 Oostende ,35013,ja,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.12,0.82
 Oosterzele ,44052,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.15,0.76
 Oosterzele ,44052,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.12,0.12,0.76
 Oostkamp ,31022,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.1,0.84
 Oostkamp ,31022,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.03,0.06,0.91
 Oostrozebeke ,37010,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.25,0.25,0.5
 Oostrozebeke ,37010,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.21,0.21,0.58
 Opglabbeek ,71047,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.03,0.05,0.92
 Opwijk ,23060,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.14,0.18,0.68
 Opwijk ,23060,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.09,0.17,0.74
 Oudenaarde ,45035,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.12,0.18,0.7
 Oudenaarde ,45035,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.09,0.85
 Oudenburg ,35014,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.15,0.22,0.63
 Oudenburg ,35014,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.14,0.16,0.71
 Oud-Heverlee ,24086,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.02,0.03,0.95
 Oud-Heverlee ,24086,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.01,0.04,0.95
 Oudsbergen ,72042,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.04,0.05,0.91
 Oud-Turnhout ,13031,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.02,0.05,0.92
 Oud-Turnhout ,13031,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.03,0.04,0.93
 Overijse ,23062,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.09,0.87
 Overijse ,23062,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.09,0.86
 Overpelt ,72029,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.03,0.07,0.91
 Peer ,72030,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.04,0.11,0.85
 Peer ,72030,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.04,0.06,0.9
 Pelt ,72043,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.03,0.08,0.89
 Pepingen ,23064,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.15,0.8
 Pepingen ,23064,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.12,0.8
 Pittem ,37011,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.15,0.22,0.63
 Pittem ,37011,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.14,0.22,0.64
 Poperinge ,33021,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.1,0.13,0.77
 Poperinge ,33021,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.11,0.82
 Putte ,12029,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.14,0.2,0.66
 Putte ,12029,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.17,0.15,0.67
 Puurs ,12030,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.1,0.81
 Puurs-Sint-Amands ,12041,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.09,0.12,0.79
 Ranst ,11035,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.11,0.81
 Ranst ,11035,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.12,0.8
 Ravels ,13035,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.03,0.08,0.89
 Ravels ,13035,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.01,0.09,0.9
 Retie ,13036,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.02,0.04,0.93
 Retie ,13036,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.04,0.04,0.92
 Riemst ,73066,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.12,0.19,0.69
 Riemst ,73066,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.14,0.15,0.7
 Rijkevorsel ,13037,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.11,0.18,0.71
 Rijkevorsel ,13037,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.15,0.77
 Roeselare ,36015,ja,Tevredenheid over natuur en groenvoorzieningen,2011,0.13,0.19,0.68
 Roeselare ,36015,ja,Tevredenheid over natuur en groenvoorzieningen,2014,0.24,0.18,0.58
 Roeselare ,36015,ja,Tevredenheid over natuur en groenvoorzieningen,2017,0.14,0.18,0.69
 Roeselare ,36015,ja,Tevredenheid over natuur en groenvoorzieningen,2020,0.17,0.17,0.66
 Ronse ,45041,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.15,0.77
 Ronse ,45041,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.14,0.81
 Roosdaal ,23097,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.11,0.16,0.73
 Roosdaal ,23097,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.09,0.17,0.75
 Rotselaar ,24094,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.1,0.83
 Rotselaar ,24094,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.1,0.84
 Ruiselede ,37012,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.05,0.12,0.82
 Ruiselede ,37012,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.15,0.8
 Rumst ,11037,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.09,0.19,0.72
 Rumst ,11037,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.14,0.78
 Schelle ,11038,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.07,0.14,0.79
 Schelle ,11038,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.13,0.12,0.75
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.14,0.8
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.13,0.81
 Schilde ,11039,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.07,0.88
 Schilde ,11039,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.04,0.07,0.88
 Schoten ,11040,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.04,0.05,0.9
 Schoten ,11040,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.05,0.08,0.87
 Sint-Amands ,12034,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.13,0.18,0.69
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.04,0.1,0.86
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.08,0.84
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.07,0.14,0.8
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.08,0.84
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.13,0.19,0.68
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.19,0.73
 Sint-Laureins ,43014,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.13,0.8
 Sint-Laureins ,43014,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.08,0.1,0.82
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.13,0.78
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.04,0.11,0.85
 Sint-Martens-Latem ,44064,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.01,0.04,0.94
 Sint-Martens-Latem ,44064,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.02,0.05,0.93
 Sint-Niklaas ,46021,ja,Tevredenheid over natuur en groenvoorzieningen,2011,0.08,0.2,0.72
 Sint-Niklaas ,46021,ja,Tevredenheid over natuur en groenvoorzieningen,2014,0.15,0.19,0.66
 Sint-Niklaas ,46021,ja,Tevredenheid over natuur en groenvoorzieningen,2017,0.16,0.2,0.63
 Sint-Niklaas ,46021,ja,Tevredenheid over natuur en groenvoorzieningen,2020,0.17,0.19,0.63
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.15,0.77
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.1,0.15,0.75
 Sint-Truiden ,71053,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.07,0.1,0.84
 Sint-Truiden ,71053,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.11,0.83
 Spiere-Helkijn ,34043,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.04,0.14,0.82
 Spiere-Helkijn ,34043,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.1,0.14,0.76
 Stabroek ,11044,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.1,0.19,0.7
 Stabroek ,11044,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.09,0.23,0.69
 Staden ,36019,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.16,0.25,0.59
 Staden ,36019,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.11,0.15,0.74
 Steenokkerzeel ,23081,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.12,0.11,0.77
 Steenokkerzeel ,23081,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.14,0.8
 Stekene ,46024,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.06,0.12,0.82
 Stekene ,46024,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.06,0.09,0.85
 Temse ,46025,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.18,0.23,0.59
 Temse ,46025,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.15,0.2,0.65
 Ternat ,23086,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.2,0.2,0.6
 Ternat ,23086,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.11,0.11,0.78
 Tervuren ,24104,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.0,0.01,0.99
 Tervuren ,24104,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.01,0.01,0.98
 Tessenderlo ,71057,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.04,0.07,0.9
 Tessenderlo ,71057,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.08,0.84
 Tielt ,37015,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.21,0.25,0.54
 Tielt ,37015,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.17,0.19,0.64
 Tielt-Winge ,24135,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.04,0.14,0.83
 Tielt-Winge ,24135,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.1,0.83
 Tienen ,24107,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.26,0.3,0.44
 Tienen ,24107,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.26,0.22,0.52
 Tongeren ,73083,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.15,0.77
 Tongeren ,73083,nee,Tevredenheid over natuur en groenvoorzieningen,2020,0.07,0.13,0.8
 Torhout ,31033,nee,Tevredenheid over natuur en groenvoorzieningen,2017,0.08,0.14,0.78
