Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Lier ,12021,nee,Voldoende groen buurt,2020,0.14,0.09,0.76
 Lierde ,45063,nee,Voldoende groen buurt,2017,0.06,0.06,0.88
 Lierde ,45063,nee,Voldoende groen buurt,2020,0.07,0.05,0.88
 Lievegem ,44085,nee,Voldoende groen buurt,2020,0.08,0.08,0.84
 Lille ,13019,nee,Voldoende groen buurt,2017,0.06,0.07,0.86
 Lille ,13019,nee,Voldoende groen buurt,2020,0.06,0.06,0.87
 Linkebeek ,23100,nee,Voldoende groen buurt,2017,0.05,0.02,0.92
 Linkebeek ,23100,nee,Voldoende groen buurt,2020,0.05,0.02,0.93
 Lint ,11025,nee,Voldoende groen buurt,2017,0.1,0.09,0.81
 Lint ,11025,nee,Voldoende groen buurt,2020,0.12,0.11,0.77
 Linter ,24133,nee,Voldoende groen buurt,2017,0.08,0.09,0.83
 Linter ,24133,nee,Voldoende groen buurt,2020,0.06,0.06,0.88
 Lochristi ,44034,nee,Voldoende groen buurt,2017,0.11,0.09,0.8
 Lochristi ,44034,nee,Voldoende groen buurt,2020,0.12,0.09,0.79
 Lokeren ,46014,nee,Voldoende groen buurt,2017,0.11,0.07,0.82
 Lokeren ,46014,nee,Voldoende groen buurt,2020,0.1,0.08,0.82
 Lommel ,72020,nee,Voldoende groen buurt,2017,0.05,0.06,0.89
 Lommel ,72020,nee,Voldoende groen buurt,2020,0.05,0.05,0.9
 Londerzeel ,23045,nee,Voldoende groen buurt,2017,0.14,0.11,0.74
 Londerzeel ,23045,nee,Voldoende groen buurt,2020,0.15,0.09,0.76
 Lo-Reninge ,32030,nee,Voldoende groen buurt,2017,0.06,0.08,0.86
 Lo-Reninge ,32030,nee,Voldoende groen buurt,2020,0.05,0.07,0.88
 Lovendegem ,44036,nee,Voldoende groen buurt,2017,0.06,0.08,0.86
 Lubbeek ,24066,nee,Voldoende groen buurt,2017,0.05,0.06,0.89
 Lubbeek ,24066,nee,Voldoende groen buurt,2020,0.04,0.05,0.91
 Lummen ,71037,nee,Voldoende groen buurt,2017,0.06,0.05,0.89
 Lummen ,71037,nee,Voldoende groen buurt,2020,0.07,0.05,0.88
 Maarkedal ,45064,nee,Voldoende groen buurt,2017,0.02,0.04,0.94
 Maarkedal ,45064,nee,Voldoende groen buurt,2020,0.01,0.05,0.94
 Maaseik ,72021,nee,Voldoende groen buurt,2017,0.05,0.07,0.87
 Maaseik ,72021,nee,Voldoende groen buurt,2020,0.09,0.07,0.83
 Maasmechelen ,73107,nee,Voldoende groen buurt,2017,0.13,0.09,0.79
 Maasmechelen ,73107,nee,Voldoende groen buurt,2020,0.12,0.07,0.82
 Machelen ,23047,nee,Voldoende groen buurt,2017,0.26,0.17,0.57
 Machelen ,23047,nee,Voldoende groen buurt,2020,0.22,0.11,0.66
 Maldegem ,43010,nee,Voldoende groen buurt,2017,0.05,0.09,0.86
 Maldegem ,43010,nee,Voldoende groen buurt,2020,0.09,0.06,0.85
 Malle ,11057,nee,Voldoende groen buurt,2017,0.04,0.08,0.88
 Malle ,11057,nee,Voldoende groen buurt,2020,0.04,0.07,0.89
 Mechelen ,12025,ja,Voldoende groen buurt,2008,0.2,0.11,0.68
 Mechelen ,12025,ja,Voldoende groen buurt,2011,0.21,0.15,0.64
 Mechelen ,12025,ja,Voldoende groen buurt,2014,0.15,0.18,0.67
 Mechelen ,12025,ja,Voldoende groen buurt,2017,0.14,0.15,0.71
 Mechelen ,12025,ja,Voldoende groen buurt,2020,0.12,0.08,0.8
 Meerhout ,13021,nee,Voldoende groen buurt,2017,0.07,0.06,0.87
 Meerhout ,13021,nee,Voldoende groen buurt,2020,0.04,0.04,0.92
 Meeuwen-Gruitrode ,72040,nee,Voldoende groen buurt,2017,0.02,0.02,0.96
 Meise ,23050,nee,Voldoende groen buurt,2017,0.08,0.08,0.84
 Meise ,23050,nee,Voldoende groen buurt,2020,0.09,0.04,0.87
 Melle ,44040,nee,Voldoende groen buurt,2017,0.21,0.1,0.68
 Melle ,44040,nee,Voldoende groen buurt,2020,0.18,0.09,0.74
 Menen ,34027,nee,Voldoende groen buurt,2017,0.21,0.14,0.66
 Menen ,34027,nee,Voldoende groen buurt,2020,0.2,0.15,0.65
 Merchtem ,23052,nee,Voldoende groen buurt,2017,0.14,0.09,0.77
 Merchtem ,23052,nee,Voldoende groen buurt,2020,0.17,0.08,0.75
 Merelbeke ,44043,nee,Voldoende groen buurt,2017,0.09,0.1,0.82
 Merelbeke ,44043,nee,Voldoende groen buurt,2020,0.09,0.08,0.84
 Merksplas ,13023,nee,Voldoende groen buurt,2017,0.01,0.02,0.97
 Merksplas ,13023,nee,Voldoende groen buurt,2020,0.05,0.05,0.9
 Mesen ,33016,nee,Voldoende groen buurt,2017,0.16,0.09,0.75
 Mesen ,33016,nee,Voldoende groen buurt,2020,0.12,0.12,0.76
 Meulebeke ,37007,nee,Voldoende groen buurt,2017,0.13,0.09,0.78
 Meulebeke ,37007,nee,Voldoende groen buurt,2020,0.15,0.13,0.72
 Middelkerke ,35011,nee,Voldoende groen buurt,2017,0.13,0.1,0.77
 Middelkerke ,35011,nee,Voldoende groen buurt,2020,0.17,0.11,0.73
 Moerbeke ,44045,nee,Voldoende groen buurt,2017,0.03,0.04,0.92
 Moerbeke ,44045,nee,Voldoende groen buurt,2020,0.09,0.07,0.84
 Mol ,13025,nee,Voldoende groen buurt,2017,0.07,0.08,0.85
 Mol ,13025,nee,Voldoende groen buurt,2020,0.11,0.1,0.79
 Moorslede ,36012,nee,Voldoende groen buurt,2017,0.16,0.15,0.69
 Moorslede ,36012,nee,Voldoende groen buurt,2020,0.14,0.11,0.75
 Mortsel ,11029,nee,Voldoende groen buurt,2017,0.17,0.08,0.75
 Mortsel ,11029,nee,Voldoende groen buurt,2020,0.11,0.09,0.79
 Nazareth ,44048,nee,Voldoende groen buurt,2017,0.1,0.1,0.8
 Nazareth ,44048,nee,Voldoende groen buurt,2020,0.13,0.1,0.77
 Neerpelt ,72025,nee,Voldoende groen buurt,2017,0.07,0.05,0.88
 Nevele ,44049,nee,Voldoende groen buurt,2017,0.11,0.11,0.77
 Niel ,11030,nee,Voldoende groen buurt,2017,0.11,0.11,0.78
 Niel ,11030,nee,Voldoende groen buurt,2020,0.15,0.1,0.75
 Nieuwerkerken ,71045,nee,Voldoende groen buurt,2017,0.06,0.05,0.89
 Nieuwerkerken ,71045,nee,Voldoende groen buurt,2020,0.07,0.06,0.87
 Nieuwpoort ,38016,nee,Voldoende groen buurt,2017,0.09,0.08,0.83
 Nieuwpoort ,38016,nee,Voldoende groen buurt,2020,0.07,0.09,0.84
 Nijlen ,12026,nee,Voldoende groen buurt,2017,0.09,0.08,0.83
 Nijlen ,12026,nee,Voldoende groen buurt,2020,0.07,0.05,0.87
 Ninove ,41048,nee,Voldoende groen buurt,2017,0.14,0.12,0.73
 Ninove ,41048,nee,Voldoende groen buurt,2020,0.16,0.07,0.76
 Olen ,13029,nee,Voldoende groen buurt,2017,0.08,0.08,0.84
 Olen ,13029,nee,Voldoende groen buurt,2020,0.05,0.07,0.88
 Oostende ,35013,ja,Voldoende groen buurt,2008,0.17,0.1,0.72
 Oostende ,35013,ja,Voldoende groen buurt,2011,0.15,0.11,0.74
 Oostende ,35013,ja,Voldoende groen buurt,2014,0.13,0.09,0.78
 Oostende ,35013,ja,Voldoende groen buurt,2017,0.13,0.09,0.78
 Oostende ,35013,ja,Voldoende groen buurt,2020,0.12,0.1,0.78
 Oosterzele ,44052,nee,Voldoende groen buurt,2017,0.08,0.08,0.85
 Oosterzele ,44052,nee,Voldoende groen buurt,2020,0.11,0.06,0.83
 Oostkamp ,31022,nee,Voldoende groen buurt,2017,0.06,0.08,0.86
 Oostkamp ,31022,nee,Voldoende groen buurt,2020,0.07,0.02,0.9
 Oostrozebeke ,37010,nee,Voldoende groen buurt,2017,0.22,0.12,0.66
 Oostrozebeke ,37010,nee,Voldoende groen buurt,2020,0.18,0.12,0.7
 Opglabbeek ,71047,nee,Voldoende groen buurt,2017,0.03,0.05,0.93
 Opwijk ,23060,nee,Voldoende groen buurt,2017,0.13,0.1,0.77
 Opwijk ,23060,nee,Voldoende groen buurt,2020,0.14,0.09,0.77
 Oudenaarde ,45035,nee,Voldoende groen buurt,2017,0.13,0.14,0.74
 Oudenaarde ,45035,nee,Voldoende groen buurt,2020,0.14,0.08,0.79
 Oudenburg ,35014,nee,Voldoende groen buurt,2017,0.16,0.11,0.73
 Oudenburg ,35014,nee,Voldoende groen buurt,2020,0.13,0.1,0.77
 Oud-Heverlee ,24086,nee,Voldoende groen buurt,2017,0.03,0.04,0.93
 Oud-Heverlee ,24086,nee,Voldoende groen buurt,2020,0.05,0.03,0.93
 Oudsbergen ,72042,nee,Voldoende groen buurt,2020,0.04,0.04,0.92
 Oud-Turnhout ,13031,nee,Voldoende groen buurt,2017,0.07,0.05,0.89
 Oud-Turnhout ,13031,nee,Voldoende groen buurt,2020,0.07,0.06,0.87
 Overijse ,23062,nee,Voldoende groen buurt,2017,0.06,0.03,0.91
 Overijse ,23062,nee,Voldoende groen buurt,2020,0.05,0.04,0.91
 Overpelt ,72029,nee,Voldoende groen buurt,2017,0.06,0.08,0.86
 Peer ,72030,nee,Voldoende groen buurt,2017,0.04,0.08,0.87
 Peer ,72030,nee,Voldoende groen buurt,2020,0.07,0.04,0.89
 Pelt ,72043,nee,Voldoende groen buurt,2020,0.06,0.06,0.88
 Pepingen ,23064,nee,Voldoende groen buurt,2017,0.05,0.03,0.93
 Pepingen ,23064,nee,Voldoende groen buurt,2020,0.04,0.03,0.93
 Pittem ,37011,nee,Voldoende groen buurt,2017,0.14,0.11,0.76
 Pittem ,37011,nee,Voldoende groen buurt,2020,0.12,0.11,0.76
 Poperinge ,33021,nee,Voldoende groen buurt,2017,0.07,0.09,0.84
 Poperinge ,33021,nee,Voldoende groen buurt,2020,0.11,0.08,0.81
 Putte ,12029,nee,Voldoende groen buurt,2017,0.11,0.1,0.79
 Putte ,12029,nee,Voldoende groen buurt,2020,0.11,0.06,0.83
 Puurs ,12030,nee,Voldoende groen buurt,2017,0.07,0.08,0.85
 Puurs-Sint-Amands ,12041,nee,Voldoende groen buurt,2020,0.11,0.11,0.79
 Ranst ,11035,nee,Voldoende groen buurt,2017,0.06,0.07,0.88
 Ranst ,11035,nee,Voldoende groen buurt,2020,0.09,0.05,0.86
 Ravels ,13035,nee,Voldoende groen buurt,2017,0.05,0.05,0.9
 Ravels ,13035,nee,Voldoende groen buurt,2020,0.04,0.06,0.9
 Retie ,13036,nee,Voldoende groen buurt,2017,0.04,0.03,0.93
 Retie ,13036,nee,Voldoende groen buurt,2020,0.05,0.07,0.88
 Riemst ,73066,nee,Voldoende groen buurt,2017,0.1,0.11,0.79
 Riemst ,73066,nee,Voldoende groen buurt,2020,0.11,0.09,0.8
 Rijkevorsel ,13037,nee,Voldoende groen buurt,2017,0.1,0.09,0.8
 Rijkevorsel ,13037,nee,Voldoende groen buurt,2020,0.08,0.08,0.85
 Roeselare ,36015,ja,Voldoende groen buurt,2008,0.23,0.13,0.64
 Roeselare ,36015,ja,Voldoende groen buurt,2011,0.24,0.13,0.62
 Roeselare ,36015,ja,Voldoende groen buurt,2014,0.22,0.18,0.6
 Roeselare ,36015,ja,Voldoende groen buurt,2017,0.19,0.12,0.69
 Roeselare ,36015,ja,Voldoende groen buurt,2020,0.2,0.11,0.69
 Ronse ,45041,nee,Voldoende groen buurt,2017,0.13,0.07,0.8
 Ronse ,45041,nee,Voldoende groen buurt,2020,0.14,0.07,0.79
 Roosdaal ,23097,nee,Voldoende groen buurt,2017,0.09,0.06,0.85
 Roosdaal ,23097,nee,Voldoende groen buurt,2020,0.09,0.07,0.84
 Rotselaar ,24094,nee,Voldoende groen buurt,2017,0.07,0.08,0.85
 Rotselaar ,24094,nee,Voldoende groen buurt,2020,0.08,0.05,0.87
 Ruiselede ,37012,nee,Voldoende groen buurt,2017,0.06,0.07,0.87
 Ruiselede ,37012,nee,Voldoende groen buurt,2020,0.07,0.07,0.86
 Rumst ,11037,nee,Voldoende groen buurt,2017,0.12,0.07,0.81
 Rumst ,11037,nee,Voldoende groen buurt,2020,0.09,0.08,0.83
 Schelle ,11038,nee,Voldoende groen buurt,2017,0.06,0.06,0.89
 Schelle ,11038,nee,Voldoende groen buurt,2020,0.11,0.07,0.82
 Scherpenheuvel-Zichem ,24134,nee,Voldoende groen buurt,2017,0.09,0.06,0.85
 Scherpenheuvel-Zichem ,24134,nee,Voldoende groen buurt,2020,0.1,0.05,0.85
 Schilde ,11039,nee,Voldoende groen buurt,2017,0.05,0.03,0.92
 Schilde ,11039,nee,Voldoende groen buurt,2020,0.04,0.04,0.92
 Schoten ,11040,nee,Voldoende groen buurt,2017,0.06,0.04,0.9
 Schoten ,11040,nee,Voldoende groen buurt,2020,0.06,0.06,0.88
 Sint-Amands ,12034,nee,Voldoende groen buurt,2017,0.12,0.08,0.8
 Sint-Genesius-Rode ,23101,nee,Voldoende groen buurt,2017,0.09,0.04,0.87
 Sint-Genesius-Rode ,23101,nee,Voldoende groen buurt,2020,0.1,0.04,0.86
 Sint-Gillis-Waas ,46020,nee,Voldoende groen buurt,2017,0.09,0.07,0.85
 Sint-Gillis-Waas ,46020,nee,Voldoende groen buurt,2020,0.09,0.1,0.81
 Sint-Katelijne-Waver ,12035,nee,Voldoende groen buurt,2017,0.12,0.08,0.8
 Sint-Katelijne-Waver ,12035,nee,Voldoende groen buurt,2020,0.1,0.1,0.8
 Sint-Laureins ,43014,nee,Voldoende groen buurt,2017,0.06,0.06,0.88
 Sint-Laureins ,43014,nee,Voldoende groen buurt,2020,0.07,0.05,0.88
 Sint-Lievens-Houtem ,41063,nee,Voldoende groen buurt,2017,0.07,0.07,0.85
 Sint-Lievens-Houtem ,41063,nee,Voldoende groen buurt,2020,0.09,0.04,0.87
 Sint-Martens-Latem ,44064,nee,Voldoende groen buurt,2017,0.02,0.03,0.96
 Sint-Martens-Latem ,44064,nee,Voldoende groen buurt,2020,0.02,0.04,0.94
 Sint-Niklaas ,46021,ja,Voldoende groen buurt,2008,0.2,0.09,0.71
 Sint-Niklaas ,46021,ja,Voldoende groen buurt,2011,0.2,0.11,0.69
 Sint-Niklaas ,46021,ja,Voldoende groen buurt,2014,0.18,0.13,0.69
 Sint-Niklaas ,46021,ja,Voldoende groen buurt,2017,0.18,0.12,0.69
 Sint-Niklaas ,46021,ja,Voldoende groen buurt,2020,0.19,0.12,0.69
 Sint-Pieters-Leeuw ,23077,nee,Voldoende groen buurt,2017,0.1,0.1,0.79
 Sint-Pieters-Leeuw ,23077,nee,Voldoende groen buurt,2020,0.13,0.15,0.71
 Sint-Truiden ,71053,nee,Voldoende groen buurt,2017,0.07,0.06,0.87
 Sint-Truiden ,71053,nee,Voldoende groen buurt,2020,0.12,0.07,0.81
 Spiere-Helkijn ,34043,nee,Voldoende groen buurt,2017,0.05,0.06,0.9
 Spiere-Helkijn ,34043,nee,Voldoende groen buurt,2020,0.08,0.08,0.85
 Stabroek ,11044,nee,Voldoende groen buurt,2017,0.1,0.09,0.8
 Stabroek ,11044,nee,Voldoende groen buurt,2020,0.12,0.11,0.77
 Staden ,36019,nee,Voldoende groen buurt,2017,0.13,0.08,0.79
 Staden ,36019,nee,Voldoende groen buurt,2020,0.07,0.09,0.84
 Steenokkerzeel ,23081,nee,Voldoende groen buurt,2017,0.1,0.07,0.84
 Steenokkerzeel ,23081,nee,Voldoende groen buurt,2020,0.09,0.07,0.84
 Stekene ,46024,nee,Voldoende groen buurt,2017,0.07,0.06,0.87
 Stekene ,46024,nee,Voldoende groen buurt,2020,0.1,0.06,0.84
 Temse ,46025,nee,Voldoende groen buurt,2017,0.17,0.1,0.74
 Temse ,46025,nee,Voldoende groen buurt,2020,0.21,0.09,0.7
 Ternat ,23086,nee,Voldoende groen buurt,2017,0.1,0.12,0.78
 Ternat ,23086,nee,Voldoende groen buurt,2020,0.11,0.05,0.83
 Tervuren ,24104,nee,Voldoende groen buurt,2017,0.04,0.01,0.94
 Tervuren ,24104,nee,Voldoende groen buurt,2020,0.04,0.03,0.94
 Tessenderlo ,71057,nee,Voldoende groen buurt,2017,0.07,0.07,0.86
 Tessenderlo ,71057,nee,Voldoende groen buurt,2020,0.08,0.05,0.87
 Tielt ,37015,nee,Voldoende groen buurt,2017,0.18,0.06,0.75
 Tielt ,37015,nee,Voldoende groen buurt,2020,0.17,0.1,0.73
 Tielt-Winge ,24135,nee,Voldoende groen buurt,2017,0.06,0.05,0.89
 Tielt-Winge ,24135,nee,Voldoende groen buurt,2020,0.05,0.07,0.88
 Tienen ,24107,nee,Voldoende groen buurt,2017,0.17,0.12,0.71
 Tienen ,24107,nee,Voldoende groen buurt,2020,0.25,0.08,0.67
 Tongeren ,73083,nee,Voldoende groen buurt,2017,0.1,0.1,0.8
 Tongeren ,73083,nee,Voldoende groen buurt,2020,0.11,0.08,0.8
 Torhout ,31033,nee,Voldoende groen buurt,2017,0.1,0.09,0.81
 Torhout ,31033,nee,Voldoende groen buurt,2020,0.13,0.07,0.8
 Tremelo ,24109,nee,Voldoende groen buurt,2017,0.07,0.08,0.85
 Tremelo ,24109,nee,Voldoende groen buurt,2020,0.07,0.05,0.88
 Turnhout ,13040,ja,Voldoende groen buurt,2008,0.2,0.12,0.68
 Turnhout ,13040,ja,Voldoende groen buurt,2011,0.23,0.14,0.62
 Turnhout ,13040,ja,Voldoende groen buurt,2014,0.2,0.14,0.66
 Turnhout ,13040,ja,Voldoende groen buurt,2017,0.18,0.14,0.68
 Turnhout ,13040,ja,Voldoende groen buurt,2020,0.19,0.11,0.7
 Veurne ,38025,nee,Voldoende groen buurt,2017,0.14,0.1,0.76
 Veurne ,38025,nee,Voldoende groen buurt,2020,0.18,0.09,0.74
 Vilvoorde ,23088,nee,Voldoende groen buurt,2017,0.14,0.12,0.74
 Vilvoorde ,23088,nee,Voldoende groen buurt,2020,0.15,0.12,0.73
 Vleteren ,33041,nee,Voldoende groen buurt,2017,0.1,0.09,0.81
 Vleteren ,33041,nee,Voldoende groen buurt,2020,0.06,0.07,0.87
 Voeren ,73109,nee,Voldoende groen buurt,2017,0.03,0.05,0.92
 Voeren ,73109,nee,Voldoende groen buurt,2020,0.03,0.04,0.93
 Vorselaar ,13044,nee,Voldoende groen buurt,2017,0.04,0.02,0.94
 Vorselaar ,13044,nee,Voldoende groen buurt,2020,0.03,0.04,0.93
 Vosselaar ,13046,nee,Voldoende groen buurt,2017,0.05,0.05,0.9
 Vosselaar ,13046,nee,Voldoende groen buurt,2020,0.08,0.07,0.84
 Waarschoot ,44072,nee,Voldoende groen buurt,2017,0.13,0.11,0.76
 Waasmunster ,42023,nee,Voldoende groen buurt,2017,0.04,0.04,0.92
 Waasmunster ,42023,nee,Voldoende groen buurt,2020,0.05,0.07,0.88
 Wachtebeke ,44073,nee,Voldoende groen buurt,2017,0.08,0.06,0.86
 Wachtebeke ,44073,nee,Voldoende groen buurt,2020,0.07,0.07,0.86
 Waregem ,34040,nee,Voldoende groen buurt,2017,0.15,0.13,0.71
 Waregem ,34040,nee,Voldoende groen buurt,2020,0.2,0.12,0.69
 Wellen ,73098,nee,Voldoende groen buurt,2017,0.03,0.05,0.92
 Wellen ,73098,nee,Voldoende groen buurt,2020,0.04,0.05,0.91
 Wemmel ,23102,nee,Voldoende groen buurt,2017,0.07,0.09,0.83
 Wemmel ,23102,nee,Voldoende groen buurt,2020,0.12,0.13,0.75
 Wervik ,33029,nee,Voldoende groen buurt,2017,0.14,0.14,0.72
 Wervik ,33029,nee,Voldoende groen buurt,2020,0.15,0.13,0.72
 Westerlo ,13049,nee,Voldoende groen buurt,2017,0.04,0.07,0.89
 Westerlo ,13049,nee,Voldoende groen buurt,2020,0.05,0.06,0.89
 Wetteren ,42025,nee,Voldoende groen buurt,2017,0.16,0.08,0.76
 Wetteren ,42025,nee,Voldoende groen buurt,2020,0.15,0.1,0.75
 Wevelgem ,34041,nee,Voldoende groen buurt,2017,0.14,0.09,0.77
 Wevelgem ,34041,nee,Voldoende groen buurt,2020,0.15,0.09,0.76
 Wezembeek-Oppem ,23103,nee,Voldoende groen buurt,2017,0.08,0.04,0.88
 Wezembeek-Oppem ,23103,nee,Voldoende groen buurt,2020,0.08,0.09,0.83
 Wichelen ,42026,nee,Voldoende groen buurt,2017,0.12,0.08,0.8
 Wichelen ,42026,nee,Voldoende groen buurt,2020,0.08,0.1,0.82
 Wielsbeke ,37017,nee,Voldoende groen buurt,2017,0.14,0.16,0.69
 Wielsbeke ,37017,nee,Voldoende groen buurt,2020,0.17,0.11,0.72
 Wijnegem ,11050,nee,Voldoende groen buurt,2017,0.09,0.08,0.83
 Wijnegem ,11050,nee,Voldoende groen buurt,2020,0.12,0.1,0.79
 Willebroek ,12040,nee,Voldoende groen buurt,2017,0.19,0.11,0.7
 Willebroek ,12040,nee,Voldoende groen buurt,2020,0.23,0.11,0.66
 Wingene ,37018,nee,Voldoende groen buurt,2017,0.05,0.08,0.87
 Wingene ,37018,nee,Voldoende groen buurt,2020,0.08,0.07,0.85
 Wommelgem ,11052,nee,Voldoende groen buurt,2017,0.1,0.11,0.79
 Wommelgem ,11052,nee,Voldoende groen buurt,2020,0.12,0.12,0.76
 Wortegem-Petegem ,45061,nee,Voldoende groen buurt,2017,0.06,0.07,0.86
 Wortegem-Petegem ,45061,nee,Voldoende groen buurt,2020,0.08,0.08,0.84
 Wuustwezel ,11053,nee,Voldoende groen buurt,2017,0.03,0.08,0.89
 Wuustwezel ,11053,nee,Voldoende groen buurt,2020,0.04,0.04,0.92
 Zandhoven ,11054,nee,Voldoende groen buurt,2017,0.04,0.05,0.91
 Zandhoven ,11054,nee,Voldoende groen buurt,2020,0.04,0.06,0.9
 Zaventem ,23094,nee,Voldoende groen buurt,2017,0.15,0.1,0.74
 Zaventem ,23094,nee,Voldoende groen buurt,2020,0.16,0.09,0.75
 Zedelgem ,31040,nee,Voldoende groen buurt,2017,0.06,0.06,0.89
 Zedelgem ,31040,nee,Voldoende groen buurt,2020,0.08,0.09,0.83
 Zele ,42028,nee,Voldoende groen buurt,2017,0.13,0.11,0.77
 Zele ,42028,nee,Voldoende groen buurt,2020,0.18,0.11,0.72
 Zelzate ,43018,nee,Voldoende groen buurt,2017,0.22,0.2,0.59
 Zelzate ,43018,nee,Voldoende groen buurt,2020,0.21,0.13,0.66
 Zemst ,23096,nee,Voldoende groen buurt,2017,0.1,0.05,0.85
 Zemst ,23096,nee,Voldoende groen buurt,2020,0.09,0.05,0.86
 Zingem ,45057,nee,Voldoende groen buurt,2017,0.05,0.07,0.88
 Zoersel ,11055,nee,Voldoende groen buurt,2017,0.04,0.03,0.93
 Zoersel ,11055,nee,Voldoende groen buurt,2020,0.02,0.05,0.92
 Zomergem ,44080,nee,Voldoende groen buurt,2017,0.05,0.06,0.89
 Zonhoven ,71066,nee,Voldoende groen buurt,2017,0.04,0.03,0.93
 Zonhoven ,71066,nee,Voldoende groen buurt,2020,0.07,0.05,0.88
 Zonnebeke ,33037,nee,Voldoende groen buurt,2017,0.06,0.06,0.87
 Zonnebeke ,33037,nee,Voldoende groen buurt,2020,0.1,0.08,0.83
 Zottegem ,41081,nee,Voldoende groen buurt,2017,0.13,0.09,0.79
 Zottegem ,41081,nee,Voldoende groen buurt,2020,0.12,0.08,0.81
 Zoutleeuw ,24130,nee,Voldoende groen buurt,2017,0.05,0.06,0.89
 Zoutleeuw ,24130,nee,Voldoende groen buurt,2020,0.06,0.06,0.87
 Zuienkerke ,31042,nee,Voldoende groen buurt,2017,0.03,0.03,0.94
 Zuienkerke ,31042,nee,Voldoende groen buurt,2020,0.04,0.03,0.93
 Zulte ,44081,nee,Voldoende groen buurt,2017,0.11,0.12,0.76
 Zulte ,44081,nee,Voldoende groen buurt,2020,0.13,0.1,0.77
 Zutendaal ,71067,nee,Voldoende groen buurt,2017,0.02,0.04,0.95
 Zutendaal ,71067,nee,Voldoende groen buurt,2020,0.02,0.01,0.98
 Zwalm ,45065,nee,Voldoende groen buurt,2017,0.07,0.07,0.86
 Zwalm ,45065,nee,Voldoende groen buurt,2020,0.05,0.04,0.91
 Zwevegem ,34042,nee,Voldoende groen buurt,2017,0.14,0.1,0.75
 Zwevegem ,34042,nee,Voldoende groen buurt,2020,0.12,0.1,0.79
 Zwijndrecht ,11056,nee,Voldoende groen buurt,2017,0.15,0.12,0.73
 Zwijndrecht ,11056,nee,Voldoende groen buurt,2020,0.15,0.14,0.71
13 centrumsteden,/,/,Voldoende groen buurt,2008,0.19,0.11,0.7
13 centrumsteden,/,/,Voldoende groen buurt,2011,0.18,0.11,0.71
13 centrumsteden,/,/,Voldoende groen buurt,2014,0.17,0.12,0.71
13 centrumsteden,/,/,Voldoende groen buurt,2017,0.16,0.1,0.74
13 centrumsteden,/,/,Voldoende groen buurt,2020,0.18,0.1,0.72
Gemeenten groter dan 50.000 inw.,/,/,Voldoende groen buurt,2017,0.16,0.1,0.74
Gemeenten groter dan 50.000 inw.,/,/,Voldoende groen buurt,2020,0.18,0.1,0.72
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende groen buurt,2017,0.08,0.07,0.85
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende groen buurt,2020,0.09,0.07,0.84
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende groen buurt,2017,0.09,0.08,0.83
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende groen buurt,2020,0.09,0.07,0.83
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende groen buurt,2017,0.09,0.08,0.83
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende groen buurt,2020,0.1,0.08,0.82
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende groen buurt,2017,0.11,0.09,0.79
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende groen buurt,2020,0.12,0.09,0.79
Vlaams Gewest,/,/,Voldoende groen buurt,2017,0.11,0.09,0.8
Vlaams Gewest,/,/,Voldoende groen buurt,2020,0.12,0.08,0.8
