,2017-02-15,2017-05-15,2017-08-15,2017-11-15,2018-02-15,2018-05-15,2018-08-15,2018-11-15,2019-02-15,2019-05-15,2019-08-15,2019-11-15,2020-02-15,2020-05-15,2020-08-15,2020-11-15,2021-02-15,2021-05-15,2021-08-15,2021-11-15,2022-02-15,2022-05-15,2022-08-15
België,0.4980409790009475,0.5087146276028065,0.5178981238965656,0.5257151777114449,0.519539133306425,0.5202920243439332,0.5268089950993947,0.5374220402134873,0.5298417616687803,0.5450403121837337,0.55219894186356,0.5455367373422841,0.5507869798756873,0.5560576165982914,0.5547665488835061,0.5635221325417998,0.563857850896032,0.5708374102932999,0.5738675147277368,0.5757368962026563,0.5879014839016554,0.5830900581918453,0.5849608964963493
Brussels Hoofdstedelijk Gewest,0.5234202215089111,0.5850916133897811,0.5575867590269632,0.5612170993771355,0.5745689545504661,0.5371795413270263,0.5252879276789701,0.5786570462383233,0.5719383076281784,0.5618460977267828,0.5608784085459627,0.5809828271650478,0.6104776705381972,0.5871128318584071,0.5869835163497358,0.6184212648591106,0.5831196460205625,0.5871087826833437,0.6015604993597952,0.6207011553579227,0.6044924992020427,0.5932918351870576,0.6206157397592632
Vlaams Gewest,0.5024728243009039,0.518992735521291,0.5254378963593827,0.5278780645029031,0.5284224475162693,0.5407972745375157,0.5456843349851137,0.5492274742910825,0.5422846151445855,0.5667027086972192,0.5838790704039447,0.5654021870616053,0.5687529328181806,0.5751253235477213,0.5687132768653639,0.5812409956431931,0.5948149587874353,0.5830670978400552,0.5891366300180527,0.5965555897433691,0.6107975751299808,0.5953508163041633,0.6011833989645528
Waals Gewest,0.4835504003617547,0.4706837963514964,0.4940352994674906,0.5128558524556099,0.4892248086633428,0.4777149686740475,0.491777283414341,0.5048924542533991,0.495846873100065,0.49998641772799934,0.4901511834011052,0.4989422409529391,0.5016333765026234,0.5119975483090787,0.5200993867843666,0.5158206124573537,0.500164949814019,0.5434048580828732,0.537675336286005,0.5244368149898274,0.5400000411068429,0.5570409379030885,0.5446456383100808
