Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Ja (%),Nee (%)
 Geel ,13008,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.42,0.58
 Geel ,13008,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.56,0.44
 Geel ,13008,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.55,0.45
 Geel ,13008,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.83,0.17
 Geetbets ,24028,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.5,0.5
 Geetbets ,24028,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.53,0.47
 Geetbets ,24028,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.46,0.54
 Geetbets ,24028,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.75,0.25
 Genk ,71016,ja,Duurzaamheid van de woning,Energierecupererend,2011,0.26,0.74
 Genk ,71016,ja,Duurzaamheid van de woning,Energierecupererend,2014,0.31,0.69
 Genk ,71016,ja,Duurzaamheid van de woning,Energierecupererend,2017,0.38,0.62
 Genk ,71016,ja,Duurzaamheid van de woning,Energierecupererend,2020,0.49,0.51
 Genk ,71016,ja,Duurzaamheid van de woning,Energiezuinig,2011,0.4,0.6
 Genk ,71016,ja,Duurzaamheid van de woning,Energiezuinig,2014,0.51,0.49
 Genk ,71016,ja,Duurzaamheid van de woning,Energiezuinig,2017,0.55,0.45
 Genk ,71016,ja,Duurzaamheid van de woning,Energiezuinig,2020,0.76,0.24
 Gent ,44021,ja,Duurzaamheid van de woning,Energierecupererend,2011,0.22,0.78
 Gent ,44021,ja,Duurzaamheid van de woning,Energierecupererend,2014,0.28,0.72
 Gent ,44021,ja,Duurzaamheid van de woning,Energierecupererend,2017,0.32,0.68
 Gent ,44021,ja,Duurzaamheid van de woning,Energierecupererend,2020,0.45,0.55
 Gent ,44021,ja,Duurzaamheid van de woning,Energiezuinig,2011,0.38,0.62
 Gent ,44021,ja,Duurzaamheid van de woning,Energiezuinig,2014,0.5,0.5
 Gent ,44021,ja,Duurzaamheid van de woning,Energiezuinig,2017,0.55,0.45
 Gent ,44021,ja,Duurzaamheid van de woning,Energiezuinig,2020,0.71,0.29
 Geraardsbergen ,41018,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.5,0.5
 Geraardsbergen ,41018,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.61,0.39
 Geraardsbergen ,41018,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.42,0.58
 Geraardsbergen ,41018,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.7,0.3
 Gingelom ,71017,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.48,0.52
 Gingelom ,71017,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.56,0.44
 Gingelom ,71017,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.43,0.57
 Gingelom ,71017,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.69,0.31
 Gistel ,35005,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.68,0.32
 Gistel ,35005,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.76,0.24
 Gistel ,35005,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.48,0.52
 Gistel ,35005,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.78,0.22
 Glabbeek ,24137,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.57,0.43
 Glabbeek ,24137,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.63,0.37
 Glabbeek ,24137,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.46,0.54
 Glabbeek ,24137,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.83,0.17
 Gooik ,23024,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.6,0.4
 Gooik ,23024,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.68,0.32
 Gooik ,23024,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.47,0.53
 Gooik ,23024,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.77,0.23
 Grimbergen ,23025,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.39,0.61
 Grimbergen ,23025,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.45,0.55
 Grimbergen ,23025,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.47,0.53
 Grimbergen ,23025,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.74,0.26
 Grobbendonk ,13010,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.4,0.6
 Grobbendonk ,13010,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.51,0.49
 Grobbendonk ,13010,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.54,0.46
 Grobbendonk ,13010,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.82,0.18
 Haacht ,24033,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.47,0.53
 Haacht ,24033,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.62,0.38
 Haacht ,24033,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.52,0.48
 Haacht ,24033,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.85,0.15
 Haaltert ,41024,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.46,0.54
 Haaltert ,41024,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.57,0.43
 Haaltert ,41024,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.47,0.53
 Haaltert ,41024,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.77,0.23
 Halen ,71020,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.47,0.53
 Halen ,71020,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.53,0.47
 Halen ,71020,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.47,0.53
 Halen ,71020,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.76,0.24
 Halle ,23027,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.48,0.52
 Halle ,23027,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.5,0.5
 Halle ,23027,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.48,0.52
 Halle ,23027,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.7,0.3
 Ham ,71069,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.48,0.52
 Ham ,71069,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.58,0.42
 Ham ,71069,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.52,0.48
 Ham ,71069,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.83,0.17
 Hamme ,42008,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.39,0.61
 Hamme ,42008,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.55,0.45
 Hamme ,42008,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.5,0.5
 Hamme ,42008,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.76,0.24
 Hamont-Achel ,72037,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.4,0.6
 Hamont-Achel ,72037,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.45,0.55
 Hamont-Achel ,72037,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.57,0.43
 Hamont-Achel ,72037,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.84,0.16
 Harelbeke ,34013,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.64,0.36
 Harelbeke ,34013,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.71,0.29
 Harelbeke ,34013,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.5,0.5
 Harelbeke ,34013,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.7,0.3
 Hasselt ,71022,ja,Duurzaamheid van de woning,Energierecupererend,2011,0.22,0.78
 Hasselt ,71022,ja,Duurzaamheid van de woning,Energierecupererend,2014,0.36,0.64
 Hasselt ,71022,ja,Duurzaamheid van de woning,Energierecupererend,2017,0.32,0.68
 Hasselt ,71022,ja,Duurzaamheid van de woning,Energierecupererend,2020,0.46,0.54
 Hasselt ,71022,ja,Duurzaamheid van de woning,Energiezuinig,2011,0.4,0.6
 Hasselt ,71022,ja,Duurzaamheid van de woning,Energiezuinig,2014,0.61,0.39
 Hasselt ,71022,ja,Duurzaamheid van de woning,Energiezuinig,2017,0.64,0.36
 Hasselt ,71022,ja,Duurzaamheid van de woning,Energiezuinig,2020,0.79,0.21
 Hechtel-Eksel,72038,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.54,0.46
 Hechtel-Eksel,72038,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.62,0.38
 Hechtel-Eksel,72038,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.54,0.46
 Hechtel-Eksel,72038,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.83,0.17
 Heers ,73022,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.46,0.54
 Heers ,73022,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.56,0.44
 Heers ,73022,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.37,0.63
 Heers ,73022,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.68,0.32
 Heist-Op-Den-Berg ,12014,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.44,0.56
 Heist-Op-Den-Berg ,12014,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.54,0.46
 Heist-Op-Den-Berg ,12014,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.5,0.5
 Heist-Op-Den-Berg ,12014,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.83,0.17
 Hemiksem ,11018,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.29,0.71
 Hemiksem ,11018,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.36,0.64
 Hemiksem ,11018,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.61,0.39
 Hemiksem ,11018,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.84,0.16
 Herent ,24038,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.46,0.54
 Herent ,24038,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.63,0.37
 Herent ,24038,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.55,0.45
 Herent ,24038,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.84,0.16
 Herentals ,13011,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.36,0.64
 Herentals ,13011,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.45,0.55
 Herentals ,13011,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.6,0.4
 Herentals ,13011,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.79,0.21
 Herenthout ,13012,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.37,0.63
 Herenthout ,13012,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.51,0.49
 Herenthout ,13012,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.59,0.41
 Herenthout ,13012,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.85,0.15
 Herk-De-Stad ,71024,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.54,0.46
 Herk-De-Stad ,71024,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.57,0.43
 Herk-De-Stad ,71024,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.51,0.49
 Herk-De-Stad ,71024,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.8,0.2
 Herne ,23032,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.62,0.38
 Herne ,23032,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.74,0.26
 Herne ,23032,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.35,0.65
 Herne ,23032,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.74,0.26
 Herselt ,13013,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.5,0.5
 Herselt ,13013,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.54,0.46
 Herselt ,13013,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.47,0.53
 Herselt ,13013,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.8,0.2
 Herzele ,41027,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.57,0.43
 Herzele ,41027,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.67,0.33
 Herzele ,41027,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.45,0.55
 Herzele ,41027,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.73,0.27
 Heusden-Zolder ,71070,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.46,0.54
 Heusden-Zolder ,71070,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.52,0.48
 Heusden-Zolder ,71070,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.49,0.51
 Heusden-Zolder ,71070,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.84,0.16
 Heuvelland ,33039,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.76,0.24
 Heuvelland ,33039,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.84,0.16
 Heuvelland ,33039,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.39,0.61
 Heuvelland ,33039,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.78,0.22
 Hoegaarden ,24041,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.52,0.48
 Hoegaarden ,24041,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.57,0.43
 Hoegaarden ,24041,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.56,0.44
 Hoegaarden ,24041,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.79,0.21
 Hoeilaart ,23033,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.48,0.52
 Hoeilaart ,23033,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.57,0.43
 Hoeilaart ,23033,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.51,0.49
 Hoeilaart ,23033,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.84,0.16
 Hoeselt ,73032,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.5,0.5
 Hoeselt ,73032,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.58,0.42
 Hoeselt ,73032,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.51,0.49
 Hoeselt ,73032,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.81,0.19
 Holsbeek ,24043,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.6,0.4
 Holsbeek ,24043,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.68,0.32
 Holsbeek ,24043,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.49,0.51
 Holsbeek ,24043,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.87,0.13
 Hooglede ,36006,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.77,0.23
 Hooglede ,36006,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.84,0.16
 Hooglede ,36006,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.42,0.58
 Hooglede ,36006,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.75,0.25
 Hoogstraten ,13014,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.51,0.49
 Hoogstraten ,13014,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.59,0.41
 Hoogstraten ,13014,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.56,0.44
 Hoogstraten ,13014,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.84,0.16
 Horebeke ,45062,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.69,0.31
 Horebeke ,45062,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.79,0.21
 Horebeke ,45062,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.49,0.51
 Horebeke ,45062,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.76,0.24
 Houthalen-Helchteren ,72039,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.47,0.53
 Houthalen-Helchteren ,72039,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.51,0.49
 Houthalen-Helchteren ,72039,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.52,0.48
 Houthalen-Helchteren ,72039,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.8,0.2
 Houthulst ,32006,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.77,0.23
 Houthulst ,32006,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.86,0.14
 Houthulst ,32006,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.41,0.59
 Houthulst ,32006,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.78,0.22
 Hove ,11021,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.32,0.68
 Hove ,11021,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.44,0.56
 Hove ,11021,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.61,0.39
 Hove ,11021,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.83,0.17
 Huldenberg ,24045,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.57,0.43
 Huldenberg ,24045,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.61,0.39
 Huldenberg ,24045,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.51,0.49
 Huldenberg ,24045,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.79,0.21
 Hulshout ,13016,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.53,0.47
 Hulshout ,13016,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.57,0.43
 Hulshout ,13016,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.52,0.48
 Hulshout ,13016,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.82,0.18
 Ichtegem ,35006,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.74,0.26
 Ichtegem ,35006,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.77,0.23
 Ichtegem ,35006,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.51,0.49
 Ichtegem ,35006,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.78,0.22
 Ieper ,33011,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.59,0.41
 Ieper ,33011,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.74,0.26
 Ieper ,33011,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.49,0.51
 Ieper ,33011,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.74,0.26
 Ingelmunster ,36007,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.73,0.27
 Ingelmunster ,36007,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.81,0.19
 Ingelmunster ,36007,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.48,0.52
 Ingelmunster ,36007,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.77,0.23
 Izegem ,36008,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.65,0.35
 Izegem ,36008,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.77,0.23
 Izegem ,36008,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.49,0.51
 Izegem ,36008,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.75,0.25
 Jabbeke ,31012,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.75,0.25
 Jabbeke ,31012,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.79,0.21
 Jabbeke ,31012,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.51,0.49
 Jabbeke ,31012,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.85,0.15
 Kalmthout ,11022,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.4,0.6
 Kalmthout ,11022,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.51,0.49
 Kalmthout ,11022,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.6,0.4
 Kalmthout ,11022,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.8,0.2
 Kampenhout ,23038,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.48,0.52
 Kampenhout ,23038,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.66,0.34
 Kampenhout ,23038,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.59,0.41
 Kampenhout ,23038,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.85,0.15
 Kapellen ,11023,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.32,0.68
 Kapellen ,11023,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.45,0.55
 Kapellen ,11023,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.66,0.34
 Kapellen ,11023,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.85,0.15
 Kapelle-Op-Den-Bos ,23039,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.36,0.64
 Kapelle-Op-Den-Bos ,23039,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.55,0.45
 Kapelle-Op-Den-Bos ,23039,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.54,0.46
 Kapelle-Op-Den-Bos ,23039,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.83,0.17
 Kaprijke ,43007,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.65,0.35
 Kaprijke ,43007,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.73,0.27
 Kaprijke ,43007,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.43,0.57
 Kaprijke ,43007,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.81,0.19
 Kasterlee ,13017,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.57,0.43
 Kasterlee ,13017,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.58,0.42
 Kasterlee ,13017,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.54,0.46
 Kasterlee ,13017,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.84,0.16
 Keerbergen ,24048,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.43,0.57
 Keerbergen ,24048,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.53,0.47
 Keerbergen ,24048,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.53,0.47
 Keerbergen ,24048,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.84,0.16
 Kinrooi ,72018,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.52,0.48
 Kinrooi ,72018,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.6,0.4
 Kinrooi ,72018,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.5,0.5
 Kinrooi ,72018,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.82,0.18
 Kluisbergen ,45060,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.7,0.3
 Kluisbergen ,45060,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.77,0.23
 Kluisbergen ,45060,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.51,0.49
 Kluisbergen ,45060,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.76,0.24
 Knesselare ,44029,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.65,0.35
 Knesselare ,44029,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.42,0.58
 Knokke-Heist ,31043,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.28,0.72
 Knokke-Heist ,31043,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.44,0.56
 Knokke-Heist ,31043,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.5,0.5
 Knokke-Heist ,31043,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.75,0.25
 Koekelare ,32010,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.75,0.25
 Koekelare ,32010,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.77,0.23
 Koekelare ,32010,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.46,0.54
 Koekelare ,32010,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.74,0.26
 Koksijde ,38014,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.42,0.58
 Koksijde ,38014,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.51,0.49
 Koksijde ,38014,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.49,0.51
 Koksijde ,38014,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.76,0.24
 Kontich ,11024,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.27,0.73
 Kontich ,11024,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.46,0.54
 Kontich ,11024,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.63,0.37
 Kontich ,11024,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.85,0.15
 Kortemark ,32011,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.7,0.3
 Kortemark ,32011,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.81,0.19
 Kortemark ,32011,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.43,0.57
 Kortemark ,32011,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.75,0.25
 Kortenaken ,24054,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.5,0.5
 Kortenaken ,24054,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.65,0.35
 Kortenaken ,24054,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.43,0.57
 Kortenaken ,24054,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.81,0.19
 Kortenberg ,24055,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.43,0.57
 Kortenberg ,24055,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.56,0.44
 Kortenberg ,24055,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.51,0.49
 Kortenberg ,24055,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.84,0.16
 Kortessem ,73040,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.51,0.49
 Kortessem ,73040,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.58,0.42
 Kortessem ,73040,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.49,0.51
 Kortessem ,73040,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.8,0.2
 Kortrijk ,34022,ja,Duurzaamheid van de woning,Energierecupererend,2011,0.48,0.52
 Kortrijk ,34022,ja,Duurzaamheid van de woning,Energierecupererend,2014,0.52,0.48
 Kortrijk ,34022,ja,Duurzaamheid van de woning,Energierecupererend,2017,0.54,0.46
 Kortrijk ,34022,ja,Duurzaamheid van de woning,Energierecupererend,2020,0.64,0.36
 Kortrijk ,34022,ja,Duurzaamheid van de woning,Energiezuinig,2011,0.37,0.63
 Kortrijk ,34022,ja,Duurzaamheid van de woning,Energiezuinig,2014,0.49,0.51
 Kortrijk ,34022,ja,Duurzaamheid van de woning,Energiezuinig,2017,0.57,0.43
 Kortrijk ,34022,ja,Duurzaamheid van de woning,Energiezuinig,2020,0.77,0.23
 Kraainem ,23099,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.31,0.69
 Kraainem ,23099,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.41,0.59
 Kraainem ,23099,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.45,0.55
 Kraainem ,23099,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.78,0.22
 Kruibeke ,46013,nee,Duurzaamheid van de woning,Energierecupererend,2017,0.41,0.59
 Kruibeke ,46013,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.54,0.46
 Kruibeke ,46013,nee,Duurzaamheid van de woning,Energiezuinig,2017,0.58,0.42
 Kruibeke ,46013,nee,Duurzaamheid van de woning,Energiezuinig,2020,0.82,0.18
 Kruisem ,45068,nee,Duurzaamheid van de woning,Energierecupererend,2020,0.75,0.25
