Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ontevreden (%),Neutraal (%),Tevreden (%)
 Lanaken ,73042,nee,Tevredenheid gemeente/stad,2017,0.08,0.16,0.76
 Lanaken ,73042,nee,Tevredenheid gemeente/stad,2020,0.11,0.19,0.7
 Landen ,24059,nee,Tevredenheid gemeente/stad,2017,0.1,0.19,0.71
 Landen ,24059,nee,Tevredenheid gemeente/stad,2020,0.11,0.23,0.66
 Langemark-Poelkapelle ,33040,nee,Tevredenheid gemeente/stad,2017,0.1,0.15,0.76
 Langemark-Poelkapelle ,33040,nee,Tevredenheid gemeente/stad,2020,0.07,0.18,0.75
 Lebbeke ,42011,nee,Tevredenheid gemeente/stad,2017,0.08,0.2,0.72
 Lebbeke ,42011,nee,Tevredenheid gemeente/stad,2020,0.12,0.18,0.7
 Lede ,41034,nee,Tevredenheid gemeente/stad,2017,0.08,0.13,0.8
 Lede ,41034,nee,Tevredenheid gemeente/stad,2020,0.05,0.16,0.78
 Ledegem ,36010,nee,Tevredenheid gemeente/stad,2017,0.05,0.09,0.86
 Ledegem ,36010,nee,Tevredenheid gemeente/stad,2020,0.08,0.13,0.79
 Lendelede ,34025,nee,Tevredenheid gemeente/stad,2017,0.09,0.1,0.82
 Lendelede ,34025,nee,Tevredenheid gemeente/stad,2020,0.06,0.06,0.88
 Lennik ,23104,nee,Tevredenheid gemeente/stad,2017,0.13,0.18,0.69
 Lennik ,23104,nee,Tevredenheid gemeente/stad,2020,0.13,0.15,0.72
 Leopoldsburg ,71034,nee,Tevredenheid gemeente/stad,2017,0.18,0.25,0.57
 Leopoldsburg ,71034,nee,Tevredenheid gemeente/stad,2020,0.18,0.2,0.62
 Leuven ,24062,ja,Tevredenheid gemeente/stad,2008,0.05,0.05,0.9
 Leuven ,24062,ja,Tevredenheid gemeente/stad,2011,0.04,0.08,0.88
 Leuven ,24062,ja,Tevredenheid gemeente/stad,2014,0.06,0.08,0.86
 Leuven ,24062,ja,Tevredenheid gemeente/stad,2017,0.08,0.09,0.83
 Leuven ,24062,ja,Tevredenheid gemeente/stad,2020,0.07,0.08,0.85
 Lichtervelde ,36011,nee,Tevredenheid gemeente/stad,2017,0.06,0.12,0.82
 Lichtervelde ,36011,nee,Tevredenheid gemeente/stad,2020,0.06,0.07,0.87
 Liedekerke ,23044,nee,Tevredenheid gemeente/stad,2017,0.1,0.16,0.75
 Liedekerke ,23044,nee,Tevredenheid gemeente/stad,2020,0.17,0.17,0.66
 Lier ,12021,nee,Tevredenheid gemeente/stad,2017,0.1,0.17,0.73
 Lier ,12021,nee,Tevredenheid gemeente/stad,2020,0.08,0.18,0.74
 Lierde ,45063,nee,Tevredenheid gemeente/stad,2017,0.06,0.1,0.84
 Lierde ,45063,nee,Tevredenheid gemeente/stad,2020,0.07,0.07,0.86
 Lievegem ,44085,nee,Tevredenheid gemeente/stad,2020,0.06,0.11,0.83
 Lille ,13019,nee,Tevredenheid gemeente/stad,2017,0.09,0.12,0.8
 Lille ,13019,nee,Tevredenheid gemeente/stad,2020,0.06,0.13,0.81
 Linkebeek ,23100,nee,Tevredenheid gemeente/stad,2017,0.07,0.13,0.8
 Linkebeek ,23100,nee,Tevredenheid gemeente/stad,2020,0.12,0.09,0.79
 Lint ,11025,nee,Tevredenheid gemeente/stad,2017,0.07,0.14,0.8
 Lint ,11025,nee,Tevredenheid gemeente/stad,2020,0.08,0.12,0.8
 Linter ,24133,nee,Tevredenheid gemeente/stad,2017,0.1,0.15,0.75
 Linter ,24133,nee,Tevredenheid gemeente/stad,2020,0.08,0.13,0.79
 Lochristi ,44034,nee,Tevredenheid gemeente/stad,2017,0.07,0.08,0.85
 Lochristi ,44034,nee,Tevredenheid gemeente/stad,2020,0.07,0.08,0.85
 Lokeren ,46014,nee,Tevredenheid gemeente/stad,2017,0.09,0.15,0.76
 Lokeren ,46014,nee,Tevredenheid gemeente/stad,2020,0.11,0.13,0.76
 Lommel ,72020,nee,Tevredenheid gemeente/stad,2017,0.05,0.1,0.85
 Lommel ,72020,nee,Tevredenheid gemeente/stad,2020,0.08,0.09,0.83
 Londerzeel ,23045,nee,Tevredenheid gemeente/stad,2017,0.09,0.12,0.79
 Londerzeel ,23045,nee,Tevredenheid gemeente/stad,2020,0.09,0.18,0.73
 Lo-Reninge ,32030,nee,Tevredenheid gemeente/stad,2017,0.07,0.13,0.8
 Lo-Reninge ,32030,nee,Tevredenheid gemeente/stad,2020,0.08,0.11,0.81
 Lovendegem ,44036,nee,Tevredenheid gemeente/stad,2017,0.05,0.14,0.8
 Lubbeek ,24066,nee,Tevredenheid gemeente/stad,2017,0.08,0.15,0.78
 Lubbeek ,24066,nee,Tevredenheid gemeente/stad,2020,0.08,0.2,0.72
 Lummen ,71037,nee,Tevredenheid gemeente/stad,2017,0.07,0.15,0.78
 Lummen ,71037,nee,Tevredenheid gemeente/stad,2020,0.09,0.14,0.78
 Maarkedal ,45064,nee,Tevredenheid gemeente/stad,2017,0.07,0.07,0.86
 Maarkedal ,45064,nee,Tevredenheid gemeente/stad,2020,0.07,0.06,0.87
 Maaseik ,72021,nee,Tevredenheid gemeente/stad,2017,0.12,0.24,0.65
 Maaseik ,72021,nee,Tevredenheid gemeente/stad,2020,0.12,0.21,0.67
 Maasmechelen ,73107,nee,Tevredenheid gemeente/stad,2017,0.14,0.23,0.63
 Maasmechelen ,73107,nee,Tevredenheid gemeente/stad,2020,0.13,0.22,0.65
 Machelen ,23047,nee,Tevredenheid gemeente/stad,2017,0.13,0.23,0.64
 Machelen ,23047,nee,Tevredenheid gemeente/stad,2020,0.14,0.2,0.66
 Maldegem ,43010,nee,Tevredenheid gemeente/stad,2017,0.09,0.16,0.74
 Maldegem ,43010,nee,Tevredenheid gemeente/stad,2020,0.05,0.16,0.79
 Malle ,11057,nee,Tevredenheid gemeente/stad,2017,0.07,0.12,0.81
 Malle ,11057,nee,Tevredenheid gemeente/stad,2020,0.08,0.08,0.85
 Mechelen ,12025,ja,Tevredenheid gemeente/stad,2008,0.12,0.16,0.72
 Mechelen ,12025,ja,Tevredenheid gemeente/stad,2011,0.09,0.14,0.77
 Mechelen ,12025,ja,Tevredenheid gemeente/stad,2014,0.1,0.13,0.77
 Mechelen ,12025,ja,Tevredenheid gemeente/stad,2017,0.07,0.1,0.82
 Mechelen ,12025,ja,Tevredenheid gemeente/stad,2020,0.1,0.11,0.79
 Meerhout ,13021,nee,Tevredenheid gemeente/stad,2017,0.09,0.12,0.78
 Meerhout ,13021,nee,Tevredenheid gemeente/stad,2020,0.07,0.11,0.82
 Meeuwen-Gruitrode ,72040,nee,Tevredenheid gemeente/stad,2017,0.06,0.1,0.84
 Meise ,23050,nee,Tevredenheid gemeente/stad,2017,0.1,0.14,0.76
 Meise ,23050,nee,Tevredenheid gemeente/stad,2020,0.1,0.19,0.71
 Melle ,44040,nee,Tevredenheid gemeente/stad,2017,0.08,0.19,0.73
 Melle ,44040,nee,Tevredenheid gemeente/stad,2020,0.1,0.2,0.7
 Menen ,34027,nee,Tevredenheid gemeente/stad,2017,0.13,0.22,0.65
 Menen ,34027,nee,Tevredenheid gemeente/stad,2020,0.12,0.2,0.68
 Merchtem ,23052,nee,Tevredenheid gemeente/stad,2017,0.11,0.17,0.73
 Merchtem ,23052,nee,Tevredenheid gemeente/stad,2020,0.12,0.14,0.74
 Merelbeke ,44043,nee,Tevredenheid gemeente/stad,2017,0.08,0.11,0.8
 Merelbeke ,44043,nee,Tevredenheid gemeente/stad,2020,0.08,0.1,0.82
 Merksplas ,13023,nee,Tevredenheid gemeente/stad,2017,0.08,0.05,0.87
 Merksplas ,13023,nee,Tevredenheid gemeente/stad,2020,0.1,0.07,0.83
 Mesen ,33016,nee,Tevredenheid gemeente/stad,2017,0.12,0.14,0.74
 Mesen ,33016,nee,Tevredenheid gemeente/stad,2020,0.14,0.08,0.78
 Meulebeke ,37007,nee,Tevredenheid gemeente/stad,2017,0.09,0.12,0.78
 Meulebeke ,37007,nee,Tevredenheid gemeente/stad,2020,0.1,0.15,0.75
 Middelkerke ,35011,nee,Tevredenheid gemeente/stad,2017,0.11,0.2,0.68
 Middelkerke ,35011,nee,Tevredenheid gemeente/stad,2020,0.1,0.11,0.79
 Moerbeke ,44045,nee,Tevredenheid gemeente/stad,2017,0.12,0.2,0.68
 Moerbeke ,44045,nee,Tevredenheid gemeente/stad,2020,0.15,0.2,0.65
 Mol ,13025,nee,Tevredenheid gemeente/stad,2017,0.07,0.11,0.82
 Mol ,13025,nee,Tevredenheid gemeente/stad,2020,0.06,0.1,0.84
 Moorslede ,36012,nee,Tevredenheid gemeente/stad,2017,0.07,0.14,0.78
 Moorslede ,36012,nee,Tevredenheid gemeente/stad,2020,0.07,0.12,0.81
 Mortsel ,11029,nee,Tevredenheid gemeente/stad,2017,0.14,0.15,0.71
 Mortsel ,11029,nee,Tevredenheid gemeente/stad,2020,0.11,0.17,0.72
 Nazareth ,44048,nee,Tevredenheid gemeente/stad,2017,0.07,0.13,0.81
 Nazareth ,44048,nee,Tevredenheid gemeente/stad,2020,0.05,0.12,0.82
 Neerpelt ,72025,nee,Tevredenheid gemeente/stad,2017,0.08,0.12,0.8
 Nevele ,44049,nee,Tevredenheid gemeente/stad,2017,0.08,0.16,0.76
 Niel ,11030,nee,Tevredenheid gemeente/stad,2017,0.07,0.15,0.78
 Niel ,11030,nee,Tevredenheid gemeente/stad,2020,0.16,0.21,0.63
 Nieuwerkerken ,71045,nee,Tevredenheid gemeente/stad,2017,0.09,0.1,0.81
 Nieuwerkerken ,71045,nee,Tevredenheid gemeente/stad,2020,0.08,0.15,0.77
 Nieuwpoort ,38016,nee,Tevredenheid gemeente/stad,2017,0.1,0.06,0.83
 Nieuwpoort ,38016,nee,Tevredenheid gemeente/stad,2020,0.06,0.1,0.84
 Nijlen ,12026,nee,Tevredenheid gemeente/stad,2017,0.12,0.14,0.74
 Nijlen ,12026,nee,Tevredenheid gemeente/stad,2020,0.08,0.17,0.74
 Ninove ,41048,nee,Tevredenheid gemeente/stad,2017,0.12,0.18,0.71
 Ninove ,41048,nee,Tevredenheid gemeente/stad,2020,0.13,0.21,0.66
 Olen ,13029,nee,Tevredenheid gemeente/stad,2017,0.06,0.11,0.83
 Olen ,13029,nee,Tevredenheid gemeente/stad,2020,0.08,0.08,0.84
 Oostende ,35013,ja,Tevredenheid gemeente/stad,2008,0.07,0.13,0.8
 Oostende ,35013,ja,Tevredenheid gemeente/stad,2011,0.1,0.16,0.74
 Oostende ,35013,ja,Tevredenheid gemeente/stad,2014,0.13,0.14,0.74
 Oostende ,35013,ja,Tevredenheid gemeente/stad,2017,0.11,0.15,0.74
 Oostende ,35013,ja,Tevredenheid gemeente/stad,2020,0.12,0.16,0.72
 Oosterzele ,44052,nee,Tevredenheid gemeente/stad,2017,0.06,0.12,0.81
 Oosterzele ,44052,nee,Tevredenheid gemeente/stad,2020,0.14,0.16,0.7
 Oostkamp ,31022,nee,Tevredenheid gemeente/stad,2017,0.04,0.11,0.85
 Oostkamp ,31022,nee,Tevredenheid gemeente/stad,2020,0.06,0.07,0.87
 Oostrozebeke ,37010,nee,Tevredenheid gemeente/stad,2017,0.08,0.2,0.72
 Oostrozebeke ,37010,nee,Tevredenheid gemeente/stad,2020,0.12,0.23,0.66
 Opglabbeek ,71047,nee,Tevredenheid gemeente/stad,2017,0.09,0.12,0.79
 Opwijk ,23060,nee,Tevredenheid gemeente/stad,2017,0.09,0.13,0.78
 Opwijk ,23060,nee,Tevredenheid gemeente/stad,2020,0.08,0.16,0.75
 Oudenaarde ,45035,nee,Tevredenheid gemeente/stad,2017,0.08,0.11,0.81
 Oudenaarde ,45035,nee,Tevredenheid gemeente/stad,2020,0.09,0.12,0.8
 Oudenburg ,35014,nee,Tevredenheid gemeente/stad,2017,0.09,0.16,0.75
 Oudenburg ,35014,nee,Tevredenheid gemeente/stad,2020,0.08,0.14,0.78
 Oud-Heverlee ,24086,nee,Tevredenheid gemeente/stad,2017,0.12,0.15,0.73
 Oud-Heverlee ,24086,nee,Tevredenheid gemeente/stad,2020,0.1,0.15,0.75
 Oudsbergen ,72042,nee,Tevredenheid gemeente/stad,2020,0.09,0.14,0.77
 Oud-Turnhout ,13031,nee,Tevredenheid gemeente/stad,2017,0.07,0.07,0.85
 Oud-Turnhout ,13031,nee,Tevredenheid gemeente/stad,2020,0.08,0.11,0.81
 Overijse ,23062,nee,Tevredenheid gemeente/stad,2017,0.1,0.18,0.73
 Overijse ,23062,nee,Tevredenheid gemeente/stad,2020,0.11,0.17,0.72
 Overpelt ,72029,nee,Tevredenheid gemeente/stad,2017,0.05,0.12,0.83
 Peer ,72030,nee,Tevredenheid gemeente/stad,2017,0.09,0.15,0.76
 Peer ,72030,nee,Tevredenheid gemeente/stad,2020,0.09,0.14,0.76
 Pelt ,72043,nee,Tevredenheid gemeente/stad,2020,0.07,0.13,0.8
 Pepingen ,23064,nee,Tevredenheid gemeente/stad,2017,0.11,0.15,0.75
 Pepingen ,23064,nee,Tevredenheid gemeente/stad,2020,0.12,0.12,0.76
 Pittem ,37011,nee,Tevredenheid gemeente/stad,2017,0.09,0.14,0.78
 Pittem ,37011,nee,Tevredenheid gemeente/stad,2020,0.08,0.14,0.78
 Poperinge ,33021,nee,Tevredenheid gemeente/stad,2017,0.1,0.1,0.8
 Poperinge ,33021,nee,Tevredenheid gemeente/stad,2020,0.1,0.09,0.81
 Putte ,12029,nee,Tevredenheid gemeente/stad,2017,0.08,0.18,0.74
 Putte ,12029,nee,Tevredenheid gemeente/stad,2020,0.13,0.15,0.72
 Puurs ,12030,nee,Tevredenheid gemeente/stad,2017,0.07,0.14,0.79
 Puurs-Sint-Amands ,12041,nee,Tevredenheid gemeente/stad,2020,0.09,0.13,0.78
 Ranst ,11035,nee,Tevredenheid gemeente/stad,2017,0.07,0.14,0.79
 Ranst ,11035,nee,Tevredenheid gemeente/stad,2020,0.11,0.16,0.74
 Ravels ,13035,nee,Tevredenheid gemeente/stad,2017,0.05,0.11,0.84
 Ravels ,13035,nee,Tevredenheid gemeente/stad,2020,0.09,0.12,0.79
 Retie ,13036,nee,Tevredenheid gemeente/stad,2017,0.05,0.1,0.85
 Retie ,13036,nee,Tevredenheid gemeente/stad,2020,0.05,0.09,0.86
 Riemst ,73066,nee,Tevredenheid gemeente/stad,2017,0.07,0.16,0.77
 Riemst ,73066,nee,Tevredenheid gemeente/stad,2020,0.07,0.16,0.77
 Rijkevorsel ,13037,nee,Tevredenheid gemeente/stad,2017,0.06,0.13,0.81
 Rijkevorsel ,13037,nee,Tevredenheid gemeente/stad,2020,0.06,0.11,0.82
 Roeselare ,36015,ja,Tevredenheid gemeente/stad,2008,0.1,0.15,0.76
 Roeselare ,36015,ja,Tevredenheid gemeente/stad,2011,0.09,0.15,0.75
 Roeselare ,36015,ja,Tevredenheid gemeente/stad,2014,0.11,0.16,0.73
 Roeselare ,36015,ja,Tevredenheid gemeente/stad,2017,0.08,0.14,0.78
 Roeselare ,36015,ja,Tevredenheid gemeente/stad,2020,0.08,0.12,0.8
 Ronse ,45041,nee,Tevredenheid gemeente/stad,2017,0.12,0.19,0.7
 Ronse ,45041,nee,Tevredenheid gemeente/stad,2020,0.13,0.18,0.7
 Roosdaal ,23097,nee,Tevredenheid gemeente/stad,2017,0.1,0.16,0.74
 Roosdaal ,23097,nee,Tevredenheid gemeente/stad,2020,0.07,0.14,0.78
 Rotselaar ,24094,nee,Tevredenheid gemeente/stad,2017,0.1,0.14,0.75
 Rotselaar ,24094,nee,Tevredenheid gemeente/stad,2020,0.1,0.12,0.78
 Ruiselede ,37012,nee,Tevredenheid gemeente/stad,2017,0.07,0.13,0.8
 Ruiselede ,37012,nee,Tevredenheid gemeente/stad,2020,0.09,0.14,0.78
 Rumst ,11037,nee,Tevredenheid gemeente/stad,2017,0.09,0.17,0.74
 Rumst ,11037,nee,Tevredenheid gemeente/stad,2020,0.09,0.18,0.73
 Schelle ,11038,nee,Tevredenheid gemeente/stad,2017,0.07,0.14,0.79
 Schelle ,11038,nee,Tevredenheid gemeente/stad,2020,0.07,0.11,0.82
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid gemeente/stad,2017,0.13,0.2,0.67
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid gemeente/stad,2020,0.12,0.22,0.66
 Schilde ,11039,nee,Tevredenheid gemeente/stad,2017,0.09,0.12,0.79
 Schilde ,11039,nee,Tevredenheid gemeente/stad,2020,0.11,0.11,0.78
 Schoten ,11040,nee,Tevredenheid gemeente/stad,2017,0.06,0.08,0.86
 Schoten ,11040,nee,Tevredenheid gemeente/stad,2020,0.06,0.07,0.87
 Sint-Amands ,12034,nee,Tevredenheid gemeente/stad,2017,0.09,0.22,0.69
 Sint-Genesius-Rode ,23101,nee,Tevredenheid gemeente/stad,2017,0.15,0.16,0.69
 Sint-Genesius-Rode ,23101,nee,Tevredenheid gemeente/stad,2020,0.09,0.18,0.73
 Sint-Gillis-Waas ,46020,nee,Tevredenheid gemeente/stad,2017,0.1,0.15,0.75
 Sint-Gillis-Waas ,46020,nee,Tevredenheid gemeente/stad,2020,0.1,0.16,0.74
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid gemeente/stad,2017,0.08,0.17,0.75
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid gemeente/stad,2020,0.07,0.12,0.81
 Sint-Laureins ,43014,nee,Tevredenheid gemeente/stad,2017,0.05,0.12,0.83
 Sint-Laureins ,43014,nee,Tevredenheid gemeente/stad,2020,0.05,0.11,0.84
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid gemeente/stad,2017,0.07,0.13,0.8
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid gemeente/stad,2020,0.05,0.1,0.84
 Sint-Martens-Latem ,44064,nee,Tevredenheid gemeente/stad,2017,0.09,0.07,0.84
 Sint-Martens-Latem ,44064,nee,Tevredenheid gemeente/stad,2020,0.07,0.09,0.85
 Sint-Niklaas ,46021,ja,Tevredenheid gemeente/stad,2008,0.07,0.19,0.74
 Sint-Niklaas ,46021,ja,Tevredenheid gemeente/stad,2011,0.13,0.15,0.73
 Sint-Niklaas ,46021,ja,Tevredenheid gemeente/stad,2014,0.11,0.24,0.65
 Sint-Niklaas ,46021,ja,Tevredenheid gemeente/stad,2017,0.12,0.2,0.68
 Sint-Niklaas ,46021,ja,Tevredenheid gemeente/stad,2020,0.15,0.21,0.63
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid gemeente/stad,2017,0.11,0.13,0.76
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid gemeente/stad,2020,0.1,0.19,0.71
 Sint-Truiden ,71053,nee,Tevredenheid gemeente/stad,2017,0.12,0.14,0.74
 Sint-Truiden ,71053,nee,Tevredenheid gemeente/stad,2020,0.09,0.14,0.77
 Spiere-Helkijn ,34043,nee,Tevredenheid gemeente/stad,2017,0.11,0.09,0.8
 Spiere-Helkijn ,34043,nee,Tevredenheid gemeente/stad,2020,0.18,0.07,0.75
 Stabroek ,11044,nee,Tevredenheid gemeente/stad,2017,0.08,0.18,0.74
 Stabroek ,11044,nee,Tevredenheid gemeente/stad,2020,0.09,0.22,0.69
 Staden ,36019,nee,Tevredenheid gemeente/stad,2017,0.08,0.14,0.78
 Staden ,36019,nee,Tevredenheid gemeente/stad,2020,0.07,0.13,0.8
 Steenokkerzeel ,23081,nee,Tevredenheid gemeente/stad,2017,0.08,0.11,0.81
 Steenokkerzeel ,23081,nee,Tevredenheid gemeente/stad,2020,0.08,0.09,0.83
 Stekene ,46024,nee,Tevredenheid gemeente/stad,2017,0.11,0.08,0.81
 Stekene ,46024,nee,Tevredenheid gemeente/stad,2020,0.1,0.1,0.8
 Temse ,46025,nee,Tevredenheid gemeente/stad,2017,0.11,0.26,0.63
 Temse ,46025,nee,Tevredenheid gemeente/stad,2020,0.17,0.3,0.52
 Ternat ,23086,nee,Tevredenheid gemeente/stad,2017,0.08,0.16,0.76
 Ternat ,23086,nee,Tevredenheid gemeente/stad,2020,0.1,0.11,0.78
 Tervuren ,24104,nee,Tevredenheid gemeente/stad,2017,0.07,0.09,0.85
 Tervuren ,24104,nee,Tevredenheid gemeente/stad,2020,0.06,0.09,0.85
 Tessenderlo ,71057,nee,Tevredenheid gemeente/stad,2017,0.08,0.12,0.8
 Tessenderlo ,71057,nee,Tevredenheid gemeente/stad,2020,0.08,0.1,0.82
 Tielt ,37015,nee,Tevredenheid gemeente/stad,2017,0.09,0.21,0.7
 Tielt ,37015,nee,Tevredenheid gemeente/stad,2020,0.09,0.18,0.73
 Tielt-Winge ,24135,nee,Tevredenheid gemeente/stad,2017,0.1,0.22,0.68
 Tielt-Winge ,24135,nee,Tevredenheid gemeente/stad,2020,0.15,0.2,0.65
 Tienen ,24107,nee,Tevredenheid gemeente/stad,2017,0.15,0.31,0.54
 Tienen ,24107,nee,Tevredenheid gemeente/stad,2020,0.21,0.3,0.49
 Tongeren ,73083,nee,Tevredenheid gemeente/stad,2017,0.12,0.17,0.71
 Tongeren ,73083,nee,Tevredenheid gemeente/stad,2020,0.16,0.22,0.62
 Torhout ,31033,nee,Tevredenheid gemeente/stad,2017,0.11,0.19,0.7
 Torhout ,31033,nee,Tevredenheid gemeente/stad,2020,0.1,0.18,0.72
 Tremelo ,24109,nee,Tevredenheid gemeente/stad,2017,0.1,0.13,0.78
 Tremelo ,24109,nee,Tevredenheid gemeente/stad,2020,0.07,0.11,0.82
 Turnhout ,13040,ja,Tevredenheid gemeente/stad,2008,0.09,0.19,0.72
 Turnhout ,13040,ja,Tevredenheid gemeente/stad,2011,0.19,0.23,0.58
 Turnhout ,13040,ja,Tevredenheid gemeente/stad,2014,0.18,0.26,0.56
 Turnhout ,13040,ja,Tevredenheid gemeente/stad,2017,0.19,0.24,0.57
 Turnhout ,13040,ja,Tevredenheid gemeente/stad,2020,0.19,0.24,0.57
 Veurne ,38025,nee,Tevredenheid gemeente/stad,2017,0.07,0.11,0.82
 Veurne ,38025,nee,Tevredenheid gemeente/stad,2020,0.06,0.12,0.82
 Vilvoorde ,23088,nee,Tevredenheid gemeente/stad,2017,0.2,0.27,0.53
 Vilvoorde ,23088,nee,Tevredenheid gemeente/stad,2020,0.25,0.19,0.56
 Vleteren ,33041,nee,Tevredenheid gemeente/stad,2017,0.09,0.16,0.75
 Vleteren ,33041,nee,Tevredenheid gemeente/stad,2020,0.07,0.12,0.81
 Voeren ,73109,nee,Tevredenheid gemeente/stad,2017,0.11,0.12,0.78
 Voeren ,73109,nee,Tevredenheid gemeente/stad,2020,0.09,0.21,0.7
 Vorselaar ,13044,nee,Tevredenheid gemeente/stad,2017,0.07,0.04,0.89
 Vorselaar ,13044,nee,Tevredenheid gemeente/stad,2020,0.04,0.07,0.89
 Vosselaar ,13046,nee,Tevredenheid gemeente/stad,2017,0.07,0.1,0.83
 Vosselaar ,13046,nee,Tevredenheid gemeente/stad,2020,0.05,0.11,0.84
 Waarschoot ,44072,nee,Tevredenheid gemeente/stad,2017,0.07,0.12,0.81
 Waasmunster ,42023,nee,Tevredenheid gemeente/stad,2017,0.08,0.12,0.79
 Waasmunster ,42023,nee,Tevredenheid gemeente/stad,2020,0.08,0.1,0.82
 Wachtebeke ,44073,nee,Tevredenheid gemeente/stad,2017,0.09,0.14,0.77
 Wachtebeke ,44073,nee,Tevredenheid gemeente/stad,2020,0.1,0.18,0.71
 Waregem ,34040,nee,Tevredenheid gemeente/stad,2017,0.06,0.09,0.85
 Waregem ,34040,nee,Tevredenheid gemeente/stad,2020,0.1,0.1,0.81
 Wellen ,73098,nee,Tevredenheid gemeente/stad,2017,0.09,0.09,0.82
 Wellen ,73098,nee,Tevredenheid gemeente/stad,2020,0.1,0.11,0.79
 Wemmel ,23102,nee,Tevredenheid gemeente/stad,2017,0.1,0.21,0.69
 Wemmel ,23102,nee,Tevredenheid gemeente/stad,2020,0.16,0.17,0.67
 Wervik ,33029,nee,Tevredenheid gemeente/stad,2017,0.11,0.17,0.72
 Wervik ,33029,nee,Tevredenheid gemeente/stad,2020,0.1,0.15,0.75
 Westerlo ,13049,nee,Tevredenheid gemeente/stad,2017,0.07,0.07,0.87
 Westerlo ,13049,nee,Tevredenheid gemeente/stad,2020,0.07,0.1,0.83
 Wetteren ,42025,nee,Tevredenheid gemeente/stad,2017,0.13,0.16,0.71
 Wetteren ,42025,nee,Tevredenheid gemeente/stad,2020,0.15,0.21,0.64
 Wevelgem ,34041,nee,Tevredenheid gemeente/stad,2017,0.09,0.11,0.8
 Wevelgem ,34041,nee,Tevredenheid gemeente/stad,2020,0.11,0.14,0.76
 Wezembeek-Oppem ,23103,nee,Tevredenheid gemeente/stad,2017,0.11,0.15,0.74
 Wezembeek-Oppem ,23103,nee,Tevredenheid gemeente/stad,2020,0.11,0.16,0.73
 Wichelen ,42026,nee,Tevredenheid gemeente/stad,2017,0.07,0.12,0.81
 Wichelen ,42026,nee,Tevredenheid gemeente/stad,2020,0.07,0.13,0.8
 Wielsbeke ,37017,nee,Tevredenheid gemeente/stad,2017,0.08,0.17,0.75
 Wielsbeke ,37017,nee,Tevredenheid gemeente/stad,2020,0.11,0.14,0.75
 Wijnegem ,11050,nee,Tevredenheid gemeente/stad,2017,0.08,0.13,0.79
 Wijnegem ,11050,nee,Tevredenheid gemeente/stad,2020,0.06,0.08,0.86
 Willebroek ,12040,nee,Tevredenheid gemeente/stad,2017,0.24,0.27,0.49
 Willebroek ,12040,nee,Tevredenheid gemeente/stad,2020,0.21,0.32,0.48
 Wingene ,37018,nee,Tevredenheid gemeente/stad,2017,0.1,0.09,0.8
 Wingene ,37018,nee,Tevredenheid gemeente/stad,2020,0.08,0.1,0.82
 Wommelgem ,11052,nee,Tevredenheid gemeente/stad,2017,0.09,0.1,0.81
 Wommelgem ,11052,nee,Tevredenheid gemeente/stad,2020,0.11,0.15,0.74
 Wortegem-Petegem ,45061,nee,Tevredenheid gemeente/stad,2017,0.07,0.09,0.84
 Wortegem-Petegem ,45061,nee,Tevredenheid gemeente/stad,2020,0.07,0.13,0.8
 Wuustwezel ,11053,nee,Tevredenheid gemeente/stad,2017,0.08,0.1,0.82
 Wuustwezel ,11053,nee,Tevredenheid gemeente/stad,2020,0.09,0.08,0.83
 Zandhoven ,11054,nee,Tevredenheid gemeente/stad,2017,0.09,0.06,0.84
 Zandhoven ,11054,nee,Tevredenheid gemeente/stad,2020,0.07,0.08,0.85
 Zaventem ,23094,nee,Tevredenheid gemeente/stad,2017,0.12,0.19,0.69
 Zaventem ,23094,nee,Tevredenheid gemeente/stad,2020,0.17,0.16,0.67
 Zedelgem ,31040,nee,Tevredenheid gemeente/stad,2017,0.09,0.1,0.81
 Zedelgem ,31040,nee,Tevredenheid gemeente/stad,2020,0.08,0.13,0.78
 Zele ,42028,nee,Tevredenheid gemeente/stad,2017,0.18,0.21,0.61
 Zele ,42028,nee,Tevredenheid gemeente/stad,2020,0.11,0.2,0.69
 Zelzate ,43018,nee,Tevredenheid gemeente/stad,2017,0.23,0.34,0.44
 Zelzate ,43018,nee,Tevredenheid gemeente/stad,2020,0.14,0.24,0.62
 Zemst ,23096,nee,Tevredenheid gemeente/stad,2017,0.07,0.1,0.83
 Zemst ,23096,nee,Tevredenheid gemeente/stad,2020,0.07,0.11,0.82
 Zingem ,45057,nee,Tevredenheid gemeente/stad,2017,0.08,0.14,0.78
 Zoersel ,11055,nee,Tevredenheid gemeente/stad,2017,0.06,0.15,0.79
 Zoersel ,11055,nee,Tevredenheid gemeente/stad,2020,0.08,0.13,0.78
 Zomergem ,44080,nee,Tevredenheid gemeente/stad,2017,0.06,0.08,0.86
 Zonhoven ,71066,nee,Tevredenheid gemeente/stad,2017,0.08,0.11,0.81
