Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ja (%),Nee (%)
 Drogenbos ,23098,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Duffel ,12009,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Duffel ,12009,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Edegem ,11013,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Edegem ,11013,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Eeklo ,43005,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Eeklo ,43005,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Erpe-Mere ,41082,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Erpe-Mere ,41082,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Essen ,11016,nee,Internetaansluiting in de woning,2017,0.95,0.05
 Essen ,11016,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Evergem ,44019,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Evergem ,44019,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Galmaarden ,23023,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Galmaarden ,23023,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Gavere ,44020,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Gavere ,44020,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Geel ,13008,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Geel ,13008,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Geetbets ,24028,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Geetbets ,24028,nee,Internetaansluiting in de woning,2020,0.94,0.06
 Genk ,71016,ja,Internetaansluiting in de woning,2011,0.84,0.16
 Genk ,71016,ja,Internetaansluiting in de woning,2014,0.9,0.1
 Genk ,71016,ja,Internetaansluiting in de woning,2017,0.94,0.06
 Genk ,71016,ja,Internetaansluiting in de woning,2020,0.96,0.04
 Gent ,44021,ja,Internetaansluiting in de woning,2011,0.84,0.16
 Gent ,44021,ja,Internetaansluiting in de woning,2014,0.9,0.1
 Gent ,44021,ja,Internetaansluiting in de woning,2017,0.93,0.07
 Gent ,44021,ja,Internetaansluiting in de woning,2020,0.97,0.03
 Geraardsbergen ,41018,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Geraardsbergen ,41018,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Gingelom ,71017,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Gingelom ,71017,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Gistel ,35005,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Gistel ,35005,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Glabbeek ,24137,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Glabbeek ,24137,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Gooik ,23024,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Gooik ,23024,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Grimbergen ,23025,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Grimbergen ,23025,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Grobbendonk ,13010,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Grobbendonk ,13010,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Haacht ,24033,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Haacht ,24033,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Haaltert ,41024,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Haaltert ,41024,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Halen ,71020,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Halen ,71020,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Halle ,23027,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Halle ,23027,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Ham ,71069,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Ham ,71069,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Hamme ,42008,nee,Internetaansluiting in de woning,2017,0.87,0.13
 Hamme ,42008,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Hamont-Achel ,72037,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Hamont-Achel ,72037,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Harelbeke ,34013,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Harelbeke ,34013,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Hasselt ,71022,ja,Internetaansluiting in de woning,2011,0.83,0.17
 Hasselt ,71022,ja,Internetaansluiting in de woning,2014,0.94,0.06
 Hasselt ,71022,ja,Internetaansluiting in de woning,2017,0.94,0.06
 Hasselt ,71022,ja,Internetaansluiting in de woning,2020,0.97,0.03
 Hechtel-Eksel ,72038,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Hechtel-Eksel ,72038,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Heers ,73022,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Heers ,73022,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Heist-Op-Den-Berg ,12014,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Heist-Op-Den-Berg ,12014,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Hemiksem ,11018,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Hemiksem ,11018,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Herent ,24038,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Herent ,24038,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Herentals ,13011,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Herentals ,13011,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Herenthout ,13012,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Herenthout ,13012,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Herk-De-Stad ,71024,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Herk-De-Stad ,71024,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Herne ,23032,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Herne ,23032,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Herselt ,13013,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Herselt ,13013,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Herzele ,41027,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Herzele ,41027,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Heusden-Zolder ,71070,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Heusden-Zolder ,71070,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Heuvelland ,33039,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Heuvelland ,33039,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Hoegaarden ,24041,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Hoegaarden ,24041,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Hoeilaart ,23033,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Hoeilaart ,23033,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Hoeselt ,73032,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Hoeselt ,73032,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Holsbeek ,24043,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Holsbeek ,24043,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Hooglede ,36006,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Hooglede ,36006,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Hoogstraten ,13014,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Hoogstraten ,13014,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Horebeke ,45062,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Horebeke ,45062,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Houthalen-Helchteren ,72039,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Houthalen-Helchteren ,72039,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Houthulst ,32006,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Houthulst ,32006,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Hove ,11021,nee,Internetaansluiting in de woning,2017,0.95,0.05
 Hove ,11021,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Huldenberg ,24045,nee,Internetaansluiting in de woning,2017,0.95,0.05
 Huldenberg ,24045,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Hulshout ,13016,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Hulshout ,13016,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Ichtegem ,35006,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Ichtegem ,35006,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Ieper ,33011,nee,Internetaansluiting in de woning,2017,0.89,0.11
 Ieper ,33011,nee,Internetaansluiting in de woning,2020,0.94,0.06
 Ingelmunster ,36007,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Ingelmunster ,36007,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Izegem ,36008,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Izegem ,36008,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Jabbeke ,31012,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Jabbeke ,31012,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Kalmthout ,11022,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Kalmthout ,11022,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Kampenhout ,23038,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Kampenhout ,23038,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Kapellen ,11023,nee,Internetaansluiting in de woning,2017,0.95,0.05
 Kapellen ,11023,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Kapelle-Op-Den-Bos ,23039,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Kapelle-Op-Den-Bos ,23039,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Kaprijke ,43007,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Kaprijke ,43007,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Kasterlee ,13017,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Kasterlee ,13017,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Keerbergen ,24048,nee,Internetaansluiting in de woning,2017,0.95,0.05
 Keerbergen ,24048,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Kinrooi ,72018,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Kinrooi ,72018,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Kluisbergen ,45060,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Kluisbergen ,45060,nee,Internetaansluiting in de woning,2020,0.99,0.01
 Knesselare ,44029,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Knokke-Heist ,31043,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Knokke-Heist ,31043,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Koekelare ,32010,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Koekelare ,32010,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Koksijde ,38014,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Koksijde ,38014,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Kontich ,11024,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Kontich ,11024,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Kortemark ,32011,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Kortemark ,32011,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Kortenaken ,24054,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Kortenaken ,24054,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Kortenberg ,24055,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Kortenberg ,24055,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Kortessem ,73040,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Kortessem ,73040,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Kortrijk ,34022,ja,Internetaansluiting in de woning,2011,0.8,0.2
 Kortrijk ,34022,ja,Internetaansluiting in de woning,2014,0.9,0.1
 Kortrijk ,34022,ja,Internetaansluiting in de woning,2017,0.94,0.06
 Kortrijk ,34022,ja,Internetaansluiting in de woning,2020,0.97,0.03
 Kraainem ,23099,nee,Internetaansluiting in de woning,2017,0.96,0.04
 Kraainem ,23099,nee,Internetaansluiting in de woning,2020,1.0,0.0
 Kruibeke ,46013,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Kruibeke ,46013,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Kruisem ,45068,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Kruishoutem ,45017,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Kuurne ,34023,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Kuurne ,34023,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Laakdal ,13053,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Laakdal ,13053,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Laarne ,42010,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Laarne ,42010,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Lanaken ,73042,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Lanaken ,73042,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Landen ,24059,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Landen ,24059,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Langemark-Poelkapelle ,33040,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Langemark-Poelkapelle ,33040,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Lebbeke ,42011,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Lebbeke ,42011,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Lede ,41034,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Lede ,41034,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Ledegem ,36010,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Ledegem ,36010,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Lendelede ,34025,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Lendelede ,34025,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Lennik ,23104,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Lennik ,23104,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Leopoldsburg ,71034,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Leopoldsburg ,71034,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Leuven ,24062,ja,Internetaansluiting in de woning,2011,0.88,0.12
 Leuven ,24062,ja,Internetaansluiting in de woning,2014,0.94,0.06
 Leuven ,24062,ja,Internetaansluiting in de woning,2017,0.95,0.05
 Leuven ,24062,ja,Internetaansluiting in de woning,2020,0.98,0.02
 Lichtervelde ,36011,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Lichtervelde ,36011,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Liedekerke ,23044,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Liedekerke ,23044,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Lier ,12021,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Lier ,12021,nee,Internetaansluiting in de woning,2020,0.95,0.05
 Lierde ,45063,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Lierde ,45063,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Lievegem ,44085,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Lille ,13019,nee,Internetaansluiting in de woning,2017,0.95,0.05
 Lille ,13019,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Linkebeek ,23100,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Linkebeek ,23100,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Lint ,11025,nee,Internetaansluiting in de woning,2017,0.95,0.05
 Lint ,11025,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Linter ,24133,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Linter ,24133,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Lochristi ,44034,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Lochristi ,44034,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Lokeren ,46014,nee,Internetaansluiting in de woning,2017,0.93,0.07
 Lokeren ,46014,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Lommel ,72020,nee,Internetaansluiting in de woning,2017,0.91,0.09
 Lommel ,72020,nee,Internetaansluiting in de woning,2020,0.98,0.02
 Londerzeel ,23045,nee,Internetaansluiting in de woning,2017,0.9,0.1
 Londerzeel ,23045,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Lo-Reninge ,32030,nee,Internetaansluiting in de woning,2017,0.88,0.12
 Lo-Reninge ,32030,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Lovendegem ,44036,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Lubbeek ,24066,nee,Internetaansluiting in de woning,2017,0.94,0.06
 Lubbeek ,24066,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Lummen ,71037,nee,Internetaansluiting in de woning,2017,0.95,0.05
 Lummen ,71037,nee,Internetaansluiting in de woning,2020,0.96,0.04
 Maarkedal ,45064,nee,Internetaansluiting in de woning,2017,0.92,0.08
 Maarkedal ,45064,nee,Internetaansluiting in de woning,2020,0.97,0.03
 Maaseik ,72021,nee,Internetaansluiting in de woning,2017,0.92,0.08
