Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ja (%),Nee (%)
 Balen ,13003,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.78,0.22
 Beernem ,31003,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.81,0.19
 Beernem ,31003,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Beerse ,13004,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.79,0.21
 Beerse ,13004,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.79,0.21
 Beersel ,23003,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.68,0.32
 Beersel ,23003,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Begijnendijk ,24007,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.79,0.21
 Begijnendijk ,24007,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
 Bekkevoort ,24008,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.78,0.22
 Bekkevoort ,24008,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.71,0.29
 Beringen ,71004,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.8,0.2
 Beringen ,71004,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.81,0.19
 Berlaar ,12002,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.74,0.26
 Berlaar ,12002,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.72,0.28
 Berlare ,42003,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.79,0.21
 Berlare ,42003,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Bertem ,24009,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.72,0.28
 Bertem ,24009,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.74,0.26
 Bever ,23009,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.69,0.31
 Bever ,23009,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.68,0.32
 Beveren ,46003,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.84,0.16
 Beveren ,46003,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.79,0.21
 Bierbeek ,24011,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.74,0.26
 Bierbeek ,24011,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.68,0.32
 Bilzen ,73006,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.85,0.15
 Bilzen ,73006,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Blankenberge ,31004,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.67,0.33
 Blankenberge ,31004,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.64,0.36
 Bocholt ,72003,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.83,0.17
 Bocholt ,72003,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.81,0.19
 Boechout ,11004,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.68,0.32
 Boechout ,11004,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.7,0.3
 Bonheiden ,12005,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Bonheiden ,12005,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.73,0.27
 Boom ,11005,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.7,0.3
 Boom ,11005,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.63,0.37
 Boortmeerbeek ,24014,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Boortmeerbeek ,24014,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Borgloon ,73009,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Borgloon ,73009,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.74,0.26
 Bornem ,12007,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.8,0.2
 Bornem ,12007,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.82,0.18
 Borsbeek ,11007,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.63,0.37
 Borsbeek ,11007,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.64,0.36
 Boutersem ,24016,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.73,0.27
 Boutersem ,24016,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.72,0.28
 Brakel ,45059,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Brakel ,45059,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.73,0.27
 Brasschaat ,11008,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.74,0.26
 Brasschaat ,11008,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.8,0.2
 Brecht ,11009,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.72,0.28
 Brecht ,11009,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.73,0.27
 Bredene ,35002,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.65,0.35
 Bredene ,35002,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.69,0.31
 Bree ,72004,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.72,0.28
 Bree ,72004,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.79,0.21
 Brugge ,31005,ja,Inwoners die al tien jaar in de gemeente wonen,2014,0.82,0.18
 Brugge ,31005,ja,Inwoners die al tien jaar in de gemeente wonen,2017,0.81,0.19
 Brugge ,31005,ja,Inwoners die al tien jaar in de gemeente wonen,2020,0.81,0.19
 Buggenhout ,42004,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.79,0.21
 Buggenhout ,42004,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
 Damme ,31006,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Damme ,31006,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
 De Haan ,35029,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.72,0.28
 De Haan ,35029,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.65,0.35
 De Panne ,38008,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.63,0.37
 De Panne ,38008,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.63,0.37
 De Pinte ,44012,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 De Pinte ,44012,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Deerlijk ,34009,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.82,0.18
 Deerlijk ,34009,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
 Deinze ,44011,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Deinze ,44083,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Denderleeuw ,41011,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.74,0.26
 Denderleeuw ,41011,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.7,0.3
 Dendermonde ,42006,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.78,0.22
 Dendermonde ,42006,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.79,0.21
 Dentergem ,37002,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.81,0.19
 Dentergem ,37002,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
 Dessel ,13006,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.8,0.2
 Dessel ,13006,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.79,0.21
 Destelbergen ,44013,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.69,0.31
 Destelbergen ,44013,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.7,0.3
 Diepenbeek ,71011,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.83,0.17
 Diepenbeek ,71011,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
 Diest ,24020,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Diest ,24020,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.74,0.26
 Diksmuide ,32003,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Diksmuide ,32003,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.8,0.2
 Dilbeek ,23016,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Dilbeek ,23016,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.72,0.28
 Dilsen-Stokkem ,72041,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.81,0.19
 Dilsen-Stokkem ,72041,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.81,0.19
 Drogenbos ,23098,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.66,0.34
 Drogenbos ,23098,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.44,0.56
 Duffel ,12009,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Duffel ,12009,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.71,0.29
 Edegem ,11013,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.69,0.31
 Edegem ,11013,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.67,0.33
 Eeklo ,43005,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.73,0.27
 Eeklo ,43005,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.73,0.27
 Erpe-Mere ,41082,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Erpe-Mere ,41082,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
 Essen ,11016,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.8,0.2
 Essen ,11016,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.8,0.2
 Evergem ,44019,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.82,0.18
 Evergem ,44019,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.78,0.22
 Galmaarden ,23023,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Galmaarden ,23023,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.73,0.27
 Gavere ,44020,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.73,0.27
 Gavere ,44020,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.79,0.21
 Geel ,13008,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Geel ,13008,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.78,0.22
 Geetbets ,24028,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.73,0.27
 Geetbets ,24028,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
 Genk ,71016,ja,Inwoners die al tien jaar in de gemeente wonen,2014,0.86,0.14
 Genk ,71016,ja,Inwoners die al tien jaar in de gemeente wonen,2017,0.85,0.15
 Genk ,71016,ja,Inwoners die al tien jaar in de gemeente wonen,2020,0.85,0.15
 Gent ,44021,ja,Inwoners die al tien jaar in de gemeente wonen,2014,0.73,0.27
 Gent ,44021,ja,Inwoners die al tien jaar in de gemeente wonen,2017,0.73,0.27
 Gent ,44021,ja,Inwoners die al tien jaar in de gemeente wonen,2020,0.71,0.29
 Geraardsbergen ,41018,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.78,0.22
 Geraardsbergen ,41018,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.71,0.29
 Gingelom ,71017,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.73,0.27
 Gingelom ,71017,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
 Gistel ,35005,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Gistel ,35005,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.73,0.27
 Glabbeek ,24137,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.78,0.22
 Glabbeek ,24137,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Gooik ,23024,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Gooik ,23024,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.79,0.21
 Grimbergen ,23025,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.74,0.26
 Grimbergen ,23025,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.71,0.29
 Grobbendonk ,13010,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Grobbendonk ,13010,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Haacht ,24033,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.75,0.25
 Haacht ,24033,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.7,0.3
 Haaltert ,41024,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.81,0.19
 Haaltert ,41024,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.77,0.23
 Halen ,71020,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.74,0.26
 Halen ,71020,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.76,0.24
 Halle ,23027,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Halle ,23027,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.73,0.27
 Ham ,71069,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.78,0.22
 Ham ,71069,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.72,0.28
 Hamme ,42008,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.79,0.21
 Hamme ,42008,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.83,0.17
 Hamont-Achel ,72037,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.83,0.17
 Hamont-Achel ,72037,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.82,0.18
 Harelbeke ,34013,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.76,0.24
 Harelbeke ,34013,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.74,0.26
 Hasselt ,71022,ja,Inwoners die al tien jaar in de gemeente wonen,2014,0.74,0.26
 Hasselt ,71022,ja,Inwoners die al tien jaar in de gemeente wonen,2017,0.77,0.23
 Hasselt ,71022,ja,Inwoners die al tien jaar in de gemeente wonen,2020,0.75,0.25
 Hechtel-Eksel,72038,nee,Inwoners die al tien jaar in de gemeente wonen,2017,0.83,0.17
 Hechtel-Eksel,72038,nee,Inwoners die al tien jaar in de gemeente wonen,2020,0.82,0.18
