Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ja (%),Nee (%)
 Lummen ,71037,nee,Voldoende consultatie van inwoners,2017,0.4,0.6
 Lummen ,71037,nee,Voldoende consultatie van inwoners,2020,0.36,0.64
 Maarkedal ,45064,nee,Voldoende consultatie van inwoners,2017,0.53,0.47
 Maarkedal ,45064,nee,Voldoende consultatie van inwoners,2020,0.53,0.47
 Maaseik ,72021,nee,Voldoende consultatie van inwoners,2017,0.34,0.66
 Maaseik ,72021,nee,Voldoende consultatie van inwoners,2020,0.31,0.69
 Maasmechelen ,73107,nee,Voldoende consultatie van inwoners,2017,0.26,0.74
 Maasmechelen ,73107,nee,Voldoende consultatie van inwoners,2020,0.26,0.74
 Machelen ,23047,nee,Voldoende consultatie van inwoners,2017,0.46,0.54
 Machelen ,23047,nee,Voldoende consultatie van inwoners,2020,0.34,0.66
 Maldegem ,43010,nee,Voldoende consultatie van inwoners,2017,0.36,0.64
 Maldegem ,43010,nee,Voldoende consultatie van inwoners,2020,0.34,0.66
 Malle ,11057,nee,Voldoende consultatie van inwoners,2017,0.38,0.62
 Malle ,11057,nee,Voldoende consultatie van inwoners,2020,0.46,0.54
 Mechelen ,12025,ja,Voldoende consultatie van inwoners,2017,0.48,0.52
 Mechelen ,12025,ja,Voldoende consultatie van inwoners,2020,0.33,0.67
 Meerhout ,13021,nee,Voldoende consultatie van inwoners,2017,0.38,0.62
 Meerhout ,13021,nee,Voldoende consultatie van inwoners,2020,0.43,0.57
 Meeuwen-Gruitrode ,72040,nee,Voldoende consultatie van inwoners,2017,0.67,0.33
 Meise ,23050,nee,Voldoende consultatie van inwoners,2017,0.34,0.66
 Meise ,23050,nee,Voldoende consultatie van inwoners,2020,0.34,0.66
 Melle ,44040,nee,Voldoende consultatie van inwoners,2017,0.37,0.63
 Melle ,44040,nee,Voldoende consultatie van inwoners,2020,0.31,0.69
 Menen ,34027,nee,Voldoende consultatie van inwoners,2017,0.35,0.65
 Menen ,34027,nee,Voldoende consultatie van inwoners,2020,0.4,0.6
 Merchtem ,23052,nee,Voldoende consultatie van inwoners,2017,0.41,0.59
 Merchtem ,23052,nee,Voldoende consultatie van inwoners,2020,0.45,0.55
 Merelbeke ,44043,nee,Voldoende consultatie van inwoners,2017,0.47,0.53
 Merelbeke ,44043,nee,Voldoende consultatie van inwoners,2020,0.45,0.55
 Merksplas ,13023,nee,Voldoende consultatie van inwoners,2017,0.58,0.42
 Merksplas ,13023,nee,Voldoende consultatie van inwoners,2020,0.5,0.5
 Mesen ,33016,nee,Voldoende consultatie van inwoners,2017,0.6,0.4
 Mesen ,33016,nee,Voldoende consultatie van inwoners,2020,0.57,0.43
 Meulebeke ,37007,nee,Voldoende consultatie van inwoners,2017,0.55,0.45
 Meulebeke ,37007,nee,Voldoende consultatie van inwoners,2020,0.35,0.65
 Middelkerke ,35011,nee,Voldoende consultatie van inwoners,2017,0.42,0.58
 Middelkerke ,35011,nee,Voldoende consultatie van inwoners,2020,0.46,0.54
 Moerbeke ,44045,nee,Voldoende consultatie van inwoners,2017,0.37,0.63
 Moerbeke ,44045,nee,Voldoende consultatie van inwoners,2020,0.26,0.74
 Mol ,13025,nee,Voldoende consultatie van inwoners,2017,0.45,0.55
 Mol ,13025,nee,Voldoende consultatie van inwoners,2020,0.54,0.46
 Moorslede ,36012,nee,Voldoende consultatie van inwoners,2017,0.42,0.58
 Moorslede ,36012,nee,Voldoende consultatie van inwoners,2020,0.32,0.68
 Mortsel ,11029,nee,Voldoende consultatie van inwoners,2017,0.4,0.6
 Mortsel ,11029,nee,Voldoende consultatie van inwoners,2020,0.32,0.68
 Nazareth ,44048,nee,Voldoende consultatie van inwoners,2017,0.48,0.52
 Nazareth ,44048,nee,Voldoende consultatie van inwoners,2020,0.47,0.53
 Neerpelt ,72025,nee,Voldoende consultatie van inwoners,2017,0.5,0.5
 Nevele ,44049,nee,Voldoende consultatie van inwoners,2017,0.4,0.6
 Niel ,11030,nee,Voldoende consultatie van inwoners,2017,0.5,0.5
 Niel ,11030,nee,Voldoende consultatie van inwoners,2020,0.26,0.74
 Nieuwerkerken ,71045,nee,Voldoende consultatie van inwoners,2017,0.5,0.5
 Nieuwerkerken ,71045,nee,Voldoende consultatie van inwoners,2020,0.42,0.58
 Nieuwpoort ,38016,nee,Voldoende consultatie van inwoners,2017,0.64,0.36
 Nieuwpoort ,38016,nee,Voldoende consultatie van inwoners,2020,0.42,0.58
 Nijlen ,12026,nee,Voldoende consultatie van inwoners,2017,0.38,0.62
 Nijlen ,12026,nee,Voldoende consultatie van inwoners,2020,0.32,0.68
 Ninove ,41048,nee,Voldoende consultatie van inwoners,2017,0.31,0.69
 Ninove ,41048,nee,Voldoende consultatie van inwoners,2020,0.29,0.71
 Olen ,13029,nee,Voldoende consultatie van inwoners,2017,0.61,0.39
 Olen ,13029,nee,Voldoende consultatie van inwoners,2020,0.49,0.51
 Oostende ,35013,ja,Voldoende consultatie van inwoners,2017,0.37,0.63
 Oostende ,35013,ja,Voldoende consultatie van inwoners,2020,0.32,0.68
 Oosterzele ,44052,nee,Voldoende consultatie van inwoners,2017,0.39,0.61
 Oosterzele ,44052,nee,Voldoende consultatie van inwoners,2020,0.32,0.68
 Oostkamp ,31022,nee,Voldoende consultatie van inwoners,2017,0.44,0.56
 Oostkamp ,31022,nee,Voldoende consultatie van inwoners,2020,0.55,0.45
 Oostrozebeke ,37010,nee,Voldoende consultatie van inwoners,2017,0.32,0.68
 Oostrozebeke ,37010,nee,Voldoende consultatie van inwoners,2020,0.39,0.61
 Opglabbeek ,71047,nee,Voldoende consultatie van inwoners,2017,0.54,0.46
 Opwijk ,23060,nee,Voldoende consultatie van inwoners,2017,0.43,0.57
 Opwijk ,23060,nee,Voldoende consultatie van inwoners,2020,0.4,0.6
 Oudenaarde ,45035,nee,Voldoende consultatie van inwoners,2017,0.36,0.64
 Oudenaarde ,45035,nee,Voldoende consultatie van inwoners,2020,0.32,0.68
 Oudenburg ,35014,nee,Voldoende consultatie van inwoners,2017,0.32,0.68
 Oudenburg ,35014,nee,Voldoende consultatie van inwoners,2020,0.5,0.5
 Oud-Heverlee ,24086,nee,Voldoende consultatie van inwoners,2017,0.36,0.64
 Oud-Heverlee ,24086,nee,Voldoende consultatie van inwoners,2020,0.36,0.64
 Oudsbergen ,72042,nee,Voldoende consultatie van inwoners,2020,0.42,0.58
 Oud-Turnhout ,13031,nee,Voldoende consultatie van inwoners,2017,0.47,0.53
 Oud-Turnhout ,13031,nee,Voldoende consultatie van inwoners,2020,0.35,0.65
 Overijse ,23062,nee,Voldoende consultatie van inwoners,2017,0.34,0.66
 Overijse ,23062,nee,Voldoende consultatie van inwoners,2020,0.34,0.66
 Overpelt ,72029,nee,Voldoende consultatie van inwoners,2017,0.44,0.56
 Peer ,72030,nee,Voldoende consultatie van inwoners,2017,0.55,0.45
 Peer ,72030,nee,Voldoende consultatie van inwoners,2020,0.43,0.57
 Pelt ,72043,nee,Voldoende consultatie van inwoners,2020,0.41,0.59
 Pepingen ,23064,nee,Voldoende consultatie van inwoners,2017,0.33,0.67
 Pepingen ,23064,nee,Voldoende consultatie van inwoners,2020,0.37,0.63
 Pittem ,37011,nee,Voldoende consultatie van inwoners,2017,0.43,0.57
 Pittem ,37011,nee,Voldoende consultatie van inwoners,2020,0.41,0.59
 Poperinge ,33021,nee,Voldoende consultatie van inwoners,2017,0.5,0.5
 Poperinge ,33021,nee,Voldoende consultatie van inwoners,2020,0.52,0.48
 Putte ,12029,nee,Voldoende consultatie van inwoners,2017,0.3,0.7
 Putte ,12029,nee,Voldoende consultatie van inwoners,2020,0.27,0.73
 Puurs ,12030,nee,Voldoende consultatie van inwoners,2017,0.5,0.5
 Puurs - Sint-Amands ,12041,nee,Voldoende consultatie van inwoners,2020,0.35,0.65
 Ranst ,11035,nee,Voldoende consultatie van inwoners,2017,0.36,0.64
 Ranst ,11035,nee,Voldoende consultatie van inwoners,2020,0.27,0.73
 Ravels ,13035,nee,Voldoende consultatie van inwoners,2017,0.45,0.55
 Ravels ,13035,nee,Voldoende consultatie van inwoners,2020,0.48,0.52
 Retie ,13036,nee,Voldoende consultatie van inwoners,2017,0.57,0.43
 Retie ,13036,nee,Voldoende consultatie van inwoners,2020,0.47,0.53
 Riemst ,73066,nee,Voldoende consultatie van inwoners,2017,0.51,0.49
 Riemst ,73066,nee,Voldoende consultatie van inwoners,2020,0.42,0.58
 Rijkevorsel ,13037,nee,Voldoende consultatie van inwoners,2017,0.49,0.51
 Rijkevorsel ,13037,nee,Voldoende consultatie van inwoners,2020,0.51,0.49
 Roeselare ,36015,ja,Voldoende consultatie van inwoners,2017,0.36,0.64
 Roeselare ,36015,ja,Voldoende consultatie van inwoners,2020,0.44,0.56
 Ronse ,45041,nee,Voldoende consultatie van inwoners,2017,0.39,0.61
 Ronse ,45041,nee,Voldoende consultatie van inwoners,2020,0.34,0.66
 Roosdaal ,23097,nee,Voldoende consultatie van inwoners,2017,0.33,0.67
 Roosdaal ,23097,nee,Voldoende consultatie van inwoners,2020,0.31,0.69
 Rotselaar ,24094,nee,Voldoende consultatie van inwoners,2017,0.32,0.68
 Rotselaar ,24094,nee,Voldoende consultatie van inwoners,2020,0.38,0.62
 Ruiselede ,37012,nee,Voldoende consultatie van inwoners,2017,0.47,0.53
 Ruiselede ,37012,nee,Voldoende consultatie van inwoners,2020,0.47,0.53
 Rumst ,11037,nee,Voldoende consultatie van inwoners,2017,0.38,0.62
 Rumst ,11037,nee,Voldoende consultatie van inwoners,2020,0.34,0.66
 Schelle ,11038,nee,Voldoende consultatie van inwoners,2017,0.45,0.55
 Schelle ,11038,nee,Voldoende consultatie van inwoners,2020,0.39,0.61
 Scherpenheuvel-Zichem ,24134,nee,Voldoende consultatie van inwoners,2017,0.28,0.72
 Scherpenheuvel-Zichem ,24134,nee,Voldoende consultatie van inwoners,2020,0.22,0.78
 Schilde ,11039,nee,Voldoende consultatie van inwoners,2017,0.35,0.65
 Schilde ,11039,nee,Voldoende consultatie van inwoners,2020,0.31,0.69
 Schoten ,11040,nee,Voldoende consultatie van inwoners,2017,0.43,0.57
 Schoten ,11040,nee,Voldoende consultatie van inwoners,2020,0.34,0.66
 Sint-Amands ,12034,nee,Voldoende consultatie van inwoners,2017,0.35,0.65
 Sint-Genesius-Rode ,23101,nee,Voldoende consultatie van inwoners,2017,0.3,0.7
 Sint-Genesius-Rode ,23101,nee,Voldoende consultatie van inwoners,2020,0.31,0.69
 Sint-Gillis-Waas ,46020,nee,Voldoende consultatie van inwoners,2017,0.43,0.57
 Sint-Gillis-Waas ,46020,nee,Voldoende consultatie van inwoners,2020,0.35,0.65
 Sint-Katelijne-Waver ,12035,nee,Voldoende consultatie van inwoners,2017,0.48,0.52
 Sint-Katelijne-Waver ,12035,nee,Voldoende consultatie van inwoners,2020,0.38,0.62
 Sint-Laureins ,43014,nee,Voldoende consultatie van inwoners,2017,0.41,0.59
 Sint-Laureins ,43014,nee,Voldoende consultatie van inwoners,2020,0.35,0.65
 Sint-Lievens-Houtem ,41063,nee,Voldoende consultatie van inwoners,2017,0.6,0.4
 Sint-Lievens-Houtem ,41063,nee,Voldoende consultatie van inwoners,2020,0.53,0.47
 Sint-Martens-Latem ,44064,nee,Voldoende consultatie van inwoners,2017,0.49,0.51
 Sint-Martens-Latem ,44064,nee,Voldoende consultatie van inwoners,2020,0.46,0.54
 Sint-Niklaas ,46021,ja,Voldoende consultatie van inwoners,2017,0.36,0.64
 Sint-Niklaas ,46021,ja,Voldoende consultatie van inwoners,2020,0.41,0.59
 Sint-Pieters-Leeuw ,23077,nee,Voldoende consultatie van inwoners,2017,0.43,0.57
 Sint-Pieters-Leeuw ,23077,nee,Voldoende consultatie van inwoners,2020,0.34,0.66
 Sint-Truiden ,71053,nee,Voldoende consultatie van inwoners,2017,0.43,0.57
 Sint-Truiden ,71053,nee,Voldoende consultatie van inwoners,2020,0.34,0.66
 Spiere-Helkijn ,34043,nee,Voldoende consultatie van inwoners,2017,0.5,0.5
 Spiere-Helkijn ,34043,nee,Voldoende consultatie van inwoners,2020,0.45,0.55
 Stabroek ,11044,nee,Voldoende consultatie van inwoners,2017,0.3,0.7
 Stabroek ,11044,nee,Voldoende consultatie van inwoners,2020,0.27,0.73
 Staden ,36019,nee,Voldoende consultatie van inwoners,2017,0.45,0.55
 Staden ,36019,nee,Voldoende consultatie van inwoners,2020,0.46,0.54
 Steenokkerzeel ,23081,nee,Voldoende consultatie van inwoners,2017,0.46,0.54
 Steenokkerzeel ,23081,nee,Voldoende consultatie van inwoners,2020,0.47,0.53
 Stekene ,46024,nee,Voldoende consultatie van inwoners,2017,0.43,0.57
 Stekene ,46024,nee,Voldoende consultatie van inwoners,2020,0.39,0.61
 Temse ,46025,nee,Voldoende consultatie van inwoners,2017,0.27,0.73
 Temse ,46025,nee,Voldoende consultatie van inwoners,2020,0.23,0.77
 Ternat ,23086,nee,Voldoende consultatie van inwoners,2017,0.31,0.69
 Ternat ,23086,nee,Voldoende consultatie van inwoners,2020,0.37,0.63
 Tervuren ,24104,nee,Voldoende consultatie van inwoners,2017,0.5,0.5
 Tervuren ,24104,nee,Voldoende consultatie van inwoners,2020,0.44,0.56
 Tessenderlo ,71057,nee,Voldoende consultatie van inwoners,2017,0.48,0.52
 Tessenderlo ,71057,nee,Voldoende consultatie van inwoners,2020,0.48,0.52
 Tielt ,37015,nee,Voldoende consultatie van inwoners,2017,0.32,0.68
 Tielt ,37015,nee,Voldoende consultatie van inwoners,2020,0.32,0.68
 Tielt-Winge ,24135,nee,Voldoende consultatie van inwoners,2017,0.3,0.7
 Tielt-Winge ,24135,nee,Voldoende consultatie van inwoners,2020,0.27,0.73
 Tienen ,24107,nee,Voldoende consultatie van inwoners,2017,0.22,0.78
 Tienen ,24107,nee,Voldoende consultatie van inwoners,2020,0.24,0.76
 Tongeren ,73083,nee,Voldoende consultatie van inwoners,2017,0.31,0.69
 Tongeren ,73083,nee,Voldoende consultatie van inwoners,2020,0.27,0.73
 Torhout ,31033,nee,Voldoende consultatie van inwoners,2017,0.33,0.67
 Torhout ,31033,nee,Voldoende consultatie van inwoners,2020,0.47,0.53
 Tremelo ,24109,nee,Voldoende consultatie van inwoners,2017,0.39,0.61
 Tremelo ,24109,nee,Voldoende consultatie van inwoners,2020,0.37,0.63
 Turnhout ,13040,ja,Voldoende consultatie van inwoners,2017,0.26,0.74
 Turnhout ,13040,ja,Voldoende consultatie van inwoners,2020,0.3,0.7
 Veurne ,38025,nee,Voldoende consultatie van inwoners,2017,0.44,0.56
 Veurne ,38025,nee,Voldoende consultatie van inwoners,2020,0.37,0.63
 Vilvoorde ,23088,nee,Voldoende consultatie van inwoners,2017,0.28,0.72
 Vilvoorde ,23088,nee,Voldoende consultatie van inwoners,2020,0.31,0.69
 Vleteren ,33041,nee,Voldoende consultatie van inwoners,2017,0.48,0.52
 Vleteren ,33041,nee,Voldoende consultatie van inwoners,2020,0.5,0.5
 Voeren ,73109,nee,Voldoende consultatie van inwoners,2017,0.47,0.53
 Voeren ,73109,nee,Voldoende consultatie van inwoners,2020,0.37,0.63
 Vorselaar ,13044,nee,Voldoende consultatie van inwoners,2017,0.69,0.31
 Vorselaar ,13044,nee,Voldoende consultatie van inwoners,2020,0.66,0.34
 Vosselaar ,13046,nee,Voldoende consultatie van inwoners,2017,0.46,0.54
 Vosselaar ,13046,nee,Voldoende consultatie van inwoners,2020,0.46,0.54
 Waarschoot ,44072,nee,Voldoende consultatie van inwoners,2017,0.39,0.61
 Waasmunster ,42023,nee,Voldoende consultatie van inwoners,2017,0.41,0.59
 Waasmunster ,42023,nee,Voldoende consultatie van inwoners,2020,0.37,0.63
 Wachtebeke ,44073,nee,Voldoende consultatie van inwoners,2017,0.59,0.41
 Wachtebeke ,44073,nee,Voldoende consultatie van inwoners,2020,0.43,0.57
 Waregem ,34040,nee,Voldoende consultatie van inwoners,2017,0.52,0.48
 Waregem ,34040,nee,Voldoende consultatie van inwoners,2020,0.42,0.58
 Wellen ,73098,nee,Voldoende consultatie van inwoners,2017,0.52,0.48
 Wellen ,73098,nee,Voldoende consultatie van inwoners,2020,0.4,0.6
 Wemmel ,23102,nee,Voldoende consultatie van inwoners,2017,0.32,0.68
 Wemmel ,23102,nee,Voldoende consultatie van inwoners,2020,0.39,0.61
 Wervik ,33029,nee,Voldoende consultatie van inwoners,2017,0.37,0.63
 Wervik ,33029,nee,Voldoende consultatie van inwoners,2020,0.38,0.62
 Westerlo ,13049,nee,Voldoende consultatie van inwoners,2017,0.52,0.48
 Westerlo ,13049,nee,Voldoende consultatie van inwoners,2020,0.55,0.45
 Wetteren ,42025,nee,Voldoende consultatie van inwoners,2017,0.35,0.65
 Wetteren ,42025,nee,Voldoende consultatie van inwoners,2020,0.34,0.66
 Wevelgem ,34041,nee,Voldoende consultatie van inwoners,2017,0.55,0.45
 Wevelgem ,34041,nee,Voldoende consultatie van inwoners,2020,0.44,0.56
 Wezembeek-Oppem ,23103,nee,Voldoende consultatie van inwoners,2017,0.35,0.65
 Wezembeek-Oppem ,23103,nee,Voldoende consultatie van inwoners,2020,0.33,0.67
 Wichelen ,42026,nee,Voldoende consultatie van inwoners,2017,0.4,0.6
 Wichelen ,42026,nee,Voldoende consultatie van inwoners,2020,0.41,0.59
 Wielsbeke ,37017,nee,Voldoende consultatie van inwoners,2017,0.51,0.49
 Wielsbeke ,37017,nee,Voldoende consultatie van inwoners,2020,0.45,0.55
 Wijnegem ,11050,nee,Voldoende consultatie van inwoners,2017,0.47,0.53
 Wijnegem ,11050,nee,Voldoende consultatie van inwoners,2020,0.43,0.57
 Willebroek ,12040,nee,Voldoende consultatie van inwoners,2017,0.35,0.65
 Willebroek ,12040,nee,Voldoende consultatie van inwoners,2020,0.3,0.7
 Wingene ,37018,nee,Voldoende consultatie van inwoners,2017,0.54,0.46
 Wingene ,37018,nee,Voldoende consultatie van inwoners,2020,0.49,0.51
 Wommelgem ,11052,nee,Voldoende consultatie van inwoners,2017,0.49,0.51
 Wommelgem ,11052,nee,Voldoende consultatie van inwoners,2020,0.33,0.67
 Wortegem-Petegem ,45061,nee,Voldoende consultatie van inwoners,2017,0.58,0.42
 Wortegem-Petegem ,45061,nee,Voldoende consultatie van inwoners,2020,0.49,0.51
 Wuustwezel ,11053,nee,Voldoende consultatie van inwoners,2017,0.53,0.47
 Wuustwezel ,11053,nee,Voldoende consultatie van inwoners,2020,0.54,0.46
 Zandhoven ,11054,nee,Voldoende consultatie van inwoners,2017,0.64,0.36
 Zandhoven ,11054,nee,Voldoende consultatie van inwoners,2020,0.59,0.41
 Zaventem ,23094,nee,Voldoende consultatie van inwoners,2017,0.43,0.57
 Zaventem ,23094,nee,Voldoende consultatie van inwoners,2020,0.33,0.67
 Zedelgem ,31040,nee,Voldoende consultatie van inwoners,2017,0.49,0.51
 Zedelgem ,31040,nee,Voldoende consultatie van inwoners,2020,0.39,0.61
 Zele ,42028,nee,Voldoende consultatie van inwoners,2017,0.23,0.77
 Zele ,42028,nee,Voldoende consultatie van inwoners,2020,0.45,0.55
 Zelzate ,43018,nee,Voldoende consultatie van inwoners,2017,0.21,0.79
 Zelzate ,43018,nee,Voldoende consultatie van inwoners,2020,0.43,0.57
 Zemst ,23096,nee,Voldoende consultatie van inwoners,2017,0.46,0.54
 Zemst ,23096,nee,Voldoende consultatie van inwoners,2020,0.4,0.6
 Zingem ,45057,nee,Voldoende consultatie van inwoners,2017,0.49,0.51
 Zoersel ,11055,nee,Voldoende consultatie van inwoners,2017,0.37,0.63
 Zoersel ,11055,nee,Voldoende consultatie van inwoners,2020,0.33,0.67
 Zomergem ,44080,nee,Voldoende consultatie van inwoners,2017,0.61,0.39
 Zonhoven ,71066,nee,Voldoende consultatie van inwoners,2017,0.45,0.55
 Zonhoven ,71066,nee,Voldoende consultatie van inwoners,2020,0.33,0.67
 Zonnebeke ,33037,nee,Voldoende consultatie van inwoners,2017,0.53,0.47
 Zonnebeke ,33037,nee,Voldoende consultatie van inwoners,2020,0.4,0.6
 Zottegem ,41081,nee,Voldoende consultatie van inwoners,2017,0.31,0.69
 Zottegem ,41081,nee,Voldoende consultatie van inwoners,2020,0.25,0.75
 Zoutleeuw ,24130,nee,Voldoende consultatie van inwoners,2017,0.38,0.62
 Zoutleeuw ,24130,nee,Voldoende consultatie van inwoners,2020,0.32,0.68
 Zuienkerke ,31042,nee,Voldoende consultatie van inwoners,2017,0.68,0.32
 Zuienkerke ,31042,nee,Voldoende consultatie van inwoners,2020,0.6,0.4
 Zulte ,44081,nee,Voldoende consultatie van inwoners,2017,0.68,0.32
 Zulte ,44081,nee,Voldoende consultatie van inwoners,2020,0.51,0.49
 Zutendaal ,71067,nee,Voldoende consultatie van inwoners,2017,0.4,0.6
 Zutendaal ,71067,nee,Voldoende consultatie van inwoners,2020,0.49,0.51
 Zwalm ,45065,nee,Voldoende consultatie van inwoners,2017,0.33,0.67
 Zwalm ,45065,nee,Voldoende consultatie van inwoners,2020,0.38,0.62
 Zwevegem ,34042,nee,Voldoende consultatie van inwoners,2017,0.48,0.52
 Zwevegem ,34042,nee,Voldoende consultatie van inwoners,2020,0.34,0.66
 Zwijndrecht ,11056,nee,Voldoende consultatie van inwoners,2017,0.44,0.56
 Zwijndrecht ,11056,nee,Voldoende consultatie van inwoners,2020,0.44,0.56
13 centrumsteden,/,/,Voldoende consultatie van inwoners,2017,0.33,0.67
13 centrumsteden,/,/,Voldoende consultatie van inwoners,2020,0.35,0.65
Gemeenten groter dan 50.000 inw.,/,/,Voldoende consultatie van inwoners,2017,0.33,0.67
Gemeenten groter dan 50.000 inw.,/,/,Voldoende consultatie van inwoners,2020,0.35,0.65
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende consultatie van inwoners,2017,0.46,0.54
Gemeenten kleiner dan 10.000 inw.,/,/,Voldoende consultatie van inwoners,2020,0.43,0.57
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende consultatie van inwoners,2017,0.42,0.58
Gemeenten van 10.000 tot 20.000 inw.,/,/,Voldoende consultatie van inwoners,2020,0.39,0.61
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende consultatie van inwoners,2017,0.41,0.59
Gemeenten van 20.000 tot 30.000 inw.,/,/,Voldoende consultatie van inwoners,2020,0.37,0.63
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende consultatie van inwoners,2017,0.37,0.63
Gemeenten van 30.000 tot 50.000 inw.,/,/,Voldoende consultatie van inwoners,2020,0.35,0.65
Vlaams Gewest,/,/,Voldoende consultatie van inwoners,2017,0.39,0.61
Vlaams Gewest,/,/,Voldoende consultatie van inwoners,2020,0.37,0.63
