Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Oneens (%),Neutraal (%),Eens (%)
 Laarne ,42010,nee,Tevredenheid over digitale dienstverlening ,2017,0.08,0.18,0.74
 Laarne ,42010,nee,Tevredenheid over digitale dienstverlening ,2020,0.11,0.15,0.74
 Lanaken ,73042,nee,Tevredenheid over digitale dienstverlening ,2017,0.05,0.25,0.7
 Lanaken ,73042,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.23,0.68
 Landen ,24059,nee,Tevredenheid over digitale dienstverlening ,2017,0.13,0.29,0.58
 Landen ,24059,nee,Tevredenheid over digitale dienstverlening ,2020,0.12,0.29,0.59
 Langemark-Poelkapelle ,33040,nee,Tevredenheid over digitale dienstverlening ,2017,0.08,0.26,0.65
 Langemark-Poelkapelle ,33040,nee,Tevredenheid over digitale dienstverlening ,2020,0.07,0.17,0.76
 Lebbeke ,42011,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.31,0.59
 Lebbeke ,42011,nee,Tevredenheid over digitale dienstverlening ,2020,0.11,0.27,0.61
 Lede ,41034,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.23,0.67
 Lede ,41034,nee,Tevredenheid over digitale dienstverlening ,2020,0.17,0.2,0.63
 Ledegem ,36010,nee,Tevredenheid over digitale dienstverlening ,2017,0.04,0.19,0.77
 Ledegem ,36010,nee,Tevredenheid over digitale dienstverlening ,2020,0.05,0.15,0.8
 Lendelede ,34025,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.18,0.74
 Lendelede ,34025,nee,Tevredenheid over digitale dienstverlening ,2020,0.04,0.18,0.78
 Lennik ,23104,nee,Tevredenheid over digitale dienstverlening ,2017,0.09,0.31,0.6
 Lennik ,23104,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.25,0.67
 Leopoldsburg ,71034,nee,Tevredenheid over digitale dienstverlening ,2017,0.13,0.37,0.5
 Leopoldsburg ,71034,nee,Tevredenheid over digitale dienstverlening ,2020,0.14,0.23,0.63
 Leuven ,24062,ja,Tevredenheid over digitale dienstverlening ,2020,0.06,0.14,0.8
 Lichtervelde ,36011,nee,Tevredenheid over digitale dienstverlening ,2017,0.16,0.23,0.61
 Lichtervelde ,36011,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.21,0.71
 Liedekerke ,23044,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.22,0.71
 Liedekerke ,23044,nee,Tevredenheid over digitale dienstverlening ,2020,0.15,0.22,0.63
 Lier ,12021,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.2,0.73
 Lier ,12021,nee,Tevredenheid over digitale dienstverlening ,2020,0.07,0.19,0.74
 Lierde ,45063,nee,Tevredenheid over digitale dienstverlening ,2017,0.09,0.27,0.64
 Lierde ,45063,nee,Tevredenheid over digitale dienstverlening ,2020,0.14,0.23,0.63
 Lievegem ,44085,nee,Tevredenheid over digitale dienstverlening ,2020,0.11,0.25,0.64
 Lille ,13019,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.3,0.64
 Lille ,13019,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.24,0.67
 Linkebeek ,23100,nee,Tevredenheid over digitale dienstverlening ,2017,0.11,0.34,0.55
 Linkebeek ,23100,nee,Tevredenheid over digitale dienstverlening ,2020,0.14,0.34,0.52
 Lint ,11025,nee,Tevredenheid over digitale dienstverlening ,2017,0.13,0.25,0.62
 Lint ,11025,nee,Tevredenheid over digitale dienstverlening ,2020,0.12,0.23,0.64
 Linter ,24133,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.33,0.6
 Linter ,24133,nee,Tevredenheid over digitale dienstverlening ,2020,0.14,0.27,0.59
 Lochristi ,44034,nee,Tevredenheid over digitale dienstverlening ,2017,0.02,0.19,0.78
 Lochristi ,44034,nee,Tevredenheid over digitale dienstverlening ,2020,0.05,0.18,0.77
 Lokeren ,46014,nee,Tevredenheid over digitale dienstverlening ,2017,0.08,0.28,0.64
 Lokeren ,46014,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.26,0.65
 Lommel ,72020,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.19,0.71
 Lommel ,72020,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.18,0.74
 Londerzeel ,23045,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.22,0.72
 Londerzeel ,23045,nee,Tevredenheid over digitale dienstverlening ,2020,0.12,0.22,0.67
 Lo-Reninge ,32030,nee,Tevredenheid over digitale dienstverlening ,2017,0.05,0.21,0.73
 Lo-Reninge ,32030,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.25,0.67
 Lovendegem ,44036,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.22,0.71
 Lubbeek ,24066,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.3,0.6
 Lubbeek ,24066,nee,Tevredenheid over digitale dienstverlening ,2020,0.11,0.24,0.65
 Lummen ,71037,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.26,0.67
 Lummen ,71037,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.27,0.64
 Maarkedal ,45064,nee,Tevredenheid over digitale dienstverlening ,2017,0.04,0.2,0.76
 Maarkedal ,45064,nee,Tevredenheid over digitale dienstverlening ,2020,0.03,0.2,0.77
 Maaseik ,72021,nee,Tevredenheid over digitale dienstverlening ,2017,0.14,0.31,0.54
 Maaseik ,72021,nee,Tevredenheid over digitale dienstverlening ,2020,0.12,0.33,0.55
 Maasmechelen ,73107,nee,Tevredenheid over digitale dienstverlening ,2017,0.14,0.27,0.59
 Maasmechelen ,73107,nee,Tevredenheid over digitale dienstverlening ,2020,0.11,0.27,0.62
 Machelen ,23047,nee,Tevredenheid over digitale dienstverlening ,2017,0.09,0.26,0.64
 Machelen ,23047,nee,Tevredenheid over digitale dienstverlening ,2020,0.15,0.28,0.57
 Maldegem ,43010,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.33,0.57
 Maldegem ,43010,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.22,0.7
 Malle ,11057,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.26,0.67
 Malle ,11057,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.2,0.72
 Mechelen ,12025,ja,Tevredenheid over digitale dienstverlening ,2020,0.08,0.15,0.77
 Meerhout ,13021,nee,Tevredenheid over digitale dienstverlening ,2017,0.09,0.34,0.57
 Meerhout ,13021,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.25,0.66
 Meeuwen-Gruitrode ,72040,nee,Tevredenheid over digitale dienstverlening ,2017,0.04,0.19,0.78
 Meise ,23050,nee,Tevredenheid over digitale dienstverlening ,2017,0.17,0.29,0.54
 Meise ,23050,nee,Tevredenheid over digitale dienstverlening ,2020,0.16,0.25,0.59
 Melle ,44040,nee,Tevredenheid over digitale dienstverlening ,2017,0.13,0.27,0.59
 Melle ,44040,nee,Tevredenheid over digitale dienstverlening ,2020,0.16,0.28,0.56
 Menen ,34027,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.33,0.58
 Menen ,34027,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.3,0.6
 Merchtem ,23052,nee,Tevredenheid over digitale dienstverlening ,2017,0.09,0.26,0.65
 Merchtem ,23052,nee,Tevredenheid over digitale dienstverlening ,2020,0.04,0.19,0.77
 Merelbeke ,44043,nee,Tevredenheid over digitale dienstverlening ,2017,0.08,0.28,0.64
 Merelbeke ,44043,nee,Tevredenheid over digitale dienstverlening ,2020,0.11,0.15,0.75
 Merksplas ,13023,nee,Tevredenheid over digitale dienstverlening ,2017,0.06,0.17,0.77
 Merksplas ,13023,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.19,0.73
 Mesen ,33016,nee,Tevredenheid over digitale dienstverlening ,2017,0.08,0.27,0.66
 Mesen ,33016,nee,Tevredenheid over digitale dienstverlening ,2020,0.17,0.17,0.66
 Meulebeke ,37007,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.28,0.66
 Meulebeke ,37007,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.19,0.73
 Middelkerke ,35011,nee,Tevredenheid over digitale dienstverlening ,2017,0.05,0.3,0.65
 Middelkerke ,35011,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.19,0.72
 Moerbeke ,44045,nee,Tevredenheid over digitale dienstverlening ,2017,0.14,0.32,0.54
 Moerbeke ,44045,nee,Tevredenheid over digitale dienstverlening ,2020,0.12,0.33,0.55
 Mol ,13025,nee,Tevredenheid over digitale dienstverlening ,2017,0.06,0.24,0.7
 Mol ,13025,nee,Tevredenheid over digitale dienstverlening ,2020,0.06,0.19,0.75
 Moorslede ,36012,nee,Tevredenheid over digitale dienstverlening ,2017,0.09,0.24,0.67
 Moorslede ,36012,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.19,0.71
 Mortsel ,11029,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.23,0.7
 Mortsel ,11029,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.18,0.72
 Nazareth ,44048,nee,Tevredenheid over digitale dienstverlening ,2017,0.06,0.21,0.73
 Nazareth ,44048,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.15,0.75
 Neerpelt ,72025,nee,Tevredenheid over digitale dienstverlening ,2017,0.05,0.28,0.67
 Nevele ,44049,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.28,0.61
 Niel ,11030,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.23,0.67
 Niel ,11030,nee,Tevredenheid over digitale dienstverlening ,2020,0.14,0.25,0.61
 Nieuwerkerken ,71045,nee,Tevredenheid over digitale dienstverlening ,2017,0.12,0.25,0.63
 Nieuwerkerken ,71045,nee,Tevredenheid over digitale dienstverlening ,2020,0.12,0.25,0.63
 Nieuwpoort ,38016,nee,Tevredenheid over digitale dienstverlening ,2017,0.11,0.22,0.67
 Nieuwpoort ,38016,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.22,0.68
 Nijlen ,12026,nee,Tevredenheid over digitale dienstverlening ,2017,0.14,0.27,0.59
 Nijlen ,12026,nee,Tevredenheid over digitale dienstverlening ,2020,0.12,0.23,0.65
 Ninove ,41048,nee,Tevredenheid over digitale dienstverlening ,2017,0.09,0.31,0.6
 Ninove ,41048,nee,Tevredenheid over digitale dienstverlening ,2020,0.12,0.26,0.62
 Olen ,13029,nee,Tevredenheid over digitale dienstverlening ,2017,0.05,0.2,0.75
 Olen ,13029,nee,Tevredenheid over digitale dienstverlening ,2020,0.06,0.25,0.68
 Oostende ,35013,ja,Tevredenheid over digitale dienstverlening ,2020,0.08,0.19,0.72
 Oosterzele ,44052,nee,Tevredenheid over digitale dienstverlening ,2017,0.08,0.25,0.67
 Oosterzele ,44052,nee,Tevredenheid over digitale dienstverlening ,2020,0.16,0.23,0.61
 Oostkamp ,31022,nee,Tevredenheid over digitale dienstverlening ,2017,0.05,0.19,0.77
 Oostkamp ,31022,nee,Tevredenheid over digitale dienstverlening ,2020,0.05,0.13,0.83
 Oostrozebeke ,37010,nee,Tevredenheid over digitale dienstverlening ,2017,0.11,0.26,0.62
 Oostrozebeke ,37010,nee,Tevredenheid over digitale dienstverlening ,2020,0.07,0.36,0.56
 Opglabbeek ,71047,nee,Tevredenheid over digitale dienstverlening ,2017,0.05,0.19,0.76
 Opwijk ,23060,nee,Tevredenheid over digitale dienstverlening ,2017,0.14,0.25,0.61
 Opwijk ,23060,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.27,0.63
 Oudenaarde ,45035,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.25,0.65
 Oudenaarde ,45035,nee,Tevredenheid over digitale dienstverlening ,2020,0.11,0.23,0.66
 Oudenburg ,35014,nee,Tevredenheid over digitale dienstverlening ,2017,0.12,0.26,0.62
 Oudenburg ,35014,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.26,0.65
 Oud-Heverlee ,24086,nee,Tevredenheid over digitale dienstverlening ,2017,0.13,0.28,0.59
 Oud-Heverlee ,24086,nee,Tevredenheid over digitale dienstverlening ,2020,0.13,0.26,0.61
 Oudsbergen ,72042,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.19,0.73
 Oud-Turnhout ,13031,nee,Tevredenheid over digitale dienstverlening ,2017,0.04,0.23,0.73
 Oud-Turnhout ,13031,nee,Tevredenheid over digitale dienstverlening ,2020,0.07,0.17,0.76
 Overijse ,23062,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.22,0.71
 Overijse ,23062,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.22,0.69
 Overpelt ,72029,nee,Tevredenheid over digitale dienstverlening ,2017,0.04,0.2,0.76
 Peer ,72030,nee,Tevredenheid over digitale dienstverlening ,2017,0.12,0.24,0.64
 Peer ,72030,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.21,0.71
 Pelt ,72043,nee,Tevredenheid over digitale dienstverlening ,2020,0.07,0.21,0.72
 Pepingen ,23064,nee,Tevredenheid over digitale dienstverlening ,2017,0.12,0.3,0.58
 Pepingen ,23064,nee,Tevredenheid over digitale dienstverlening ,2020,0.21,0.28,0.52
 Pittem ,37011,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.31,0.59
 Pittem ,37011,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.19,0.72
 Poperinge ,33021,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.25,0.67
 Poperinge ,33021,nee,Tevredenheid over digitale dienstverlening ,2020,0.06,0.24,0.7
 Putte ,12029,nee,Tevredenheid over digitale dienstverlening ,2017,0.14,0.32,0.54
 Putte ,12029,nee,Tevredenheid over digitale dienstverlening ,2020,0.13,0.2,0.66
 Puurs ,12030,nee,Tevredenheid over digitale dienstverlening ,2017,0.09,0.21,0.7
 Puurs - Sint-Amands ,12041,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.26,0.64
 Ranst ,11035,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.3,0.6
 Ranst ,11035,nee,Tevredenheid over digitale dienstverlening ,2020,0.12,0.22,0.67
 Ravels ,13035,nee,Tevredenheid over digitale dienstverlening ,2017,0.08,0.26,0.66
 Ravels ,13035,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.19,0.72
 Retie ,13036,nee,Tevredenheid over digitale dienstverlening ,2017,0.05,0.26,0.69
 Retie ,13036,nee,Tevredenheid over digitale dienstverlening ,2020,0.11,0.19,0.71
 Riemst ,73066,nee,Tevredenheid over digitale dienstverlening ,2017,0.09,0.24,0.67
 Riemst ,73066,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.19,0.7
 Rijkevorsel ,13037,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.25,0.65
 Rijkevorsel ,13037,nee,Tevredenheid over digitale dienstverlening ,2020,0.03,0.22,0.75
 Roeselare ,36015,ja,Tevredenheid over digitale dienstverlening ,2020,0.05,0.18,0.77
 Ronse ,45041,nee,Tevredenheid over digitale dienstverlening ,2017,0.12,0.3,0.57
 Ronse ,45041,nee,Tevredenheid over digitale dienstverlening ,2020,0.11,0.28,0.61
 Roosdaal ,23097,nee,Tevredenheid over digitale dienstverlening ,2017,0.19,0.33,0.47
 Roosdaal ,23097,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.28,0.61
 Rotselaar ,24094,nee,Tevredenheid over digitale dienstverlening ,2017,0.06,0.25,0.69
 Rotselaar ,24094,nee,Tevredenheid over digitale dienstverlening ,2020,0.07,0.26,0.67
 Ruiselede ,37012,nee,Tevredenheid over digitale dienstverlening ,2017,0.09,0.27,0.64
 Ruiselede ,37012,nee,Tevredenheid over digitale dienstverlening ,2020,0.07,0.31,0.62
 Rumst ,11037,nee,Tevredenheid over digitale dienstverlening ,2017,0.08,0.28,0.64
 Rumst ,11037,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.24,0.66
 Schelle ,11038,nee,Tevredenheid over digitale dienstverlening ,2017,0.18,0.29,0.53
 Schelle ,11038,nee,Tevredenheid over digitale dienstverlening ,2020,0.19,0.25,0.56
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over digitale dienstverlening ,2017,0.15,0.33,0.53
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over digitale dienstverlening ,2020,0.19,0.34,0.47
 Schilde ,11039,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.29,0.61
 Schilde ,11039,nee,Tevredenheid over digitale dienstverlening ,2020,0.12,0.19,0.69
 Schoten ,11040,nee,Tevredenheid over digitale dienstverlening ,2017,0.06,0.17,0.77
 Schoten ,11040,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.21,0.7
 Sint-Amands ,12034,nee,Tevredenheid over digitale dienstverlening ,2017,0.15,0.23,0.63
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over digitale dienstverlening ,2017,0.15,0.31,0.54
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over digitale dienstverlening ,2020,0.13,0.27,0.6
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over digitale dienstverlening ,2017,0.11,0.24,0.65
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.19,0.72
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over digitale dienstverlening ,2017,0.05,0.21,0.73
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over digitale dienstverlening ,2020,0.05,0.17,0.78
 Sint-Laureins ,43014,nee,Tevredenheid over digitale dienstverlening ,2017,0.05,0.3,0.65
 Sint-Laureins ,43014,nee,Tevredenheid over digitale dienstverlening ,2020,0.11,0.23,0.65
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.19,0.75
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over digitale dienstverlening ,2020,0.07,0.19,0.75
 Sint-Martens-Latem ,44064,nee,Tevredenheid over digitale dienstverlening ,2017,0.06,0.2,0.74
 Sint-Martens-Latem ,44064,nee,Tevredenheid over digitale dienstverlening ,2020,0.07,0.14,0.79
 Sint-Niklaas ,46021,ja,Tevredenheid over digitale dienstverlening ,2020,0.1,0.23,0.67
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over digitale dienstverlening ,2017,0.12,0.2,0.68
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over digitale dienstverlening ,2020,0.12,0.27,0.61
 Sint-Truiden ,71053,nee,Tevredenheid over digitale dienstverlening ,2017,0.08,0.28,0.64
 Sint-Truiden ,71053,nee,Tevredenheid over digitale dienstverlening ,2020,0.11,0.23,0.66
 Spiere-Helkijn ,34043,nee,Tevredenheid over digitale dienstverlening ,2017,0.09,0.22,0.68
 Spiere-Helkijn ,34043,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.26,0.64
 Stabroek ,11044,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.27,0.62
 Stabroek ,11044,nee,Tevredenheid over digitale dienstverlening ,2020,0.13,0.26,0.62
 Staden ,36019,nee,Tevredenheid over digitale dienstverlening ,2017,0.11,0.24,0.66
 Staden ,36019,nee,Tevredenheid over digitale dienstverlening ,2020,0.06,0.22,0.72
 Steenokkerzeel ,23081,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.21,0.72
 Steenokkerzeel ,23081,nee,Tevredenheid over digitale dienstverlening ,2020,0.07,0.18,0.75
 Stekene ,46024,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.24,0.66
 Stekene ,46024,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.21,0.71
 Temse ,46025,nee,Tevredenheid over digitale dienstverlening ,2017,0.09,0.28,0.63
 Temse ,46025,nee,Tevredenheid over digitale dienstverlening ,2020,0.13,0.23,0.64
 Ternat ,23086,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.26,0.64
 Ternat ,23086,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.16,0.76
 Tervuren ,24104,nee,Tevredenheid over digitale dienstverlening ,2017,0.06,0.25,0.69
 Tervuren ,24104,nee,Tevredenheid over digitale dienstverlening ,2020,0.07,0.16,0.78
 Tessenderlo ,71057,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.29,0.64
 Tessenderlo ,71057,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.15,0.76
 Tielt ,37015,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.27,0.62
 Tielt ,37015,nee,Tevredenheid over digitale dienstverlening ,2020,0.11,0.29,0.6
 Tielt-Winge ,24135,nee,Tevredenheid over digitale dienstverlening ,2017,0.2,0.37,0.43
 Tielt-Winge ,24135,nee,Tevredenheid over digitale dienstverlening ,2020,0.25,0.21,0.54
 Tienen ,24107,nee,Tevredenheid over digitale dienstverlening ,2017,0.21,0.28,0.51
 Tienen ,24107,nee,Tevredenheid over digitale dienstverlening ,2020,0.18,0.29,0.53
 Tongeren ,73083,nee,Tevredenheid over digitale dienstverlening ,2017,0.11,0.34,0.56
 Tongeren ,73083,nee,Tevredenheid over digitale dienstverlening ,2020,0.14,0.28,0.58
 Torhout ,31033,nee,Tevredenheid over digitale dienstverlening ,2017,0.11,0.31,0.57
 Torhout ,31033,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.17,0.76
 Tremelo ,24109,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.29,0.64
 Tremelo ,24109,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.17,0.74
 Turnhout ,13040,ja,Tevredenheid over digitale dienstverlening ,2020,0.1,0.27,0.63
 Veurne ,38025,nee,Tevredenheid over digitale dienstverlening ,2017,0.06,0.24,0.7
 Veurne ,38025,nee,Tevredenheid over digitale dienstverlening ,2020,0.05,0.19,0.76
 Vilvoorde ,23088,nee,Tevredenheid over digitale dienstverlening ,2017,0.15,0.37,0.48
 Vilvoorde ,23088,nee,Tevredenheid over digitale dienstverlening ,2020,0.18,0.27,0.55
 Vleteren ,33041,nee,Tevredenheid over digitale dienstverlening ,2017,0.11,0.25,0.65
 Vleteren ,33041,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.21,0.71
 Voeren ,73109,nee,Tevredenheid over digitale dienstverlening ,2017,0.08,0.25,0.67
 Voeren ,73109,nee,Tevredenheid over digitale dienstverlening ,2020,0.13,0.29,0.58
 Vorselaar ,13044,nee,Tevredenheid over digitale dienstverlening ,2017,0.06,0.15,0.79
 Vorselaar ,13044,nee,Tevredenheid over digitale dienstverlening ,2020,0.06,0.11,0.83
 Vosselaar ,13046,nee,Tevredenheid over digitale dienstverlening ,2017,0.08,0.25,0.67
 Vosselaar ,13046,nee,Tevredenheid over digitale dienstverlening ,2020,0.12,0.19,0.7
 Waarschoot ,44072,nee,Tevredenheid over digitale dienstverlening ,2017,0.09,0.28,0.62
 Waasmunster ,42023,nee,Tevredenheid over digitale dienstverlening ,2017,0.11,0.22,0.66
 Waasmunster ,42023,nee,Tevredenheid over digitale dienstverlening ,2020,0.11,0.26,0.63
 Wachtebeke ,44073,nee,Tevredenheid over digitale dienstverlening ,2017,0.11,0.27,0.62
 Wachtebeke ,44073,nee,Tevredenheid over digitale dienstverlening ,2020,0.13,0.25,0.63
 Waregem ,34040,nee,Tevredenheid over digitale dienstverlening ,2017,0.05,0.2,0.75
 Waregem ,34040,nee,Tevredenheid over digitale dienstverlening ,2020,0.06,0.15,0.79
 Wellen ,73098,nee,Tevredenheid over digitale dienstverlening ,2017,0.08,0.27,0.65
 Wellen ,73098,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.23,0.67
 Wemmel ,23102,nee,Tevredenheid over digitale dienstverlening ,2017,0.11,0.27,0.63
 Wemmel ,23102,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.26,0.64
 Wervik ,33029,nee,Tevredenheid over digitale dienstverlening ,2017,0.13,0.31,0.56
 Wervik ,33029,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.29,0.62
 Westerlo ,13049,nee,Tevredenheid over digitale dienstverlening ,2017,0.06,0.23,0.71
 Westerlo ,13049,nee,Tevredenheid over digitale dienstverlening ,2020,0.06,0.21,0.73
 Wetteren ,42025,nee,Tevredenheid over digitale dienstverlening ,2017,0.09,0.26,0.64
 Wetteren ,42025,nee,Tevredenheid over digitale dienstverlening ,2020,0.07,0.19,0.74
 Wevelgem ,34041,nee,Tevredenheid over digitale dienstverlening ,2017,0.05,0.26,0.69
 Wevelgem ,34041,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.26,0.66
 Wezembeek-Oppem ,23103,nee,Tevredenheid over digitale dienstverlening ,2017,0.13,0.23,0.64
 Wezembeek-Oppem ,23103,nee,Tevredenheid over digitale dienstverlening ,2020,0.12,0.27,0.61
 Wichelen ,42026,nee,Tevredenheid over digitale dienstverlening ,2017,0.11,0.23,0.66
 Wichelen ,42026,nee,Tevredenheid over digitale dienstverlening ,2020,0.12,0.22,0.67
 Wielsbeke ,37017,nee,Tevredenheid over digitale dienstverlening ,2017,0.18,0.26,0.56
 Wielsbeke ,37017,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.22,0.69
 Wijnegem ,11050,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.29,0.62
 Wijnegem ,11050,nee,Tevredenheid over digitale dienstverlening ,2020,0.11,0.23,0.66
 Willebroek ,12040,nee,Tevredenheid over digitale dienstverlening ,2017,0.11,0.27,0.62
 Willebroek ,12040,nee,Tevredenheid over digitale dienstverlening ,2020,0.17,0.25,0.58
 Wingene ,37018,nee,Tevredenheid over digitale dienstverlening ,2017,0.05,0.2,0.75
 Wingene ,37018,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.23,0.67
 Wommelgem ,11052,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.25,0.68
 Wommelgem ,11052,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.23,0.68
 Wortegem-Petegem ,45061,nee,Tevredenheid over digitale dienstverlening ,2017,0.08,0.21,0.71
 Wortegem-Petegem ,45061,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.18,0.72
 Wuustwezel ,11053,nee,Tevredenheid over digitale dienstverlening ,2017,0.06,0.16,0.78
 Wuustwezel ,11053,nee,Tevredenheid over digitale dienstverlening ,2020,0.05,0.15,0.8
 Zandhoven ,11054,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.21,0.72
 Zandhoven ,11054,nee,Tevredenheid over digitale dienstverlening ,2020,0.08,0.17,0.76
 Zaventem ,23094,nee,Tevredenheid over digitale dienstverlening ,2017,0.12,0.29,0.6
 Zaventem ,23094,nee,Tevredenheid over digitale dienstverlening ,2020,0.13,0.22,0.65
 Zedelgem ,31040,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.21,0.72
 Zedelgem ,31040,nee,Tevredenheid over digitale dienstverlening ,2020,0.1,0.2,0.71
 Zele ,42028,nee,Tevredenheid over digitale dienstverlening ,2017,0.07,0.28,0.66
 Zele ,42028,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.15,0.75
 Zelzate ,43018,nee,Tevredenheid over digitale dienstverlening ,2017,0.18,0.35,0.47
 Zelzate ,43018,nee,Tevredenheid over digitale dienstverlening ,2020,0.18,0.25,0.57
 Zemst ,23096,nee,Tevredenheid over digitale dienstverlening ,2017,0.06,0.22,0.72
 Zemst ,23096,nee,Tevredenheid over digitale dienstverlening ,2020,0.09,0.2,0.71
 Zingem ,45057,nee,Tevredenheid over digitale dienstverlening ,2017,0.1,0.22,0.68
