,2017-02-15,2017-05-15,2017-08-15,2017-11-15,2018-02-15,2018-05-15,2018-08-15,2018-11-15,2019-02-15,2019-05-15,2019-08-15,2019-11-15,2020-02-15,2020-05-15,2020-08-15,2020-11-15,2021-02-15,2021-05-15,2021-08-15,2021-11-15,2022-02-15,2022-05-15,2022-08-15
België,0.7372323264724502,0.7401605247179937,0.7392903505394215,0.7521273409440306,0.7488790724336435,0.7449675189067106,0.7569119762762913,0.7598718275000517,0.7529132745153424,0.7639140228644667,0.7590651108791782,0.7580066837597462,0.7555880125751301,0.7431350500763476,0.7520286588498184,0.7474076025094941,0.7356952420909387,0.752569019688994,0.7643164601601276,0.7646168054990248,0.764625207746214,0.7605530387080868,0.7681304630718754
Brussels Hoofdstedelijk Gewest,0.6238709258326973,0.630467003576351,0.6167152135438461,0.6523006129992179,0.634892182092466,0.6287479020454755,0.6323741994879953,0.6527372552542052,0.6304477803335711,0.6397898068482388,0.6439784696095812,0.6460986646943271,0.6409002764368528,0.6272574551846571,0.6195641961133415,0.6299062699293108,0.6178626341401556,0.6331398729594367,0.6472070458561773,0.659020730852535,0.6686688757830096,0.6727879042051103,0.6821714146442064
Vlaams Gewest,0.7978338464390554,0.7972678024384753,0.7944478591222748,0.8084663501656797,0.807280505158428,0.8110801915684626,0.8225726551332864,0.8131974590525693,0.8071927160188724,0.8243798576321199,0.8200237238977129,0.8208812372017682,0.8171459978371503,0.8008048676374308,0.8082236066839865,0.8019197561029178,0.7943393952586582,0.8090951372696658,0.8247055220901822,0.8151597678099685,0.8192883339037822,0.8204974077177967,0.8257030026693581
Waals Gewest,0.6712539272259981,0.6791317499248073,0.6865861275205186,0.6888554154210988,0.6873168646307386,0.6704514342938166,0.6864503086858662,0.7051404612467659,0.7023656449606278,0.703070003850786,0.6938679427931165,0.6883969612888047,0.6895293533568709,0.6845536273300873,0.702524781955128,0.6953527753267099,0.676295534592744,0.6976378777239859,0.7015491586842586,0.7151346327839188,0.7039994385370443,0.6873152645816595,0.6983951494138425
