,2017-02-15,2017-05-15,2017-08-15,2017-11-15,2018-02-15,2018-05-15,2018-08-15,2018-11-15,2019-02-15,2019-05-15,2019-08-15,2019-11-15,2020-02-15,2020-05-15,2020-08-15,2020-11-15,2021-02-15,2021-05-15,2021-08-15,2021-11-15,2022-02-15,2022-05-15,2022-08-15
België,0.4623248242734063,0.47728568947992256,0.49205937699439023,0.4982293953768644,0.49567767598810053,0.4974543618920276,0.5039071299557422,0.5155597328052096,0.5081334301479322,0.5229797103225974,0.5285212971364207,0.5238671373237925,0.5278773704372052,0.5348753143267263,0.533648135201877,0.5359998380004024,0.5348642140931774,0.5442700812958312,0.5446174688965542,0.5543172960144547,0.5675092077800218,0.5587841205522723,0.5635788022642373
Brussels Hoofdstedelijk Gewest,0.456029534521484,0.5038993538213667,0.48266531950783037,0.4977633114918925,0.5096895115807686,0.48476580647886136,0.4721087174475327,0.5134010781129675,0.4955064610254273,0.49879789756429177,0.48715129065864105,0.5036190007787205,0.5509487976443644,0.5302332769390942,0.501627263356951,0.5325166534944112,0.5304029185507552,0.5321919401811573,0.5173255441741357,0.5548497240640012,0.5520587296520907,0.5243933265925177,0.5346147504298872
Vlaams Gewest,0.47335126789179766,0.4915014213110518,0.5082559386727835,0.5077775677134703,0.5127817058006662,0.5247316755995249,0.5294988350621019,0.5328587645180591,0.5268230873129438,0.5507987468463224,0.5667112526679866,0.5513439166448956,0.5502295821035598,0.559793803173771,0.5559519365654952,0.5632767613823749,0.5683490108658711,0.5641623027863516,0.564276072077166,0.5822426105910021,0.6001801393653053,0.5809061975505503,0.5868867644362773
Waals Gewest,0.4434864960561061,0.44432071743684953,0.4642904195052295,0.48057097541633625,0.460262313823875,0.44960290897419386,0.4638523095089987,0.48360182124945106,0.47614834692551206,0.47665625359146613,0.46679595454071526,0.476982830638022,0.4797125091319652,0.4888120894867186,0.49946609551623505,0.4850596274956452,0.4724183292233338,0.5095386921306304,0.5141841275060886,0.5009454781124894,0.5092356799174574,0.5254910887312593,0.526585323868387
