Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ontevreden (%),Neutraal (%),Tevreden (%)
 Kuurne ,34023,nee,Tevredenheid over kinderopvang,2017,0.06,0.15,0.79
 Kuurne ,34023,nee,Tevredenheid over kinderopvang,2020,0.04,0.14,0.83
 Laakdal ,13053,nee,Tevredenheid over kinderopvang,2017,0.08,0.17,0.75
 Laakdal ,13053,nee,Tevredenheid over kinderopvang,2020,0.05,0.19,0.76
 Laarne ,42010,nee,Tevredenheid over kinderopvang,2017,0.03,0.17,0.79
 Laarne ,42010,nee,Tevredenheid over kinderopvang,2020,0.05,0.17,0.78
 Lanaken ,73042,nee,Tevredenheid over kinderopvang,2017,0.06,0.15,0.79
 Lanaken ,73042,nee,Tevredenheid over kinderopvang,2020,0.06,0.21,0.73
 Landen ,24059,nee,Tevredenheid over kinderopvang,2017,0.09,0.23,0.68
 Landen ,24059,nee,Tevredenheid over kinderopvang,2020,0.08,0.18,0.74
 Langemark-Poelkapelle ,33040,nee,Tevredenheid over kinderopvang,2017,0.04,0.13,0.82
 Langemark-Poelkapelle ,33040,nee,Tevredenheid over kinderopvang,2020,0.03,0.11,0.85
 Lebbeke ,42011,nee,Tevredenheid over kinderopvang,2017,0.08,0.21,0.71
 Lebbeke ,42011,nee,Tevredenheid over kinderopvang,2020,0.05,0.27,0.68
 Lede ,41034,nee,Tevredenheid over kinderopvang,2017,0.06,0.18,0.76
 Lede ,41034,nee,Tevredenheid over kinderopvang,2020,0.06,0.21,0.74
 Ledegem ,36010,nee,Tevredenheid over kinderopvang,2017,0.04,0.2,0.76
 Ledegem ,36010,nee,Tevredenheid over kinderopvang,2020,0.11,0.18,0.71
 Lendelede ,34025,nee,Tevredenheid over kinderopvang,2017,0.06,0.11,0.84
 Lendelede ,34025,nee,Tevredenheid over kinderopvang,2020,0.03,0.14,0.83
 Lennik ,23104,nee,Tevredenheid over kinderopvang,2017,0.1,0.25,0.65
 Lennik ,23104,nee,Tevredenheid over kinderopvang,2020,0.09,0.2,0.71
 Leopoldsburg ,71034,nee,Tevredenheid over kinderopvang,2017,0.07,0.25,0.68
 Leopoldsburg ,71034,nee,Tevredenheid over kinderopvang,2020,0.06,0.22,0.72
 Leuven ,24062,ja,Tevredenheid over kinderopvang,2011,0.27,0.24,0.5
 Leuven ,24062,ja,Tevredenheid over kinderopvang,2014,0.23,0.27,0.5
 Leuven ,24062,ja,Tevredenheid over kinderopvang,2017,0.21,0.28,0.51
 Leuven ,24062,ja,Tevredenheid over kinderopvang,2020,0.17,0.24,0.59
 Lichtervelde ,36011,nee,Tevredenheid over kinderopvang,2017,0.07,0.13,0.8
 Lichtervelde ,36011,nee,Tevredenheid over kinderopvang,2020,0.06,0.18,0.76
 Liedekerke ,23044,nee,Tevredenheid over kinderopvang,2017,0.09,0.28,0.62
 Liedekerke ,23044,nee,Tevredenheid over kinderopvang,2020,0.11,0.3,0.59
 Lier ,12021,nee,Tevredenheid over kinderopvang,2017,0.06,0.23,0.71
 Lier ,12021,nee,Tevredenheid over kinderopvang,2020,0.09,0.23,0.68
 Lierde ,45063,nee,Tevredenheid over kinderopvang,2017,0.13,0.33,0.54
 Lierde ,45063,nee,Tevredenheid over kinderopvang,2020,0.15,0.33,0.52
 Lievegem ,44085,nee,Tevredenheid over kinderopvang,2020,0.07,0.17,0.76
 Lille ,13019,nee,Tevredenheid over kinderopvang,2017,0.06,0.16,0.78
 Lille ,13019,nee,Tevredenheid over kinderopvang,2020,0.12,0.19,0.69
 Linkebeek ,23100,nee,Tevredenheid over kinderopvang,2017,0.16,0.26,0.58
 Linkebeek ,23100,nee,Tevredenheid over kinderopvang,2020,0.17,0.37,0.46
 Lint ,11025,nee,Tevredenheid over kinderopvang,2017,0.03,0.17,0.8
 Lint ,11025,nee,Tevredenheid over kinderopvang,2020,0.05,0.24,0.71
 Linter ,24133,nee,Tevredenheid over kinderopvang,2017,0.11,0.27,0.62
 Linter ,24133,nee,Tevredenheid over kinderopvang,2020,0.12,0.28,0.6
 Lochristi ,44034,nee,Tevredenheid over kinderopvang,2017,0.02,0.14,0.83
 Lochristi ,44034,nee,Tevredenheid over kinderopvang,2020,0.05,0.19,0.77
 Lokeren ,46014,nee,Tevredenheid over kinderopvang,2017,0.1,0.26,0.64
 Lokeren ,46014,nee,Tevredenheid over kinderopvang,2020,0.05,0.22,0.73
 Lommel ,72020,nee,Tevredenheid over kinderopvang,2017,0.05,0.16,0.79
 Lommel ,72020,nee,Tevredenheid over kinderopvang,2020,0.05,0.2,0.75
 Londerzeel ,23045,nee,Tevredenheid over kinderopvang,2017,0.09,0.22,0.7
 Londerzeel ,23045,nee,Tevredenheid over kinderopvang,2020,0.07,0.23,0.69
 Lo-Reninge ,32030,nee,Tevredenheid over kinderopvang,2017,0.04,0.16,0.8
 Lo-Reninge ,32030,nee,Tevredenheid over kinderopvang,2020,0.08,0.21,0.71
 Lovendegem ,44036,nee,Tevredenheid over kinderopvang,2017,0.04,0.24,0.72
 Lubbeek ,24066,nee,Tevredenheid over kinderopvang,2017,0.06,0.27,0.67
 Lubbeek ,24066,nee,Tevredenheid over kinderopvang,2020,0.16,0.32,0.53
 Lummen ,71037,nee,Tevredenheid over kinderopvang,2017,0.04,0.13,0.83
 Lummen ,71037,nee,Tevredenheid over kinderopvang,2020,0.06,0.16,0.78
 Maarkedal ,45064,nee,Tevredenheid over kinderopvang,2017,0.13,0.3,0.58
 Maarkedal ,45064,nee,Tevredenheid over kinderopvang,2020,0.13,0.32,0.55
 Maaseik ,72021,nee,Tevredenheid over kinderopvang,2017,0.07,0.21,0.72
 Maaseik ,72021,nee,Tevredenheid over kinderopvang,2020,0.04,0.35,0.6
 Maasmechelen ,73107,nee,Tevredenheid over kinderopvang,2017,0.11,0.25,0.64
 Maasmechelen ,73107,nee,Tevredenheid over kinderopvang,2020,0.1,0.25,0.65
 Machelen ,23047,nee,Tevredenheid over kinderopvang,2017,0.16,0.33,0.51
 Machelen ,23047,nee,Tevredenheid over kinderopvang,2020,0.16,0.2,0.64
 Maldegem ,43010,nee,Tevredenheid over kinderopvang,2017,0.06,0.22,0.72
 Maldegem ,43010,nee,Tevredenheid over kinderopvang,2020,0.09,0.26,0.65
 Malle ,11057,nee,Tevredenheid over kinderopvang,2017,0.02,0.16,0.82
 Malle ,11057,nee,Tevredenheid over kinderopvang,2020,0.02,0.14,0.84
 Mechelen ,12025,ja,Tevredenheid over kinderopvang,2011,0.14,0.23,0.63
 Mechelen ,12025,ja,Tevredenheid over kinderopvang,2014,0.11,0.32,0.58
 Mechelen ,12025,ja,Tevredenheid over kinderopvang,2017,0.1,0.27,0.63
 Mechelen ,12025,ja,Tevredenheid over kinderopvang,2020,0.09,0.25,0.66
 Meerhout ,13021,nee,Tevredenheid over kinderopvang,2017,0.06,0.25,0.69
 Meerhout ,13021,nee,Tevredenheid over kinderopvang,2020,0.07,0.24,0.69
 Meeuwen-Gruitrode ,72040,nee,Tevredenheid over kinderopvang,2017,0.03,0.13,0.84
 Meise ,23050,nee,Tevredenheid over kinderopvang,2017,0.13,0.32,0.56
 Meise ,23050,nee,Tevredenheid over kinderopvang,2020,0.18,0.3,0.52
 Melle ,44040,nee,Tevredenheid over kinderopvang,2017,0.07,0.28,0.65
 Melle ,44040,nee,Tevredenheid over kinderopvang,2020,0.11,0.31,0.58
 Menen ,34027,nee,Tevredenheid over kinderopvang,2017,0.1,0.22,0.68
 Menen ,34027,nee,Tevredenheid over kinderopvang,2020,0.1,0.23,0.67
 Merchtem ,23052,nee,Tevredenheid over kinderopvang,2017,0.1,0.25,0.65
 Merchtem ,23052,nee,Tevredenheid over kinderopvang,2020,0.12,0.24,0.64
 Merelbeke ,44043,nee,Tevredenheid over kinderopvang,2017,0.16,0.19,0.65
 Merelbeke ,44043,nee,Tevredenheid over kinderopvang,2020,0.11,0.2,0.69
 Merksplas ,13023,nee,Tevredenheid over kinderopvang,2017,0.01,0.07,0.92
 Merksplas ,13023,nee,Tevredenheid over kinderopvang,2020,0.03,0.09,0.88
 Mesen ,33016,nee,Tevredenheid over kinderopvang,2017,0.29,0.3,0.41
 Mesen ,33016,nee,Tevredenheid over kinderopvang,2020,0.2,0.27,0.52
 Meulebeke ,37007,nee,Tevredenheid over kinderopvang,2017,0.02,0.16,0.82
 Meulebeke ,37007,nee,Tevredenheid over kinderopvang,2020,0.02,0.12,0.86
 Middelkerke ,35011,nee,Tevredenheid over kinderopvang,2017,0.08,0.22,0.7
 Middelkerke ,35011,nee,Tevredenheid over kinderopvang,2020,0.16,0.25,0.59
 Moerbeke ,44045,nee,Tevredenheid over kinderopvang,2017,0.09,0.24,0.66
 Moerbeke ,44045,nee,Tevredenheid over kinderopvang,2020,0.12,0.25,0.63
 Mol ,13025,nee,Tevredenheid over kinderopvang,2017,0.1,0.2,0.71
 Mol ,13025,nee,Tevredenheid over kinderopvang,2020,0.07,0.19,0.74
 Moorslede ,36012,nee,Tevredenheid over kinderopvang,2017,0.05,0.25,0.69
 Moorslede ,36012,nee,Tevredenheid over kinderopvang,2020,0.25,0.23,0.52
 Mortsel ,11029,nee,Tevredenheid over kinderopvang,2017,0.14,0.24,0.61
 Mortsel ,11029,nee,Tevredenheid over kinderopvang,2020,0.06,0.18,0.76
 Nazareth ,44048,nee,Tevredenheid over kinderopvang,2017,0.03,0.12,0.85
 Nazareth ,44048,nee,Tevredenheid over kinderopvang,2020,0.07,0.14,0.79
 Neerpelt ,72025,nee,Tevredenheid over kinderopvang,2017,0.02,0.11,0.87
 Nevele ,44049,nee,Tevredenheid over kinderopvang,2017,0.06,0.14,0.81
 Niel ,11030,nee,Tevredenheid over kinderopvang,2017,0.08,0.26,0.66
 Niel ,11030,nee,Tevredenheid over kinderopvang,2020,0.09,0.31,0.61
 Nieuwerkerken ,71045,nee,Tevredenheid over kinderopvang,2017,0.04,0.16,0.8
 Nieuwerkerken ,71045,nee,Tevredenheid over kinderopvang,2020,0.04,0.19,0.77
 Nieuwpoort ,38016,nee,Tevredenheid over kinderopvang,2017,0.06,0.18,0.75
 Nieuwpoort ,38016,nee,Tevredenheid over kinderopvang,2020,0.09,0.23,0.68
 Nijlen ,12026,nee,Tevredenheid over kinderopvang,2017,0.06,0.15,0.79
 Nijlen ,12026,nee,Tevredenheid over kinderopvang,2020,0.06,0.19,0.75
 Ninove ,41048,nee,Tevredenheid over kinderopvang,2017,0.14,0.23,0.63
 Ninove ,41048,nee,Tevredenheid over kinderopvang,2020,0.08,0.31,0.61
 Olen ,13029,nee,Tevredenheid over kinderopvang,2017,0.03,0.19,0.78
 Olen ,13029,nee,Tevredenheid over kinderopvang,2020,0.03,0.18,0.79
 Oostende ,35013,ja,Tevredenheid over kinderopvang,2011,0.15,0.25,0.59
 Oostende ,35013,ja,Tevredenheid over kinderopvang,2014,0.16,0.29,0.55
 Oostende ,35013,ja,Tevredenheid over kinderopvang,2017,0.17,0.3,0.54
 Oostende ,35013,ja,Tevredenheid over kinderopvang,2020,0.12,0.24,0.65
 Oosterzele ,44052,nee,Tevredenheid over kinderopvang,2017,0.15,0.24,0.61
 Oosterzele ,44052,nee,Tevredenheid over kinderopvang,2020,0.12,0.24,0.64
 Oostkamp ,31022,nee,Tevredenheid over kinderopvang,2017,0.03,0.18,0.79
 Oostkamp ,31022,nee,Tevredenheid over kinderopvang,2020,0.08,0.16,0.76
 Oostrozebeke ,37010,nee,Tevredenheid over kinderopvang,2017,0.03,0.08,0.89
 Oostrozebeke ,37010,nee,Tevredenheid over kinderopvang,2020,0.05,0.15,0.8
 Opglabbeek ,71047,nee,Tevredenheid over kinderopvang,2017,0.05,0.16,0.79
 Opwijk ,23060,nee,Tevredenheid over kinderopvang,2017,0.07,0.2,0.74
 Opwijk ,23060,nee,Tevredenheid over kinderopvang,2020,0.05,0.2,0.74
 Oudenaarde ,45035,nee,Tevredenheid over kinderopvang,2017,0.11,0.21,0.69
 Oudenaarde ,45035,nee,Tevredenheid over kinderopvang,2020,0.11,0.17,0.71
 Oudenburg ,35014,nee,Tevredenheid over kinderopvang,2017,0.13,0.23,0.64
 Oudenburg ,35014,nee,Tevredenheid over kinderopvang,2020,0.07,0.25,0.68
 Oud-Heverlee ,24086,nee,Tevredenheid over kinderopvang,2017,0.17,0.29,0.54
 Oud-Heverlee ,24086,nee,Tevredenheid over kinderopvang,2020,0.19,0.3,0.51
 Oudsbergen ,72042,nee,Tevredenheid over kinderopvang,2020,0.08,0.16,0.76
 Oud-Turnhout ,13031,nee,Tevredenheid over kinderopvang,2017,0.03,0.19,0.78
 Oud-Turnhout ,13031,nee,Tevredenheid over kinderopvang,2020,0.08,0.21,0.71
 Overijse ,23062,nee,Tevredenheid over kinderopvang,2017,0.07,0.25,0.68
 Overijse ,23062,nee,Tevredenheid over kinderopvang,2020,0.08,0.3,0.62
 Overpelt ,72029,nee,Tevredenheid over kinderopvang,2017,0.07,0.18,0.75
 Peer ,72030,nee,Tevredenheid over kinderopvang,2017,0.07,0.19,0.74
 Peer ,72030,nee,Tevredenheid over kinderopvang,2020,0.06,0.22,0.72
 Pelt ,72043,nee,Tevredenheid over kinderopvang,2020,0.04,0.16,0.8
 Pepingen ,23064,nee,Tevredenheid over kinderopvang,2017,0.07,0.26,0.66
 Pepingen ,23064,nee,Tevredenheid over kinderopvang,2020,0.16,0.22,0.62
 Pittem ,37011,nee,Tevredenheid over kinderopvang,2017,0.08,0.15,0.77
 Pittem ,37011,nee,Tevredenheid over kinderopvang,2020,0.07,0.21,0.73
 Poperinge ,33021,nee,Tevredenheid over kinderopvang,2017,0.1,0.19,0.71
 Poperinge ,33021,nee,Tevredenheid over kinderopvang,2020,0.06,0.16,0.78
 Putte ,12029,nee,Tevredenheid over kinderopvang,2017,0.04,0.18,0.78
 Putte ,12029,nee,Tevredenheid over kinderopvang,2020,0.03,0.22,0.75
 Puurs ,12030,nee,Tevredenheid over kinderopvang,2017,0.06,0.16,0.78
 Puurs-Sint-Amands ,12041,nee,Tevredenheid over kinderopvang,2020,0.08,0.26,0.66
 Ranst ,11035,nee,Tevredenheid over kinderopvang,2017,0.19,0.25,0.56
 Ranst ,11035,nee,Tevredenheid over kinderopvang,2020,0.13,0.32,0.55
 Ravels ,13035,nee,Tevredenheid over kinderopvang,2017,0.04,0.23,0.73
 Ravels ,13035,nee,Tevredenheid over kinderopvang,2020,0.11,0.22,0.67
 Retie ,13036,nee,Tevredenheid over kinderopvang,2017,0.05,0.17,0.79
 Retie ,13036,nee,Tevredenheid over kinderopvang,2020,0.08,0.18,0.74
 Riemst ,73066,nee,Tevredenheid over kinderopvang,2017,0.07,0.21,0.72
 Riemst ,73066,nee,Tevredenheid over kinderopvang,2020,0.06,0.18,0.76
 Rijkevorsel ,13037,nee,Tevredenheid over kinderopvang,2017,0.03,0.16,0.8
 Rijkevorsel ,13037,nee,Tevredenheid over kinderopvang,2020,0.04,0.15,0.82
 Roeselare ,36015,ja,Tevredenheid over kinderopvang,2011,0.08,0.21,0.71
 Roeselare ,36015,ja,Tevredenheid over kinderopvang,2014,0.09,0.22,0.69
 Roeselare ,36015,ja,Tevredenheid over kinderopvang,2017,0.07,0.2,0.73
 Roeselare ,36015,ja,Tevredenheid over kinderopvang,2020,0.05,0.21,0.74
 Ronse ,45041,nee,Tevredenheid over kinderopvang,2017,0.14,0.23,0.63
 Ronse ,45041,nee,Tevredenheid over kinderopvang,2020,0.07,0.27,0.66
 Roosdaal ,23097,nee,Tevredenheid over kinderopvang,2017,0.1,0.24,0.66
 Roosdaal ,23097,nee,Tevredenheid over kinderopvang,2020,0.09,0.35,0.56
 Rotselaar ,24094,nee,Tevredenheid over kinderopvang,2017,0.09,0.17,0.74
 Rotselaar ,24094,nee,Tevredenheid over kinderopvang,2020,0.1,0.21,0.69
 Ruiselede ,37012,nee,Tevredenheid over kinderopvang,2017,0.07,0.13,0.8
 Ruiselede ,37012,nee,Tevredenheid over kinderopvang,2020,0.04,0.17,0.79
 Rumst ,11037,nee,Tevredenheid over kinderopvang,2017,0.12,0.23,0.65
 Rumst ,11037,nee,Tevredenheid over kinderopvang,2020,0.08,0.27,0.66
 Schelle ,11038,nee,Tevredenheid over kinderopvang,2017,0.05,0.15,0.8
 Schelle ,11038,nee,Tevredenheid over kinderopvang,2020,0.08,0.21,0.7
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over kinderopvang,2017,0.1,0.25,0.64
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over kinderopvang,2020,0.08,0.28,0.65
 Schilde ,11039,nee,Tevredenheid over kinderopvang,2017,0.06,0.25,0.69
 Schilde ,11039,nee,Tevredenheid over kinderopvang,2020,0.15,0.2,0.65
 Schoten ,11040,nee,Tevredenheid over kinderopvang,2017,0.08,0.21,0.71
 Schoten ,11040,nee,Tevredenheid over kinderopvang,2020,0.09,0.26,0.65
 Sint-Amands ,12034,nee,Tevredenheid over kinderopvang,2017,0.06,0.21,0.73
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over kinderopvang,2017,0.16,0.24,0.6
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over kinderopvang,2020,0.21,0.38,0.41
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over kinderopvang,2017,0.08,0.2,0.72
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over kinderopvang,2020,0.09,0.29,0.62
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over kinderopvang,2017,0.05,0.17,0.78
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over kinderopvang,2020,0.04,0.21,0.75
 Sint-Laureins ,43014,nee,Tevredenheid over kinderopvang,2017,0.15,0.34,0.51
 Sint-Laureins ,43014,nee,Tevredenheid over kinderopvang,2020,0.22,0.34,0.44
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over kinderopvang,2017,0.08,0.23,0.7
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over kinderopvang,2020,0.08,0.23,0.69
 Sint-Martens-Latem ,44064,nee,Tevredenheid over kinderopvang,2017,0.06,0.22,0.72
 Sint-Martens-Latem ,44064,nee,Tevredenheid over kinderopvang,2020,0.09,0.19,0.72
 Sint-Niklaas ,46021,ja,Tevredenheid over kinderopvang,2011,0.11,0.21,0.68
 Sint-Niklaas ,46021,ja,Tevredenheid over kinderopvang,2014,0.09,0.25,0.66
 Sint-Niklaas ,46021,ja,Tevredenheid over kinderopvang,2017,0.13,0.22,0.65
 Sint-Niklaas ,46021,ja,Tevredenheid over kinderopvang,2020,0.08,0.24,0.68
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over kinderopvang,2017,0.22,0.34,0.44
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over kinderopvang,2020,0.16,0.37,0.47
 Sint-Truiden ,71053,nee,Tevredenheid over kinderopvang,2017,0.07,0.15,0.78
 Sint-Truiden ,71053,nee,Tevredenheid over kinderopvang,2020,0.08,0.26,0.66
 Spiere-Helkijn ,34043,nee,Tevredenheid over kinderopvang,2017,0.07,0.13,0.8
 Spiere-Helkijn ,34043,nee,Tevredenheid over kinderopvang,2020,0.09,0.22,0.69
 Stabroek ,11044,nee,Tevredenheid over kinderopvang,2017,0.11,0.27,0.62
 Stabroek ,11044,nee,Tevredenheid over kinderopvang,2020,0.06,0.32,0.62
 Staden ,36019,nee,Tevredenheid over kinderopvang,2017,0.07,0.16,0.76
 Staden ,36019,nee,Tevredenheid over kinderopvang,2020,0.09,0.24,0.67
 Steenokkerzeel ,23081,nee,Tevredenheid over kinderopvang,2017,0.19,0.24,0.57
 Steenokkerzeel ,23081,nee,Tevredenheid over kinderopvang,2020,0.12,0.33,0.55
 Stekene ,46024,nee,Tevredenheid over kinderopvang,2017,0.06,0.14,0.79
 Stekene ,46024,nee,Tevredenheid over kinderopvang,2020,0.03,0.13,0.84
 Temse ,46025,nee,Tevredenheid over kinderopvang,2017,0.12,0.26,0.62
 Temse ,46025,nee,Tevredenheid over kinderopvang,2020,0.18,0.21,0.61
 Ternat ,23086,nee,Tevredenheid over kinderopvang,2017,0.08,0.19,0.73
 Ternat ,23086,nee,Tevredenheid over kinderopvang,2020,0.08,0.17,0.75
 Tervuren ,24104,nee,Tevredenheid over kinderopvang,2017,0.19,0.27,0.54
 Tervuren ,24104,nee,Tevredenheid over kinderopvang,2020,0.19,0.32,0.49
 Tessenderlo ,71057,nee,Tevredenheid over kinderopvang,2017,0.07,0.19,0.75
 Tessenderlo ,71057,nee,Tevredenheid over kinderopvang,2020,0.04,0.19,0.77
 Tielt ,37015,nee,Tevredenheid over kinderopvang,2017,0.07,0.22,0.7
 Tielt ,37015,nee,Tevredenheid over kinderopvang,2020,0.06,0.17,0.77
 Tielt-Winge ,24135,nee,Tevredenheid over kinderopvang,2017,0.07,0.19,0.74
 Tielt-Winge ,24135,nee,Tevredenheid over kinderopvang,2020,0.04,0.15,0.82
 Tienen ,24107,nee,Tevredenheid over kinderopvang,2017,0.13,0.28,0.59
 Tienen ,24107,nee,Tevredenheid over kinderopvang,2020,0.17,0.34,0.49
 Tongeren ,73083,nee,Tevredenheid over kinderopvang,2017,0.09,0.25,0.66
 Tongeren ,73083,nee,Tevredenheid over kinderopvang,2020,0.09,0.21,0.7
 Torhout ,31033,nee,Tevredenheid over kinderopvang,2017,0.08,0.17,0.75
 Torhout ,31033,nee,Tevredenheid over kinderopvang,2020,0.07,0.13,0.8
 Tremelo ,24109,nee,Tevredenheid over kinderopvang,2017,0.02,0.13,0.85
 Tremelo ,24109,nee,Tevredenheid over kinderopvang,2020,0.0,0.18,0.81
 Turnhout ,13040,ja,Tevredenheid over kinderopvang,2011,0.15,0.26,0.6
 Turnhout ,13040,ja,Tevredenheid over kinderopvang,2014,0.12,0.3,0.58
 Turnhout ,13040,ja,Tevredenheid over kinderopvang,2017,0.12,0.27,0.6
 Turnhout ,13040,ja,Tevredenheid over kinderopvang,2020,0.16,0.29,0.55
 Veurne ,38025,nee,Tevredenheid over kinderopvang,2017,0.08,0.22,0.7
 Veurne ,38025,nee,Tevredenheid over kinderopvang,2020,0.18,0.24,0.58
 Vilvoorde ,23088,nee,Tevredenheid over kinderopvang,2017,0.2,0.35,0.45
 Vilvoorde ,23088,nee,Tevredenheid over kinderopvang,2020,0.15,0.31,0.54
 Vleteren ,33041,nee,Tevredenheid over kinderopvang,2017,0.07,0.21,0.72
 Vleteren ,33041,nee,Tevredenheid over kinderopvang,2020,0.11,0.17,0.72
 Voeren ,73109,nee,Tevredenheid over kinderopvang,2017,0.06,0.21,0.73
 Voeren ,73109,nee,Tevredenheid over kinderopvang,2020,0.33,0.32,0.35
 Vorselaar ,13044,nee,Tevredenheid over kinderopvang,2017,0.02,0.08,0.9
 Vorselaar ,13044,nee,Tevredenheid over kinderopvang,2020,0.02,0.14,0.84
 Vosselaar ,13046,nee,Tevredenheid over kinderopvang,2017,0.04,0.15,0.81
 Vosselaar ,13046,nee,Tevredenheid over kinderopvang,2020,0.06,0.21,0.73
 Waarschoot ,44072,nee,Tevredenheid over kinderopvang,2017,0.04,0.11,0.84
 Waasmunster ,42023,nee,Tevredenheid over kinderopvang,2017,0.11,0.2,0.7
 Waasmunster ,42023,nee,Tevredenheid over kinderopvang,2020,0.04,0.31,0.65
 Wachtebeke ,44073,nee,Tevredenheid over kinderopvang,2017,0.1,0.22,0.69
 Wachtebeke ,44073,nee,Tevredenheid over kinderopvang,2020,0.1,0.18,0.72
 Waregem ,34040,nee,Tevredenheid over kinderopvang,2017,0.03,0.17,0.8
 Waregem ,34040,nee,Tevredenheid over kinderopvang,2020,0.06,0.15,0.79
 Wellen ,73098,nee,Tevredenheid over kinderopvang,2017,0.03,0.12,0.84
 Wellen ,73098,nee,Tevredenheid over kinderopvang,2020,0.03,0.18,0.79
 Wemmel ,23102,nee,Tevredenheid over kinderopvang,2017,0.13,0.3,0.57
 Wemmel ,23102,nee,Tevredenheid over kinderopvang,2020,0.08,0.32,0.6
 Wervik ,33029,nee,Tevredenheid over kinderopvang,2017,0.08,0.21,0.71
 Wervik ,33029,nee,Tevredenheid over kinderopvang,2020,0.11,0.21,0.68
 Westerlo ,13049,nee,Tevredenheid over kinderopvang,2017,0.01,0.16,0.83
 Westerlo ,13049,nee,Tevredenheid over kinderopvang,2020,0.06,0.15,0.79
 Wetteren ,42025,nee,Tevredenheid over kinderopvang,2017,0.03,0.23,0.75
 Wetteren ,42025,nee,Tevredenheid over kinderopvang,2020,0.05,0.17,0.78
 Wevelgem ,34041,nee,Tevredenheid over kinderopvang,2017,0.08,0.18,0.74
 Wevelgem ,34041,nee,Tevredenheid over kinderopvang,2020,0.08,0.21,0.71
 Wezembeek-Oppem ,23103,nee,Tevredenheid over kinderopvang,2017,0.28,0.35,0.37
 Wezembeek-Oppem ,23103,nee,Tevredenheid over kinderopvang,2020,0.32,0.31,0.36
 Wichelen ,42026,nee,Tevredenheid over kinderopvang,2017,0.04,0.19,0.78
 Wichelen ,42026,nee,Tevredenheid over kinderopvang,2020,0.04,0.29,0.68
 Wielsbeke ,37017,nee,Tevredenheid over kinderopvang,2017,0.06,0.12,0.82
 Wielsbeke ,37017,nee,Tevredenheid over kinderopvang,2020,0.05,0.16,0.79
 Wijnegem ,11050,nee,Tevredenheid over kinderopvang,2017,0.08,0.23,0.69
 Wijnegem ,11050,nee,Tevredenheid over kinderopvang,2020,0.09,0.16,0.75
 Willebroek ,12040,nee,Tevredenheid over kinderopvang,2017,0.1,0.24,0.66
 Willebroek ,12040,nee,Tevredenheid over kinderopvang,2020,0.11,0.3,0.6
 Wingene ,37018,nee,Tevredenheid over kinderopvang,2017,0.05,0.1,0.85
 Wingene ,37018,nee,Tevredenheid over kinderopvang,2020,0.07,0.16,0.76
 Wommelgem ,11052,nee,Tevredenheid over kinderopvang,2017,0.08,0.25,0.67
 Wommelgem ,11052,nee,Tevredenheid over kinderopvang,2020,0.12,0.29,0.6
 Wortegem-Petegem ,45061,nee,Tevredenheid over kinderopvang,2017,0.03,0.17,0.8
 Wortegem-Petegem ,45061,nee,Tevredenheid over kinderopvang,2020,0.12,0.26,0.62
 Wuustwezel ,11053,nee,Tevredenheid over kinderopvang,2017,0.06,0.16,0.79
 Wuustwezel ,11053,nee,Tevredenheid over kinderopvang,2020,0.05,0.18,0.78
 Zandhoven ,11054,nee,Tevredenheid over kinderopvang,2017,0.07,0.18,0.75
 Zandhoven ,11054,nee,Tevredenheid over kinderopvang,2020,0.1,0.16,0.74
 Zaventem ,23094,nee,Tevredenheid over kinderopvang,2017,0.11,0.29,0.6
 Zaventem ,23094,nee,Tevredenheid over kinderopvang,2020,0.08,0.24,0.68
 Zedelgem ,31040,nee,Tevredenheid over kinderopvang,2017,0.07,0.13,0.8
 Zedelgem ,31040,nee,Tevredenheid over kinderopvang,2020,0.11,0.23,0.66
 Zele ,42028,nee,Tevredenheid over kinderopvang,2017,0.09,0.2,0.71
 Zele ,42028,nee,Tevredenheid over kinderopvang,2020,0.06,0.22,0.72
 Zelzate ,43018,nee,Tevredenheid over kinderopvang,2017,0.13,0.24,0.63
 Zelzate ,43018,nee,Tevredenheid over kinderopvang,2020,0.11,0.26,0.63
 Zemst ,23096,nee,Tevredenheid over kinderopvang,2017,0.11,0.28,0.61
 Zemst ,23096,nee,Tevredenheid over kinderopvang,2020,0.1,0.23,0.67
 Zingem ,45057,nee,Tevredenheid over kinderopvang,2017,0.05,0.2,0.75
 Zoersel ,11055,nee,Tevredenheid over kinderopvang,2017,0.04,0.19,0.77
 Zoersel ,11055,nee,Tevredenheid over kinderopvang,2020,0.08,0.21,0.71
 Zomergem ,44080,nee,Tevredenheid over kinderopvang,2017,0.03,0.1,0.87
 Zonhoven ,71066,nee,Tevredenheid over kinderopvang,2017,0.06,0.13,0.81
