Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Ontevreden (%),Neutraal (%),Tevreden (%)
 Kontich ,11024,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.23,0.72
 Kortemark ,32011,nee,Tevredenheid over ouderenvoorzieningen,2017,0.06,0.19,0.75
 Kortemark ,32011,nee,Tevredenheid over ouderenvoorzieningen,2020,0.02,0.11,0.87
 Kortenaken ,24054,nee,Tevredenheid over ouderenvoorzieningen,2017,0.16,0.28,0.56
 Kortenaken ,24054,nee,Tevredenheid over ouderenvoorzieningen,2020,0.15,0.22,0.63
 Kortenberg ,24055,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.18,0.75
 Kortenberg ,24055,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.16,0.79
 Kortessem ,73040,nee,Tevredenheid over ouderenvoorzieningen,2017,0.24,0.28,0.48
 Kortessem ,73040,nee,Tevredenheid over ouderenvoorzieningen,2020,0.18,0.26,0.56
 Kortrijk ,34022,ja,Tevredenheid over ouderenvoorzieningen,2011,0.06,0.13,0.81
 Kortrijk ,34022,ja,Tevredenheid over ouderenvoorzieningen,2014,0.07,0.17,0.76
 Kortrijk ,34022,ja,Tevredenheid over ouderenvoorzieningen,2017,0.05,0.15,0.8
 Kortrijk ,34022,ja,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.14,0.81
 Kraainem ,23099,nee,Tevredenheid over ouderenvoorzieningen,2017,0.23,0.33,0.43
 Kraainem ,23099,nee,Tevredenheid over ouderenvoorzieningen,2020,0.11,0.48,0.4
 Kruibeke ,46013,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.21,0.72
 Kruibeke ,46013,nee,Tevredenheid over ouderenvoorzieningen,2020,0.13,0.22,0.65
 Kruisem ,45068,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.25,0.69
 Kruishoutem ,45017,nee,Tevredenheid over ouderenvoorzieningen,2017,0.05,0.15,0.8
 Kuurne ,34023,nee,Tevredenheid over ouderenvoorzieningen,2017,0.03,0.06,0.91
 Kuurne ,34023,nee,Tevredenheid over ouderenvoorzieningen,2020,0.02,0.06,0.93
 Laakdal ,13053,nee,Tevredenheid over ouderenvoorzieningen,2017,0.14,0.22,0.63
 Laakdal ,13053,nee,Tevredenheid over ouderenvoorzieningen,2020,0.12,0.21,0.67
 Laarne ,42010,nee,Tevredenheid over ouderenvoorzieningen,2017,0.05,0.14,0.81
 Laarne ,42010,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.13,0.83
 Lanaken ,73042,nee,Tevredenheid over ouderenvoorzieningen,2017,0.09,0.13,0.78
 Lanaken ,73042,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.17,0.77
 Landen ,24059,nee,Tevredenheid over ouderenvoorzieningen,2017,0.06,0.2,0.74
 Landen ,24059,nee,Tevredenheid over ouderenvoorzieningen,2020,0.11,0.24,0.66
 Langemark-Poelkapelle ,33040,nee,Tevredenheid over ouderenvoorzieningen,2017,0.06,0.16,0.79
 Langemark-Poelkapelle ,33040,nee,Tevredenheid over ouderenvoorzieningen,2020,0.08,0.18,0.75
 Lebbeke ,42011,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.21,0.71
 Lebbeke ,42011,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.28,0.66
 Lede ,41034,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.19,0.74
 Lede ,41034,nee,Tevredenheid over ouderenvoorzieningen,2020,0.09,0.17,0.75
 Ledegem ,36010,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.19,0.73
 Ledegem ,36010,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.14,0.79
 Lendelede ,34025,nee,Tevredenheid over ouderenvoorzieningen,2017,0.02,0.08,0.9
 Lendelede ,34025,nee,Tevredenheid over ouderenvoorzieningen,2020,0.04,0.09,0.86
 Lennik ,23104,nee,Tevredenheid over ouderenvoorzieningen,2017,0.06,0.25,0.69
 Lennik ,23104,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.18,0.76
 Leopoldsburg ,71034,nee,Tevredenheid over ouderenvoorzieningen,2017,0.05,0.17,0.78
 Leopoldsburg ,71034,nee,Tevredenheid over ouderenvoorzieningen,2020,0.03,0.15,0.81
 Leuven ,24062,ja,Tevredenheid over ouderenvoorzieningen,2011,0.07,0.19,0.74
 Leuven ,24062,ja,Tevredenheid over ouderenvoorzieningen,2014,0.09,0.21,0.7
 Leuven ,24062,ja,Tevredenheid over ouderenvoorzieningen,2017,0.09,0.23,0.68
 Leuven ,24062,ja,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.21,0.72
 Lichtervelde ,36011,nee,Tevredenheid over ouderenvoorzieningen,2017,0.03,0.05,0.92
 Lichtervelde ,36011,nee,Tevredenheid over ouderenvoorzieningen,2020,0.02,0.09,0.89
 Liedekerke ,23044,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.18,0.75
 Liedekerke ,23044,nee,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.2,0.72
 Lier ,12021,nee,Tevredenheid over ouderenvoorzieningen,2017,0.09,0.25,0.67
 Lier ,12021,nee,Tevredenheid over ouderenvoorzieningen,2020,0.03,0.17,0.79
 Lierde ,45063,nee,Tevredenheid over ouderenvoorzieningen,2017,0.22,0.31,0.47
 Lierde ,45063,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.16,0.79
 Lievegem ,44085,nee,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.15,0.78
 Lille ,13019,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.19,0.74
 Lille ,13019,nee,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.26,0.67
 Linkebeek ,23100,nee,Tevredenheid over ouderenvoorzieningen,2017,0.18,0.36,0.46
 Linkebeek ,23100,nee,Tevredenheid over ouderenvoorzieningen,2020,0.14,0.34,0.52
 Lint ,11025,nee,Tevredenheid over ouderenvoorzieningen,2017,0.03,0.16,0.81
 Lint ,11025,nee,Tevredenheid over ouderenvoorzieningen,2020,0.04,0.2,0.76
 Linter ,24133,nee,Tevredenheid over ouderenvoorzieningen,2017,0.23,0.31,0.46
 Linter ,24133,nee,Tevredenheid over ouderenvoorzieningen,2020,0.17,0.31,0.52
 Lochristi ,44034,nee,Tevredenheid over ouderenvoorzieningen,2017,0.06,0.14,0.8
 Lochristi ,44034,nee,Tevredenheid over ouderenvoorzieningen,2020,0.03,0.16,0.81
 Lokeren ,46014,nee,Tevredenheid over ouderenvoorzieningen,2017,0.11,0.26,0.63
 Lokeren ,46014,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.23,0.71
 Lommel ,72020,nee,Tevredenheid over ouderenvoorzieningen,2017,0.02,0.13,0.85
 Lommel ,72020,nee,Tevredenheid over ouderenvoorzieningen,2020,0.02,0.09,0.89
 Londerzeel ,23045,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.19,0.73
 Londerzeel ,23045,nee,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.21,0.72
 Lo-Reninge ,32030,nee,Tevredenheid over ouderenvoorzieningen,2017,0.1,0.21,0.69
 Lo-Reninge ,32030,nee,Tevredenheid over ouderenvoorzieningen,2020,0.08,0.17,0.74
 Lovendegem ,44036,nee,Tevredenheid over ouderenvoorzieningen,2017,0.17,0.31,0.53
 Lubbeek ,24066,nee,Tevredenheid over ouderenvoorzieningen,2017,0.13,0.27,0.6
 Lubbeek ,24066,nee,Tevredenheid over ouderenvoorzieningen,2020,0.08,0.26,0.66
 Lummen ,71037,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.22,0.7
 Lummen ,71037,nee,Tevredenheid over ouderenvoorzieningen,2020,0.03,0.1,0.87
 Maarkedal ,45064,nee,Tevredenheid over ouderenvoorzieningen,2017,0.03,0.17,0.81
 Maarkedal ,45064,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.21,0.74
 Maaseik ,72021,nee,Tevredenheid over ouderenvoorzieningen,2017,0.09,0.2,0.71
 Maaseik ,72021,nee,Tevredenheid over ouderenvoorzieningen,2020,0.11,0.23,0.66
 Maasmechelen ,73107,nee,Tevredenheid over ouderenvoorzieningen,2017,0.09,0.16,0.75
 Maasmechelen ,73107,nee,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.19,0.73
 Machelen ,23047,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.27,0.66
 Machelen ,23047,nee,Tevredenheid over ouderenvoorzieningen,2020,0.14,0.3,0.56
 Maldegem ,43010,nee,Tevredenheid over ouderenvoorzieningen,2017,0.06,0.14,0.81
 Maldegem ,43010,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.15,0.79
 Malle ,11057,nee,Tevredenheid over ouderenvoorzieningen,2017,0.04,0.14,0.82
 Malle ,11057,nee,Tevredenheid over ouderenvoorzieningen,2020,0.01,0.11,0.88
 Mechelen ,12025,ja,Tevredenheid over ouderenvoorzieningen,2011,0.12,0.24,0.64
 Mechelen ,12025,ja,Tevredenheid over ouderenvoorzieningen,2014,0.1,0.31,0.59
 Mechelen ,12025,ja,Tevredenheid over ouderenvoorzieningen,2017,0.1,0.26,0.64
 Mechelen ,12025,ja,Tevredenheid over ouderenvoorzieningen,2020,0.14,0.26,0.6
 Meerhout ,13021,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.15,0.78
 Meerhout ,13021,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.17,0.77
 Meeuwen-Gruitrode ,72040,nee,Tevredenheid over ouderenvoorzieningen,2017,0.02,0.12,0.86
 Meise ,23050,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.2,0.72
 Meise ,23050,nee,Tevredenheid over ouderenvoorzieningen,2020,0.1,0.22,0.69
 Melle ,44040,nee,Tevredenheid over ouderenvoorzieningen,2017,0.04,0.25,0.72
 Melle ,44040,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.26,0.68
 Menen ,34027,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.18,0.75
 Menen ,34027,nee,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.15,0.78
 Merchtem ,23052,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.15,0.78
 Merchtem ,23052,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.15,0.8
 Merelbeke ,44043,nee,Tevredenheid over ouderenvoorzieningen,2017,0.11,0.22,0.67
 Merelbeke ,44043,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.12,0.82
 Merksplas ,13023,nee,Tevredenheid over ouderenvoorzieningen,2017,0.04,0.14,0.82
 Merksplas ,13023,nee,Tevredenheid over ouderenvoorzieningen,2020,0.04,0.12,0.84
 Mesen ,33016,nee,Tevredenheid over ouderenvoorzieningen,2017,0.44,0.29,0.27
 Mesen ,33016,nee,Tevredenheid over ouderenvoorzieningen,2020,0.15,0.25,0.6
 Meulebeke ,37007,nee,Tevredenheid over ouderenvoorzieningen,2017,0.03,0.12,0.85
 Meulebeke ,37007,nee,Tevredenheid over ouderenvoorzieningen,2020,0.03,0.06,0.9
 Middelkerke ,35011,nee,Tevredenheid over ouderenvoorzieningen,2017,0.09,0.14,0.77
 Middelkerke ,35011,nee,Tevredenheid over ouderenvoorzieningen,2020,0.1,0.17,0.73
 Moerbeke ,44045,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.19,0.74
 Moerbeke ,44045,nee,Tevredenheid over ouderenvoorzieningen,2020,0.14,0.28,0.58
 Mol ,13025,nee,Tevredenheid over ouderenvoorzieningen,2017,0.05,0.12,0.82
 Mol ,13025,nee,Tevredenheid over ouderenvoorzieningen,2020,0.03,0.13,0.84
 Moorslede ,36012,nee,Tevredenheid over ouderenvoorzieningen,2017,0.04,0.18,0.79
 Moorslede ,36012,nee,Tevredenheid over ouderenvoorzieningen,2020,0.03,0.12,0.85
 Mortsel ,11029,nee,Tevredenheid over ouderenvoorzieningen,2017,0.05,0.18,0.77
 Mortsel ,11029,nee,Tevredenheid over ouderenvoorzieningen,2020,0.03,0.14,0.82
 Nazareth ,44048,nee,Tevredenheid over ouderenvoorzieningen,2017,0.03,0.18,0.79
 Nazareth ,44048,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.15,0.79
 Neerpelt ,72025,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.14,0.79
 Nevele ,44049,nee,Tevredenheid over ouderenvoorzieningen,2017,0.13,0.24,0.63
 Niel ,11030,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.22,0.7
 Niel ,11030,nee,Tevredenheid over ouderenvoorzieningen,2020,0.11,0.32,0.57
 Nieuwerkerken ,71045,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.22,0.7
 Nieuwerkerken ,71045,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.18,0.77
 Nieuwpoort ,38016,nee,Tevredenheid over ouderenvoorzieningen,2017,0.02,0.11,0.86
 Nieuwpoort ,38016,nee,Tevredenheid over ouderenvoorzieningen,2020,0.03,0.12,0.86
 Nijlen ,12026,nee,Tevredenheid over ouderenvoorzieningen,2017,0.11,0.16,0.72
 Nijlen ,12026,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.26,0.68
 Ninove ,41048,nee,Tevredenheid over ouderenvoorzieningen,2017,0.14,0.24,0.63
 Ninove ,41048,nee,Tevredenheid over ouderenvoorzieningen,2020,0.14,0.27,0.59
 Olen ,13029,nee,Tevredenheid over ouderenvoorzieningen,2017,0.05,0.15,0.81
 Olen ,13029,nee,Tevredenheid over ouderenvoorzieningen,2020,0.02,0.14,0.84
 Oostende ,35013,ja,Tevredenheid over ouderenvoorzieningen,2011,0.04,0.15,0.81
 Oostende ,35013,ja,Tevredenheid over ouderenvoorzieningen,2014,0.06,0.17,0.77
 Oostende ,35013,ja,Tevredenheid over ouderenvoorzieningen,2017,0.05,0.18,0.77
 Oostende ,35013,ja,Tevredenheid over ouderenvoorzieningen,2020,0.04,0.14,0.81
 Oosterzele ,44052,nee,Tevredenheid over ouderenvoorzieningen,2017,0.11,0.29,0.6
 Oosterzele ,44052,nee,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.19,0.74
 Oostkamp ,31022,nee,Tevredenheid over ouderenvoorzieningen,2017,0.04,0.14,0.82
 Oostkamp ,31022,nee,Tevredenheid over ouderenvoorzieningen,2020,0.03,0.11,0.86
 Oostrozebeke ,37010,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.17,0.75
 Oostrozebeke ,37010,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.14,0.81
 Opglabbeek ,71047,nee,Tevredenheid over ouderenvoorzieningen,2017,0.14,0.26,0.6
 Opwijk ,23060,nee,Tevredenheid over ouderenvoorzieningen,2017,0.05,0.14,0.81
 Opwijk ,23060,nee,Tevredenheid over ouderenvoorzieningen,2020,0.04,0.15,0.81
 Oudenaarde ,45035,nee,Tevredenheid over ouderenvoorzieningen,2017,0.05,0.14,0.81
 Oudenaarde ,45035,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.15,0.79
 Oudenburg ,35014,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.25,0.67
 Oudenburg ,35014,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.19,0.76
 Oud-Heverlee ,24086,nee,Tevredenheid over ouderenvoorzieningen,2017,0.53,0.33,0.14
 Oud-Heverlee ,24086,nee,Tevredenheid over ouderenvoorzieningen,2020,0.22,0.31,0.48
 Oudsbergen ,72042,nee,Tevredenheid over ouderenvoorzieningen,2020,0.09,0.14,0.77
 Oud-Turnhout ,13031,nee,Tevredenheid over ouderenvoorzieningen,2017,0.02,0.12,0.86
 Oud-Turnhout ,13031,nee,Tevredenheid over ouderenvoorzieningen,2020,0.03,0.11,0.86
 Overijse ,23062,nee,Tevredenheid over ouderenvoorzieningen,2017,0.06,0.19,0.75
 Overijse ,23062,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.24,0.7
 Overpelt ,72029,nee,Tevredenheid over ouderenvoorzieningen,2017,0.01,0.08,0.91
 Peer ,72030,nee,Tevredenheid over ouderenvoorzieningen,2017,0.09,0.19,0.72
 Peer ,72030,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.21,0.74
 Pelt ,72043,nee,Tevredenheid over ouderenvoorzieningen,2020,0.02,0.09,0.89
 Pepingen ,23064,nee,Tevredenheid over ouderenvoorzieningen,2017,0.05,0.23,0.72
 Pepingen ,23064,nee,Tevredenheid over ouderenvoorzieningen,2020,0.12,0.2,0.68
 Pittem ,37011,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.17,0.76
 Pittem ,37011,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.2,0.74
 Poperinge ,33021,nee,Tevredenheid over ouderenvoorzieningen,2017,0.11,0.14,0.75
 Poperinge ,33021,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.11,0.84
 Putte ,12029,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.25,0.67
 Putte ,12029,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.22,0.72
 Puurs ,12030,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.13,0.79
 Puurs-Sint-Amands ,12041,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.15,0.8
 Ranst ,11035,nee,Tevredenheid over ouderenvoorzieningen,2017,0.11,0.2,0.7
 Ranst ,11035,nee,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.28,0.65
 Ravels ,13035,nee,Tevredenheid over ouderenvoorzieningen,2017,0.13,0.26,0.61
 Ravels ,13035,nee,Tevredenheid over ouderenvoorzieningen,2020,0.08,0.22,0.69
 Retie ,13036,nee,Tevredenheid over ouderenvoorzieningen,2017,0.02,0.13,0.85
 Retie ,13036,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.13,0.82
 Riemst ,73066,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.24,0.68
 Riemst ,73066,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.24,0.7
 Rijkevorsel ,13037,nee,Tevredenheid over ouderenvoorzieningen,2017,0.04,0.17,0.79
 Rijkevorsel ,13037,nee,Tevredenheid over ouderenvoorzieningen,2020,0.08,0.2,0.72
 Roeselare ,36015,ja,Tevredenheid over ouderenvoorzieningen,2011,0.06,0.14,0.8
 Roeselare ,36015,ja,Tevredenheid over ouderenvoorzieningen,2014,0.06,0.14,0.79
 Roeselare ,36015,ja,Tevredenheid over ouderenvoorzieningen,2017,0.06,0.14,0.8
 Roeselare ,36015,ja,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.15,0.8
 Ronse ,45041,nee,Tevredenheid over ouderenvoorzieningen,2017,0.12,0.21,0.67
 Ronse ,45041,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.22,0.74
 Roosdaal ,23097,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.25,0.67
 Roosdaal ,23097,nee,Tevredenheid over ouderenvoorzieningen,2020,0.08,0.22,0.71
 Rotselaar ,24094,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.22,0.71
 Rotselaar ,24094,nee,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.2,0.74
 Ruiselede ,37012,nee,Tevredenheid over ouderenvoorzieningen,2017,0.03,0.14,0.82
 Ruiselede ,37012,nee,Tevredenheid over ouderenvoorzieningen,2020,0.04,0.12,0.84
 Rumst ,11037,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.2,0.72
 Rumst ,11037,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.24,0.7
 Schelle ,11038,nee,Tevredenheid over ouderenvoorzieningen,2017,0.02,0.18,0.81
 Schelle ,11038,nee,Tevredenheid over ouderenvoorzieningen,2020,0.08,0.23,0.69
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.19,0.73
 Scherpenheuvel-Zichem ,24134,nee,Tevredenheid over ouderenvoorzieningen,2020,0.1,0.26,0.64
 Schilde ,11039,nee,Tevredenheid over ouderenvoorzieningen,2017,0.11,0.25,0.63
 Schilde ,11039,nee,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.21,0.72
 Schoten ,11040,nee,Tevredenheid over ouderenvoorzieningen,2017,0.04,0.18,0.78
 Schoten ,11040,nee,Tevredenheid over ouderenvoorzieningen,2020,0.02,0.22,0.76
 Sint-Amands ,12034,nee,Tevredenheid over ouderenvoorzieningen,2017,0.11,0.19,0.7
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over ouderenvoorzieningen,2017,0.03,0.24,0.73
 Sint-Genesius-Rode ,23101,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.22,0.72
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over ouderenvoorzieningen,2017,0.11,0.15,0.73
 Sint-Gillis-Waas ,46020,nee,Tevredenheid over ouderenvoorzieningen,2020,0.08,0.24,0.69
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over ouderenvoorzieningen,2017,0.04,0.16,0.8
 Sint-Katelijne-Waver ,12035,nee,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.22,0.71
 Sint-Laureins ,43014,nee,Tevredenheid over ouderenvoorzieningen,2017,0.12,0.3,0.58
 Sint-Laureins ,43014,nee,Tevredenheid over ouderenvoorzieningen,2020,0.12,0.26,0.63
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over ouderenvoorzieningen,2017,0.09,0.2,0.71
 Sint-Lievens-Houtem ,41063,nee,Tevredenheid over ouderenvoorzieningen,2020,0.02,0.19,0.79
 Sint-Martens-Latem ,44064,nee,Tevredenheid over ouderenvoorzieningen,2017,0.06,0.16,0.78
 Sint-Martens-Latem ,44064,nee,Tevredenheid over ouderenvoorzieningen,2020,0.04,0.17,0.79
 Sint-Niklaas ,46021,ja,Tevredenheid over ouderenvoorzieningen,2011,0.05,0.18,0.76
 Sint-Niklaas ,46021,ja,Tevredenheid over ouderenvoorzieningen,2014,0.05,0.2,0.75
 Sint-Niklaas ,46021,ja,Tevredenheid over ouderenvoorzieningen,2017,0.06,0.17,0.77
 Sint-Niklaas ,46021,ja,Tevredenheid over ouderenvoorzieningen,2020,0.08,0.22,0.7
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.22,0.7
 Sint-Pieters-Leeuw ,23077,nee,Tevredenheid over ouderenvoorzieningen,2020,0.1,0.24,0.66
 Sint-Truiden ,71053,nee,Tevredenheid over ouderenvoorzieningen,2017,0.06,0.23,0.7
 Sint-Truiden ,71053,nee,Tevredenheid over ouderenvoorzieningen,2020,0.08,0.18,0.74
 Spiere-Helkijn ,34043,nee,Tevredenheid over ouderenvoorzieningen,2017,0.46,0.32,0.23
 Spiere-Helkijn ,34043,nee,Tevredenheid over ouderenvoorzieningen,2020,0.23,0.33,0.45
 Stabroek ,11044,nee,Tevredenheid over ouderenvoorzieningen,2017,0.15,0.21,0.64
 Stabroek ,11044,nee,Tevredenheid over ouderenvoorzieningen,2020,0.09,0.25,0.67
 Staden ,36019,nee,Tevredenheid over ouderenvoorzieningen,2017,0.14,0.19,0.66
 Staden ,36019,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.2,0.74
 Steenokkerzeel ,23081,nee,Tevredenheid over ouderenvoorzieningen,2017,0.11,0.21,0.68
 Steenokkerzeel ,23081,nee,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.14,0.79
 Stekene ,46024,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.14,0.79
 Stekene ,46024,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.16,0.79
 Temse ,46025,nee,Tevredenheid over ouderenvoorzieningen,2017,0.13,0.3,0.57
 Temse ,46025,nee,Tevredenheid over ouderenvoorzieningen,2020,0.13,0.26,0.61
 Ternat ,23086,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.15,0.79
 Ternat ,23086,nee,Tevredenheid over ouderenvoorzieningen,2020,0.02,0.14,0.84
 Tervuren ,24104,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.2,0.73
 Tervuren ,24104,nee,Tevredenheid over ouderenvoorzieningen,2020,0.09,0.19,0.72
 Tessenderlo ,71057,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.17,0.75
 Tessenderlo ,71057,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.17,0.77
 Tielt ,37015,nee,Tevredenheid over ouderenvoorzieningen,2017,0.1,0.21,0.69
 Tielt ,37015,nee,Tevredenheid over ouderenvoorzieningen,2020,0.05,0.14,0.8
 Tielt-Winge ,24135,nee,Tevredenheid over ouderenvoorzieningen,2017,0.04,0.18,0.78
 Tielt-Winge ,24135,nee,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.19,0.75
 Tienen ,24107,nee,Tevredenheid over ouderenvoorzieningen,2017,0.08,0.22,0.7
 Tienen ,24107,nee,Tevredenheid over ouderenvoorzieningen,2020,0.08,0.25,0.67
 Tongeren ,73083,nee,Tevredenheid over ouderenvoorzieningen,2017,0.09,0.22,0.69
 Tongeren ,73083,nee,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.2,0.73
 Torhout ,31033,nee,Tevredenheid over ouderenvoorzieningen,2017,0.1,0.2,0.7
 Torhout ,31033,nee,Tevredenheid over ouderenvoorzieningen,2020,0.1,0.1,0.8
 Tremelo ,24109,nee,Tevredenheid over ouderenvoorzieningen,2017,0.14,0.19,0.67
 Tremelo ,24109,nee,Tevredenheid over ouderenvoorzieningen,2020,0.1,0.26,0.64
 Turnhout ,13040,ja,Tevredenheid over ouderenvoorzieningen,2011,0.06,0.17,0.77
 Turnhout ,13040,ja,Tevredenheid over ouderenvoorzieningen,2014,0.05,0.19,0.76
 Turnhout ,13040,ja,Tevredenheid over ouderenvoorzieningen,2017,0.06,0.2,0.74
 Turnhout ,13040,ja,Tevredenheid over ouderenvoorzieningen,2020,0.07,0.21,0.72
 Veurne ,38025,nee,Tevredenheid over ouderenvoorzieningen,2017,0.05,0.11,0.83
 Veurne ,38025,nee,Tevredenheid over ouderenvoorzieningen,2020,0.03,0.13,0.84
 Vilvoorde ,23088,nee,Tevredenheid over ouderenvoorzieningen,2017,0.13,0.37,0.5
 Vilvoorde ,23088,nee,Tevredenheid over ouderenvoorzieningen,2020,0.08,0.35,0.56
 Vleteren ,33041,nee,Tevredenheid over ouderenvoorzieningen,2017,0.24,0.24,0.51
 Vleteren ,33041,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.13,0.81
 Voeren ,73109,nee,Tevredenheid over ouderenvoorzieningen,2017,0.22,0.31,0.47
 Voeren ,73109,nee,Tevredenheid over ouderenvoorzieningen,2020,0.19,0.32,0.49
 Vorselaar ,13044,nee,Tevredenheid over ouderenvoorzieningen,2017,0.06,0.13,0.8
 Vorselaar ,13044,nee,Tevredenheid over ouderenvoorzieningen,2020,0.03,0.09,0.88
 Vosselaar ,13046,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.26,0.67
 Vosselaar ,13046,nee,Tevredenheid over ouderenvoorzieningen,2020,0.09,0.17,0.73
 Waarschoot ,44072,nee,Tevredenheid over ouderenvoorzieningen,2017,0.06,0.17,0.77
 Waasmunster ,42023,nee,Tevredenheid over ouderenvoorzieningen,2017,0.07,0.18,0.74
 Waasmunster ,42023,nee,Tevredenheid over ouderenvoorzieningen,2020,0.06,0.22,0.72
