,Regio,Minstens één dosis,Volledig gevaccineerd,Boosterprik,2de boosterprik,3de boosterprik
0,Brussel,76.2915809616941,74.7211778392231,49.78766944294578,15.114142163474508,0.537728452926895
1,Vlaanderen,94.25892933206411,93.27619350991367,84.98749912030846,53.22248602679448,7.745582096517903
2,Duitstalige gemeenschap,82.27312218624121,80.94621277940132,66.14327462285759,22.20835636995498,1.7297211910591581
3,Wallonië,85.88589220052626,84.71674916554869,67.79473549190222,23.995539312785013,1.103606539911375
