,DATE,Totaal aantal mensen volledig gevaccineerd (opgeteld),Totaal aantal mensen met minstens één dosis (opgeteld),Totaal aantal mensen met een boosterprik (opgeteld),Totaal aantal mensen met een 2de boosterprik (opgeteld),Totaal aantal mensen met een 3de boosterprik (opgeteld)
639,2022-09-28,9163600.0,9260644.0,7213055.0,1996909.0,230292.0
640,2022-09-29,9163633.0,9260694.0,7213992.0,2093804.0,250370.0
641,2022-09-30,9163670.0,9260760.0,7214739.0,2171197.0,263064.0
642,2022-10-01,9163719.0,9260811.0,7215090.0,2204701.0,267626.0
643,2022-10-02,9163719.0,9260813.0,7215105.0,2207289.0,267950.0
644,2022-10-03,9163765.0,9260870.0,7215713.0,2278394.0,277750.0
645,2022-10-04,9163815.0,9260928.0,7216568.0,2376900.0,292910.0
646,2022-10-05,9164025.0,9261222.0,7217577.0,2474799.0,308821.0
647,2022-10-06,9164059.0,9261283.0,7218516.0,2563435.0,321845.0
648,2022-10-07,9164113.0,9261347.0,7219437.0,2638544.0,330762.0
649,2022-10-08,9164168.0,9261413.0,7219955.0,2675735.0,334394.0
650,2022-10-09,9164169.0,9261413.0,7219977.0,2677909.0,334546.0
651,2022-10-10,9164188.0,9261427.0,7220707.0,2751995.0,343057.0
652,2022-10-11,9164219.0,9261460.0,7221559.0,2830692.0,352517.0
653,2022-10-12,9164382.0,9261656.0,7222575.0,2917551.0,364498.0
654,2022-10-13,9164431.0,9261706.0,7223416.0,2994643.0,374265.0
655,2022-10-14,9164454.0,9261740.0,7224232.0,3054937.0,382378.0
656,2022-10-15,9164497.0,9261804.0,7224684.0,3088816.0,386145.0
657,2022-10-16,9164499.0,9261804.0,7224705.0,3090518.0,386209.0
658,2022-10-17,9164528.0,9261833.0,7225360.0,3144964.0,392088.0
659,2022-10-18,9164558.0,9261877.0,7226116.0,3202588.0,399151.0
660,2022-10-19,9164687.0,9262092.0,7227173.0,3267822.0,406758.0
661,2022-10-20,9164723.0,9262133.0,7228040.0,3322493.0,413249.0
662,2022-10-21,9164753.0,9262168.0,7228800.0,3370162.0,418771.0
663,2022-10-22,9164783.0,9262227.0,7229246.0,3397424.0,420648.0
664,2022-10-23,9164783.0,9262236.0,7229270.0,3398641.0,420708.0
665,2022-10-24,9164841.0,9262294.0,7229933.0,3443800.0,425591.0
666,2022-10-25,9164869.0,9262352.0,7230650.0,3486457.0,430329.0
667,2022-10-26,9165127.0,9262753.0,7231571.0,3542700.0,437204.0
668,2022-10-27,9165182.0,9262812.0,7232275.0,3582732.0,443313.0
669,2022-10-28,9165228.0,9262869.0,7232858.0,3617391.0,447295.0
670,2022-10-29,9165278.0,9262916.0,7233210.0,3634913.0,448620.0
671,2022-10-30,9165278.0,9262917.0,7233227.0,3635789.0,448655.0
672,2022-10-31,9165288.0,9262939.0,7233443.0,3645204.0,449414.0
673,2022-11-01,9165289.0,9262944.0,7233464.0,3645531.0,449467.0
674,2022-11-02,9165337.0,9262986.0,7233832.0,3659725.0,450582.0
675,2022-11-03,9165352.0,9263029.0,7234266.0,3677151.0,452415.0
676,2022-11-04,9165382.0,9263055.0,7234558.0,3688204.0,453372.0
677,2022-11-05,9165432.0,9263096.0,7234812.0,3696802.0,453992.0
678,2022-11-06,9165432.0,9263096.0,7234812.0,3696846.0,453995.0
679,2022-11-07,9165450.0,9263106.0,7235059.0,3707061.0,455084.0
680,2022-11-08,9165485.0,9263148.0,7235340.0,3718537.0,456459.0
681,2022-11-09,9165638.0,9263296.0,7235692.0,3731966.0,458237.0
682,2022-11-10,9165687.0,9263345.0,7236032.0,3742649.0,459723.0
683,2022-11-11,9165688.0,9263351.0,7236049.0,3743023.0,459754.0
684,2022-11-12,9165738.0,9263391.0,7236157.0,3746253.0,460075.0
685,2022-11-13,9165738.0,9263391.0,7236157.0,3746264.0,460075.0
686,2022-11-14,9165757.0,9263424.0,7236305.0,3751595.0,460723.0
687,2022-11-15,9165786.0,9263452.0,7236469.0,3757570.0,461738.0
688,2022-11-16,9166111.0,9263596.0,7236768.0,3768869.0,463509.0
689,2022-11-17,9166128.0,9263617.0,7236961.0,3773507.0,464110.0
690,2022-11-18,9166162.0,9263654.0,7237155.0,3778908.0,464855.0
691,2022-11-19,9166238.0,9263694.0,7237352.0,3784230.0,465657.0
692,2022-11-20,9166238.0,9263694.0,7237355.0,3784246.0,465665.0
693,2022-11-21,9166256.0,9263721.0,7237459.0,3787128.0,466043.0
694,2022-11-22,9166273.0,9263731.0,7237611.0,3790700.0,466827.0
695,2022-11-23,9166373.0,9263805.0,7237771.0,3793860.0,467352.0
696,2022-11-24,9166415.0,9263824.0,7237960.0,3798276.0,468474.0
697,2022-11-25,9166447.0,9263851.0,7238160.0,3802639.0,469257.0
698,2022-11-26,9166478.0,9263868.0,7238247.0,3804393.0,469502.0
699,2022-11-27,9166478.0,9263868.0,7238247.0,3804405.0,469507.0
700,2022-11-28,9166488.0,9263877.0,7238332.0,3806818.0,469818.0
701,2022-11-29,9166514.0,9263899.0,7238458.0,3811155.0,470460.0
702,2022-11-30,9166637.0,9263982.0,7238715.0,3815943.0,471546.0
703,2022-12-01,9166671.0,9264013.0,7238841.0,3819162.0,472283.0
704,2022-12-02,9166679.0,9264020.0,7238980.0,3821537.0,472702.0
705,2022-12-03,9166715.0,9264033.0,7239042.0,3822660.0,473032.0
706,2022-12-04,9166715.0,9264033.0,7239042.0,3822676.0,473040.0
707,2022-12-05,9166736.0,9264043.0,7239125.0,3824341.0,473280.0
708,2022-12-06,9166754.0,9264061.0,7239245.0,3826878.0,474274.0
709,2022-12-07,9166933.0,9264189.0,7239417.0,3830678.0,475260.0
710,2022-12-08,9166956.0,9264210.0,7239529.0,3833170.0,475867.0
711,2022-12-09,9166984.0,9264223.0,7239670.0,3836162.0,476441.0
712,2022-12-10,9167011.0,9264246.0,7239739.0,3837571.0,476701.0
713,2022-12-11,9167011.0,9264246.0,7239742.0,3837585.0,476704.0
714,2022-12-12,9167037.0,9264256.0,7239836.0,3839451.0,477317.0
715,2022-12-13,9167054.0,9264276.0,7239945.0,3841560.0,477661.0
716,2022-12-14,9167108.0,9264305.0,7240079.0,3844061.0,478231.0
717,2022-12-15,9167110.0,9264313.0,7240182.0,3846501.0,479411.0
718,2022-12-16,9167123.0,9264325.0,7240300.0,3848782.0,480021.0
719,2022-12-17,9167145.0,9264333.0,7240356.0,3849641.0,480211.0
720,2022-12-18,9167145.0,9264333.0,7240357.0,3849648.0,480217.0
721,2022-12-19,9167176.0,9264365.0,7240444.0,3851377.0,480834.0
722,2022-12-20,9167220.0,9264419.0,7240565.0,3853423.0,481839.0
723,2022-12-21,9167336.0,9264543.0,7240711.0,3855830.0,482560.0
724,2022-12-22,9167370.0,9264587.0,7240810.0,3857297.0,483035.0
725,2022-12-23,9167398.0,9264628.0,7240888.0,3858204.0,483203.0
726,2022-12-24,9167399.0,9264628.0,7240903.0,3858257.0,483206.0
727,2022-12-25,9167399.0,9264628.0,7240903.0,3858260.0,483206.0
728,2022-12-26,9167407.0,9264639.0,7240944.0,3858716.0,483276.0
729,2022-12-27,9167416.0,9264673.0,7241022.0,3859556.0,483469.0
730,2022-12-28,9167455.0,9264702.0,7241086.0,3860491.0,483665.0
731,2022-12-29,9167479.0,9264735.0,7241153.0,3861378.0,483872.0
732,2022-12-30,9167494.0,9264774.0,7241197.0,3862072.0,483987.0
733,2022-12-31,9167495.0,9264775.0,7241197.0,3862119.0,483992.0
734,2023-01-01,9167497.0,9264777.0,7241197.0,3862123.0,483992.0
735,2023-01-02,9167509.0,9264787.0,7241239.0,3862633.0,484064.0
736,2023-01-03,9167535.0,9264823.0,7241293.0,3863486.0,484176.0
737,2023-01-04,9167550.0,9264844.0,7241366.0,3864309.0,484296.0
738,2023-01-05,9167557.0,9264874.0,7241438.0,3865286.0,484427.0
739,2023-01-06,9167579.0,9264915.0,7241525.0,3866583.0,484573.0
740,2023-01-07,9167580.0,9264921.0,7241547.0,3866846.0,484599.0
741,2023-01-08,9167580.0,9264923.0,7241547.0,3866853.0,484599.0
742,2023-01-09,9167600.0,9264945.0,7241624.0,3867949.0,485246.0
743,2023-01-10,9167606.0,9264975.0,7241707.0,3869042.0,485576.0
744,2023-01-11,9167647.0,9265025.0,7241789.0,3869996.0,485838.0
745,2023-01-12,9167659.0,9265079.0,7241879.0,3871184.0,486362.0
746,2023-01-13,9167680.0,9265123.0,7241997.0,3872585.0,486982.0
747,2023-01-14,9167683.0,9265134.0,7242015.0,3872844.0,487027.0
748,2023-01-15,9167683.0,9265135.0,7242015.0,3872845.0,487028.0
749,2023-01-16,9167692.0,9265154.0,7242079.0,3873550.0,487619.0
750,2023-01-17,9167703.0,9265185.0,7242156.0,3874460.0,488089.0
751,2023-01-18,9167723.0,9265208.0,7242235.0,3875158.0,488311.0
752,2023-01-19,9167748.0,9265235.0,7242300.0,3875976.0,488662.0
753,2023-01-20,9167759.0,9265270.0,7242365.0,3876727.0,489117.0
754,2023-01-21,9167764.0,9265277.0,7242378.0,3876845.0,489127.0
755,2023-01-22,9167764.0,9265277.0,7242379.0,3876852.0,489130.0
756,2023-01-23,9167774.0,9265292.0,7242420.0,3877261.0,489312.0
757,2023-01-24,9167785.0,9265338.0,7242483.0,3877882.0,489491.0
758,2023-01-25,9167809.0,9265369.0,7242539.0,3878414.0,489726.0
759,2023-01-26,9167831.0,9265392.0,7242622.0,3879080.0,490122.0
760,2023-01-27,9167847.0,9265430.0,7242688.0,3879779.0,490452.0
761,2023-01-28,9167850.0,9265432.0,7242704.0,3879883.0,490482.0
762,2023-01-29,9167850.0,9265432.0,7242704.0,3879887.0,490488.0
763,2023-01-30,9167861.0,9265446.0,7242744.0,3880213.0,490589.0
764,2023-01-31,9167873.0,9265472.0,7242790.0,3880585.0,490860.0
765,2023-02-01,9167913.0,9265497.0,7242838.0,3880909.0,490945.0
766,2023-02-02,9167936.0,9265521.0,7242883.0,3881307.0,491139.0
767,2023-02-03,9167967.0,9265557.0,7242933.0,3881765.0,491330.0
768,2023-02-04,9167973.0,9265561.0,7242944.0,3881868.0,491359.0
769,2023-02-05,9167973.0,9265561.0,7242944.0,3881875.0,491360.0
770,2023-02-06,9167980.0,9265574.0,7242976.0,3882160.0,491408.0
771,2023-02-07,9167995.0,9265597.0,7243018.0,3882424.0,491588.0
772,2023-02-08,9168013.0,9265616.0,7243052.0,3882687.0,491701.0
773,2023-02-09,9168028.0,9265636.0,7243083.0,3882932.0,491821.0
774,2023-02-10,9168047.0,9265661.0,7243137.0,3883240.0,491892.0
775,2023-02-11,9168053.0,9265664.0,7243143.0,3883310.0,491917.0
776,2023-02-13,9168056.0,9265672.0,7243163.0,3883509.0,491960.0
777,2023-02-14,9168079.0,9265684.0,7243203.0,3883714.0,492015.0
778,2023-02-15,9168087.0,9265703.0,7243223.0,3883905.0,492067.0
779,2023-02-16,9168101.0,9265728.0,7243262.0,3884168.0,492300.0
780,2023-02-17,9168128.0,9265752.0,7243303.0,3884407.0,492380.0
781,2023-02-18,9168129.0,9265757.0,7243312.0,3884458.0,492401.0
782,2023-02-20,9168136.0,9265758.0,7243332.0,3884586.0,492436.0
783,2023-02-21,9168154.0,9265773.0,7243353.0,3884719.0,492471.0
784,2023-02-22,9168166.0,9265787.0,7243373.0,3884829.0,492556.0
785,2023-02-23,9168183.0,9265796.0,7243395.0,3885012.0,492687.0
786,2023-02-24,9168202.0,9265818.0,7243444.0,3885204.0,492768.0
787,2023-02-25,9168206.0,9265820.0,7243450.0,3885253.0,492786.0
788,2023-02-27,9168219.0,9265830.0,7243466.0,3885359.0,492838.0
789,2023-02-28,9168232.0,9265842.0,7243484.0,3885481.0,492886.0
790,2023-03-01,9168257.0,9265855.0,7243515.0,3885612.0,492932.0
791,2023-03-02,9168266.0,9265877.0,7243552.0,3885783.0,492992.0
792,2023-03-03,9168283.0,9265888.0,7243588.0,3885959.0,493060.0
793,2023-03-04,9168284.0,9265888.0,7243593.0,3885995.0,493074.0
794,2023-03-06,9168289.0,9265898.0,7243601.0,3886091.0,493120.0
795,2023-03-07,9168297.0,9265903.0,7243627.0,3886184.0,493178.0
796,2023-03-08,9168306.0,9265915.0,7243664.0,3886298.0,493215.0
797,2023-03-09,9168318.0,9265931.0,7243695.0,3886444.0,493364.0
798,2023-03-10,9168336.0,9265948.0,7243740.0,3886583.0,493424.0
799,2023-03-11,9168340.0,9265949.0,7243747.0,3886617.0,493431.0
800,2023-03-12,9168340.0,9265949.0,7243747.0,3886617.0,493433.0
801,2023-03-13,9168345.0,9265965.0,7243764.0,3886695.0,493473.0
802,2023-03-14,9168353.0,9265975.0,7243788.0,3886786.0,493517.0
803,2023-03-15,9168367.0,9265987.0,7243801.0,3886867.0,493569.0
804,2023-03-16,9168376.0,9266003.0,7243826.0,3886990.0,493622.0
805,2023-03-17,9168387.0,9266023.0,7243861.0,3887105.0,493727.0
806,2023-03-18,9168389.0,9266025.0,7243868.0,3887145.0,493755.0
807,2023-03-19,9168389.0,9266025.0,7243868.0,3887146.0,493755.0
808,2023-03-20,9168402.0,9266034.0,7243892.0,3887245.0,493795.0
809,2023-03-21,9168411.0,9266051.0,7243911.0,3887324.0,493835.0
810,2023-03-22,9168422.0,9266065.0,7243932.0,3887396.0,493882.0
811,2023-03-23,9168435.0,9266082.0,7243940.0,3887470.0,493919.0
812,2023-03-24,9168452.0,9266092.0,7243967.0,3887551.0,493964.0
813,2023-03-25,9168453.0,9266095.0,7243976.0,3887579.0,493977.0
814,2023-03-26,9168453.0,9266095.0,7243977.0,3887579.0,493984.0
815,2023-03-27,9168461.0,9266107.0,7243987.0,3887629.0,494020.0
